,circuit_name,type,error_scale,count_accepted,prep_rate,success_rate,ler,total_discard,shots
0,polar_all_meas_n5_z_m,normal,0.1,0,0.0,0.0,0.0,0.0,0
1,polar_all_meas_n5_z_m,dynamic,0.1,3809091,0.95227275,1.0,0.0,0.0,4000000
