n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,5,"['z', 'z', 'x']",0.7,normal,0,na,100000,100000,92,178,0,1.0,0.0009200000000000319,0,0.5837159079965204
3,x,4,"['x', 'z', 'x']",0.7,normal,0,na,100000,85520,4000,7640,0,0.8552,0.04677268475210472,0,2.307972879963927
3,x,5,"['z', 'z', 'x']",1,normal,0,na,100000,100000,220,425,0,1.0,0.0021999999999999797,0,0.22785617603221908
3,x,5,"['z', 'z', 'x']",0.5,normal,0,na,100000,100000,46,91,0,1.0,0.00046000000000001595,0,0.5182663580053486
3,x,5,"['z', 'z', 'x']",0.3,normal,0,na,100000,100000,20,37,0,1.0,0.00019999999999997797,0,0.1648575880099088
3,x,5,"['z', 'z', 'x']",0.9,normal,0,na,100000,100000,178,345,0,1.0,0.0017800000000000038,0,0.43955195596208796
3,x,4,"['x', 'z', 'x']",0.3,normal,0,na,100000,91996,1536,3014,0,0.91996,0.016696378103395748,0,2.5354369309497997
3,x,4,"['x', 'z', 'x']",0.9,normal,0,na,100000,77834,4018,7707,0,0.77834,0.05162268417401139,0,3.224934083991684
3,x,4,"['x', 'z', 'x']",0.5,normal,0,na,100000,87658,2456,4474,0,0.87658,0.02801797896369984,0,3.5499893609667197
3,x,5,"['z', 'z', 'x']",1,m1,0,na,100000,100000,45,88,0,1.0,0.00044999999999995044,0,0.0536640920327045
3,x,4,"['x', 'z', 'x']",0.1,normal,0,na,100000,98070,642,1274,0,0.9807,0.006546344447843411,0,0.8023267879616469
3,x,4,"['x', 'z', 'x']",1,m1,0,na,100000,86684,5994,11347,0,0.86684,0.06914770891975452,0,1.0325699600507505
3,x,4,"['x', 'z', 'x']",0.9,m1,0,na,100000,82568,4603,8690,0,0.82568,0.05574798953589766,0,0.7812728990102187
3,x,4,"['x', 'z', 'x']",0.15,normal,0,na,100000,96409,1052,2047,0,0.96409,0.010911844329886233,0,1.9881382530438714
3,x,5,"['z', 'z', 'x']",0.15,normal,0,na,100000,100000,7,14,0,1.0,7.00000000000145e-05,0,0.24234314798377454
3,x,5,"['z', 'z', 'x']",0.1,normal,0,na,100000,100000,0,1,0,1.0,0.0,0,0.2596782749751583
3,x,5,"['z', 'z', 'x']",0.9,m1,0,na,100000,100000,30,53,0,1.0,0.00029999999999996696,0,0.014856612018775195
3,x,4,"['x', 'z', 'x']",0.7,m1,0,na,100000,89470,4566,8595,0,0.8947,0.05103386610036886,0,0.6349064789828844
3,x,5,"['z', 'z', 'x']",0.7,m1,0,na,100000,100000,18,36,0,1.0,0.00017999999999995797,0,0.012559327005874366
3,x,4,"['x', 'z', 'x']",0.5,m1,0,na,100000,89565,2078,3836,0,0.89565,0.023201027186959156,0,0.5210855840123259
3,x,4,"['x', 'z', 'x']",1,normal,0,na,100000,77877,5008,9389,0,0.77877,0.06430653466363623,0,6.333527053997386
3,x,5,"['z', 'z', 'x']",0.3,m1,0,na,100000,100000,4,8,0,1.0,4.0000000000040004e-05,0,0.03455137996934354
3,x,4,"['x', 'z', 'x']",0.3,m1,0,na,100000,95206,1608,2939,0,0.95206,0.016889691826145414,0,0.36486778501421213
3,x,5,"['z', 'z', 'x']",0.5,m1,0,na,100000,100000,10,21,0,1.0,9.999999999998899e-05,0,0.0344721190049313
3,x,5,"['z', 'z', 'x']",0.15,m1,0,na,100000,100000,2,4,0,1.0,2.0000000000020002e-05,0,0.023002636968158185
3,x,4,"['x', 'z', 'x']",0.15,m1,0,na,100000,97492,846,1533,0,0.97492,0.00867763508800723,0,0.6115510519593954
3,x,5,"['z', 'z', 'x']",0.1,m1,0,na,100000,100000,0,0,0,1.0,0.0,0,0.010238529997877777
3,x,4,"['x', 'z', 'x']",0.1,m1,0,na,100000,98291,564,1058,0,0.98291,0.005738063505305702,0,0.2145850210217759
3,z,4,"['z', 'z', 'x']",1,normal,0,na,100000,100000,78,155,0,1.0,0.0007800000000000029,0,0.5339915340300649
3,z,4,"['z', 'z', 'x']",0.3,normal,0,na,100000,100000,4,9,0,1.0,4.0000000000040004e-05,0,0.1689676269888878
3,z,4,"['z', 'z', 'x']",0.9,normal,0,na,100000,100000,66,125,0,1.0,0.0006599999999999939,0,0.5288554200087674
3,z,4,"['z', 'z', 'x']",0.7,normal,0,na,100000,100000,36,72,0,1.0,0.00036000000000002697,0,0.5033419890096411
3,z,5,"['x', 'x', 'z']",1,normal,0,na,100000,81079,6958,13176,0,0.81079,0.08581753598342357,0,3.130547473032493
