n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,5,"['z', 'z', 'x']",0.9,normal,0,na,1000000,1000000,6646,12659,0,1.0,0.006646000000000041,0,0.4545435889158398
3,x,5,"['z', 'z', 'x']",0.3,normal,0,na,1000000,1000000,801,1576,0,1.0,0.0008010000000000517,0,0.8345055649988353
3,x,5,"['z', 'z', 'x']",1,normal,0,na,1000000,1000000,8040,15162,0,1.0,0.008040000000000047,0,1.248924986924976
3,x,5,"['z', 'z', 'x']",0.5,normal,0,na,1000000,1000000,2167,4194,0,1.0,0.00216700000000003,0,1.0377620530780405
3,x,5,"['z', 'z', 'x']",0.7,normal,0,na,1000000,1000000,4198,8071,0,1.0,0.004198000000000035,0,1.593306471942924
3,x,5,"['z', 'z', 'x']",0.15,normal,0,na,1000000,1000000,212,422,0,1.0,0.00021199999999998997,0,0.53428346500732
3,x,5,"['z', 'z', 'x']",0.1,normal,0,na,1000000,1000000,97,194,0,1.0,9.700000000001374e-05,0,1.0600105869816616
3,x,4,"['x', 'z', 'x']",0.5,normal,0,na,1000000,909313,24034,45472,0,0.909313,0.026430942920644518,0,24.511453272076324
3,x,4,"['x', 'z', 'x']",1,m1,0,na,1000000,834455,43958,77494,0,0.834455,0.05267869447723361,0,5.333603888982907
3,x,4,"['x', 'z', 'x']",0.15,normal,0,na,1000000,969007,6947,13344,0,0.969007,0.007169194856177508,0,11.286159729002975
3,x,4,"['x', 'z', 'x']",0.3,normal,0,na,1000000,942364,15223,27938,0,0.942364,0.01615405512095114,0,27.20221622590907
3,x,5,"['z', 'z', 'x']",1,m1,0,na,1000000,1000000,3916,7581,0,1.0,0.003916000000000031,0,0.05993418593425304
3,x,4,"['x', 'z', 'x']",0.1,normal,0,na,1000000,980737,6376,11284,0,0.980737,0.006501233256214434,0,13.634091908927076
3,x,4,"['x', 'z', 'x']",0.7,normal,0,na,1000000,879022,44201,83874,0,0.879022,0.05028429322588057,0,31.613226396963
3,x,5,"['z', 'z', 'x']",0.9,m1,0,na,1000000,1000000,3186,6219,0,1.0,0.003186000000000022,0,0.06315350893419236
3,x,5,"['z', 'z', 'x']",0.7,m1,0,na,1000000,1000000,1934,3803,0,1.0,0.0019339999999999913,0,0.08329749596305192
3,x,4,"['x', 'z', 'x']",0.9,m1,0,na,1000000,870595,43772,80918,0,0.870595,0.050278257972995455,0,6.418850732035935
3,x,5,"['z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,1019,1996,0,1.0,0.0010189999999999921,0,0.07813573000021279
3,x,4,"['x', 'z', 'x']",0.9,normal,0,na,1000000,822147,37724,65389,0,0.822147,0.045884738374037726,0,41.952997065964155
3,x,4,"['x', 'z', 'x']",0.7,m1,0,na,1000000,887171,35269,65026,0,0.887171,0.03975445545447265,0,3.757332659093663
3,x,5,"['z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,390,771,0,1.0,0.00039000000000000146,0,0.07249588402919471
3,x,4,"['x', 'z', 'x']",1,normal,0,na,1000000,808980,48812,89358,0,0.80898,0.060337709214072,0,43.79915738594718
3,x,4,"['x', 'z', 'x']",0.5,m1,0,na,1000000,907955,21590,38862,0,0.907955,0.02377871150001931,0,4.484080711030401
3,x,5,"['z', 'z', 'x']",0.15,m1,0,na,1000000,1000000,92,183,0,1.0,9.199999999998099e-05,0,0.0662127339746803
3,x,4,"['x', 'z', 'x']",0.3,m1,0,na,1000000,941814,12859,23774,0,0.941814,0.013653439001756196,0,4.079778086976148
3,x,4,"['x', 'z', 'x']",0.15,m1,0,na,1000000,975006,7505,13356,0,0.975006,0.007697388528891125,0,2.103271445957944
3,x,5,"['z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,38,75,0,1.0,3.799999999998249e-05,0,0.10873199801426381
3,x,4,"['x', 'z', 'x']",0.1,m1,0,na,1000000,982335,5600,10032,0,0.982335,0.005700702917029288,0,2.0062670829938725
3,z,4,"['z', 'z', 'x']",1,normal,0,na,1000000,1000000,4707,8978,0,1.0,0.004707000000000017,0,1.8929498180514202
3,z,4,"['z', 'z', 'x']",0.9,normal,0,na,1000000,1000000,3908,7533,0,1.0,0.003908000000000023,0,1.7217193620745093
3,z,4,"['z', 'z', 'x']",0.7,normal,0,na,1000000,1000000,2324,4525,0,1.0,0.0023239999999999927,0,1.5166969910496846
3,z,4,"['z', 'z', 'x']",0.5,normal,0,na,1000000,1000000,1219,2398,0,1.0,0.00121899999999997,0,1.2105946510564536
3,z,4,"['z', 'z', 'x']",0.3,normal,0,na,1000000,1000000,450,887,0,1.0,0.00044999999999995044,0,1.036148361978121
3,z,4,"['z', 'z', 'x']",0.15,normal,0,na,1000000,1000000,108,215,0,1.0,0.00010799999999999699,0,0.506017726031132
3,z,4,"['z', 'z', 'x']",1,m1,0,na,1000000,1000000,3722,7183,0,1.0,0.003722000000000003,0,0.12516430404502898
3,z,4,"['z', 'z', 'x']",0.1,normal,0,na,1000000,1000000,50,100,0,1.0,4.999999999999449e-05,0,1.1521821229252964
3,z,5,"['x', 'x', 'z']",0.7,normal,0,na,1000000,881383,34696,66537,0,0.881383,0.039365406412422255,0,20.651164778973907
3,z,5,"['x', 'x', 'z']",0.15,normal,0,na,1000000,967749,6841,12790,0,0.967749,0.007068981729766666,0,16.740346363047138
3,z,5,"['x', 'x', 'z']",1,m1,0,na,1000000,859329,48922,86947,0,0.859329,0.05693046551437231,0,4.626139880972914
3,z,4,"['z', 'z', 'x']",0.9,m1,0,na,1000000,1000000,2962,5754,0,1.0,0.00296200000000002,0,0.12178436806425452
3,z,5,"['x', 'x', 'z']",0.5,normal,0,na,1000000,906372,23762,45898,0,0.906372,0.026216608633099825,0,30.53493519697804
3,z,4,"['z', 'z', 'x']",0.7,m1,0,na,1000000,1000000,1867,3640,0,1.0,0.001866999999999952,0,0.055256163934245706
3,z,5,"['x', 'x', 'z']",0.1,normal,0,na,1000000,977525,6032,11096,0,0.977525,0.006170686171709128,0,14.50295318197459
3,z,5,"['x', 'x', 'z']",0.3,normal,0,na,1000000,944009,17772,33336,0,0.944009,0.018826091700396952,0,28.314611825044267
3,z,4,"['z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,973,1928,0,1.0,0.0009730000000000016,0,0.10071283206343651
3,z,5,"['x', 'x', 'z']",1,normal,0,na,1000000,793756,39458,71707,0,0.793756,0.04971049037739561,0,44.72669543302618
3,z,5,"['x', 'x', 'z']",0.9,m1,0,na,1000000,855735,38412,70296,0,0.855735,0.044887728093393364,0,5.167243720032275
