n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,5,"['z', 'z', 'x']",0.5,normal,0,na,1000000,1000000,2192,4256,0,1.0,0.0021919999999999717,0,1.2948914159787819
3,x,5,"['z', 'z', 'x']",1,normal,0,na,1000000,1000000,8048,15288,0,1.0,0.008048000000000055,0,1.8868160280399024
3,x,5,"['z', 'z', 'x']",0.9,normal,0,na,1000000,1000000,6634,12581,0,1.0,0.006634000000000029,0,2.2125134569359943
3,x,5,"['z', 'z', 'x']",0.7,normal,0,na,1000000,1000000,4084,7889,0,1.0,0.0040839999999999765,0,2.1230208430206403
3,x,5,"['z', 'z', 'x']",0.3,normal,0,na,1000000,1000000,811,1594,0,1.0,0.0008110000000000062,0,1.311825369950384
3,x,4,"['x', 'z', 'x']",0.3,normal,0,na,1000000,944335,15634,30011,0,0.944335,0.016555565556714558,0,16.255941643030383
3,x,5,"['z', 'z', 'x']",0.15,normal,0,na,1000000,1000000,194,384,0,1.0,0.00019400000000002748,0,0.656223373953253
3,x,5,"['z', 'z', 'x']",0.1,normal,0,na,1000000,1000000,89,178,0,1.0,8.900000000000574e-05,0,0.5990439100423828
3,x,4,"['x', 'z', 'x']",1,m1,0,na,1000000,858309,48003,88330,0,0.858309,0.055927410757664164,0,6.9921796100679785
3,x,4,"['x', 'z', 'x']",0.5,normal,0,na,1000000,900041,25638,49008,0,0.900041,0.028485368999856653,0,24.65944203909021
3,x,5,"['z', 'z', 'x']",0.9,m1,0,na,1000000,1000000,3178,6152,0,1.0,0.003178000000000014,0,0.09880541102029383
3,x,5,"['z', 'z', 'x']",1,m1,0,na,1000000,1000000,3850,7460,0,1.0,0.00385000000000002,0,0.06611031095962971
3,x,4,"['x', 'z', 'x']",0.1,normal,0,na,1000000,981129,5650,10677,0,0.981129,0.005758671897375334,0,12.234294153982773
3,x,4,"['x', 'z', 'x']",0.15,normal,0,na,1000000,967163,7158,13665,0,0.967163,0.007401027541376171,0,16.45478864805773
3,x,4,"['x', 'z', 'x']",0.9,m1,0,na,1000000,857898,40432,73879,0,0.857898,0.0471291458891383,0,4.187665596022271
3,x,5,"['z', 'z', 'x']",0.7,m1,0,na,1000000,1000000,1955,3836,0,1.0,0.00195500000000004,0,0.07559212495107204
3,x,4,"['x', 'z', 'x']",0.9,normal,0,na,1000000,835953,45554,82643,0,0.835953,0.0544934942514711,0,39.794089529896155
3,x,5,"['z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,1000,1971,0,1.0,0.0010000000000000009,0,0.1599491520319134
3,x,4,"['x', 'z', 'x']",0.7,m1,0,na,1000000,889492,35368,64781,0,0.889492,0.03976202146843366,0,6.102381341974251
3,x,4,"['x', 'z', 'x']",0.7,normal,0,na,1000000,880002,36744,70011,0,0.880002,0.041754450558066925,0,42.2103816929739
3,x,5,"['z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,357,704,0,1.0,0.0003570000000000517,0,0.06200350495055318
3,x,4,"['x', 'z', 'x']",0.3,m1,0,na,1000000,941983,13030,23903,0,0.941983,0.013832521393698172,0,2.373864344903268
3,x,4,"['x', 'z', 'x']",0.5,m1,0,na,1000000,919704,23088,41095,0,0.919704,0.025103729025860444,0,3.3688071380602196
3,x,4,"['x', 'z', 'x']",1,normal,0,na,1000000,838571,45708,88361,0,0.838571,0.05450701252487866,0,45.40583239798434
3,x,4,"['x', 'z', 'x']",0.15,m1,0,na,1000000,973702,8166,14702,0,0.973702,0.008386549478177074,0,2.4210483480710536
3,x,5,"['z', 'z', 'x']",0.15,m1,0,na,1000000,1000000,102,204,0,1.0,0.0001020000000000465,0,0.08909864502493292
3,x,5,"['z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,42,83,0,1.0,4.199999999998649e-05,0,0.13694033701904118
3,z,4,"['z', 'z', 'x']",1,normal,0,na,1000000,1000000,4730,9027,0,1.0,0.004730000000000012,0,2.384898963966407
