n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,5,"['z', 'z', 'x']",0.5,normal,0,na,1000000,1000000,2162,4215,0,1.0,0.0021619999999999973,0,0.835193868028
3,x,5,"['z', 'z', 'x']",0.7,normal,0,na,1000000,1000000,4086,7843,0,1.0,0.004086000000000034,0,1.3667851430363953
3,x,5,"['z', 'z', 'x']",0.3,normal,0,na,1000000,1000000,812,1588,0,1.0,0.0008120000000000349,0,1.372079554013908
3,x,5,"['z', 'z', 'x']",1,normal,0,na,1000000,1000000,8120,15325,0,1.0,0.008120000000000016,0,2.0964236139552668
3,x,5,"['z', 'z', 'x']",0.9,normal,0,na,1000000,1000000,6612,12536,0,1.0,0.006611999999999951,0,2.6116626489674672
3,x,5,"['z', 'z', 'x']",0.15,normal,0,na,1000000,1000000,201,398,0,1.0,0.00020100000000000673,0,1.2946083559654653
3,x,5,"['z', 'z', 'x']",0.1,normal,0,na,1000000,1000000,100,201,0,1.0,9.999999999998899e-05,0,0.9271746709709987
3,x,4,"['x', 'z', 'x']",1,m1,0,na,1000000,852935,50590,92755,0,0.852935,0.05931284329989972,0,4.499900551978499
3,x,4,"['x', 'z', 'x']",0.3,normal,0,na,1000000,941060,15576,29033,0,0.94106,0.016551548254096438,0,26.22711951402016
3,x,4,"['x', 'z', 'x']",0.1,normal,0,na,1000000,981556,5650,10932,0,0.981556,0.005756166739340429,0,11.099904345930554
3,x,4,"['x', 'z', 'x']",0.5,normal,0,na,1000000,907693,22276,42422,0,0.907693,0.02454133721423435,0,29.27689925802406
3,x,5,"['z', 'z', 'x']",1,m1,0,na,1000000,1000000,3846,7441,0,1.0,0.003846000000000016,0,0.19505674194078892
3,x,4,"['x', 'z', 'x']",0.15,normal,0,na,1000000,964780,8160,14928,0,0.96478,0.008457886772113898,0,16.46654120204039
3,x,4,"['x', 'z', 'x']",0.9,normal,0,na,1000000,844500,50039,86822,0,0.8445,0.05925281231497925,0,31.304546060971916
3,x,5,"['z', 'z', 'x']",0.9,m1,0,na,1000000,1000000,3072,5913,0,1.0,0.0030719999999999636,0,0.09049653494730592
3,x,4,"['x', 'z', 'x']",0.7,normal,0,na,1000000,877409,33986,64479,0,0.877409,0.03873450124172417,0,35.842675614054315
3,x,4,"['x', 'z', 'x']",0.9,m1,0,na,1000000,852969,37868,69068,0,0.852969,0.04439551730484925,0,5.710274004959501
3,x,5,"['z', 'z', 'x']",0.7,m1,0,na,1000000,1000000,1904,3670,0,1.0,0.0019040000000000168,0,0.08938169199973345
3,x,5,"['z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,365,726,0,1.0,0.0003649999999999487,0,0.10288685606792569
3,x,5,"['z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,987,1932,0,1.0,0.0009869999999999601,0,0.10083947400562465
3,x,4,"['x', 'z', 'x']",1,normal,0,na,1000000,813439,46298,83961,0,0.813439,0.056916376028196325,0,41.76449124701321
3,x,4,"['x', 'z', 'x']",0.7,m1,0,na,1000000,902018,35729,66784,0,0.902018,0.03961007430006935,0,4.578174191061407
3,x,4,"['x', 'z', 'x']",0.3,m1,0,na,1000000,949197,14436,26757,0,0.949197,0.015208644780798974,0,2.8061662649270147
3,x,5,"['z', 'z', 'x']",0.15,m1,0,na,1000000,1000000,90,181,0,1.0,9.00000000000345e-05,0,0.08154739101883024
