n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,5,"['z', 'z', 'x']",0.7,normal,0,na,1000000,1000000,4128,7923,0,1.0,0.0041280000000000205,0,1.868495081900619
3,x,5,"['z', 'z', 'x']",0.9,normal,0,na,1000000,1000000,6659,12644,0,1.0,0.0066589999999999705,0,1.7522940130438656
3,x,5,"['z', 'z', 'x']",0.5,normal,0,na,1000000,1000000,2110,4111,0,1.0,0.0021099999999999453,0,1.221611222019419
3,x,5,"['z', 'z', 'x']",1,normal,0,na,1000000,1000000,8140,15355,0,1.0,0.008140000000000036,0,1.031229175045155
3,x,5,"['z', 'z', 'x']",0.3,normal,0,na,1000000,1000000,772,1521,0,1.0,0.0007719999999999949,0,1.3091845590388402
3,x,5,"['z', 'z', 'x']",0.15,normal,0,na,1000000,1000000,174,346,0,1.0,0.00017400000000000748,0,0.564209462958388
3,x,5,"['z', 'z', 'x']",0.1,normal,0,na,1000000,1000000,93,182,0,1.0,9.300000000000974e-05,0,0.41868025390431285
3,x,4,"['x', 'z', 'x']",1,m1,0,na,1000000,847582,43766,76834,0,0.847582,0.051636301856339606,0,4.677251663990319
3,x,4,"['x', 'z', 'x']",0.1,normal,0,na,1000000,978027,4840,9267,0,0.978027,0.004948738634005023,0,7.488501423969865
3,x,4,"['x', 'z', 'x']",0.3,normal,0,na,1000000,941115,17621,34088,0,0.941115,0.018723535380904544,0,25.612050571944565
3,x,5,"['z', 'z', 'x']",1,m1,0,na,1000000,1000000,2392,4641,0,1.0,0.0023919999999999497,0,0.060129991034045815
3,x,4,"['x', 'z', 'x']",0.15,normal,0,na,1000000,972690,10600,20464,0,0.97269,0.010897613833801056,0,16.845459821051918
3,x,5,"['z', 'z', 'x']",0.9,m1,0,na,1000000,1000000,1954,3786,0,1.0,0.0019540000000000113,0,0.06393447692971677
3,x,4,"['x', 'z', 'x']",1,normal,0,na,1000000,805632,41166,71213,0,0.805632,0.051097771687321214,0,32.86238138494082
3,x,4,"['x', 'z', 'x']",0.5,normal,0,na,1000000,902549,23882,45615,0,0.902549,0.02646061321878368,0,33.05449162691366
3,x,4,"['x', 'z', 'x']",0.7,normal,0,na,1000000,864189,32460,62937,0,0.864189,0.037561227925835716,0,34.04173824097961
3,x,4,"['x', 'z', 'x']",0.9,normal,0,na,1000000,841090,43575,79204,0,0.84109,0.05180777324662045,0,38.6834077850217
3,x,4,"['x', 'z', 'x']",0.9,m1,0,na,1000000,855660,39174,71358,0,0.85566,0.045782203211556016,0,5.7981082369806245
3,x,5,"['z', 'z', 'x']",0.7,m1,0,na,1000000,1000000,1206,2355,0,1.0,0.0012060000000000404,0,0.08649452996905893
3,x,4,"['x', 'z', 'x']",0.7,m1,0,na,1000000,899844,43061,81484,0,0.899844,0.04785385022292754,0,3.8451979430392385
3,x,5,"['z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,580,1144,0,1.0,0.0005800000000000249,0,0.15104565594810992
3,x,5,"['z', 'z', 'x']",0.15,m1,0,na,1000000,1000000,60,120,0,1.0,5.999999999994898e-05,0,0.03907944797538221
3,x,5,"['z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,338,669,0,1.0,0.00033799999999994945,0,0.04635186702944338
3,x,4,"['x', 'z', 'x']",0.5,m1,0,na,1000000,896291,18339,32788,0,0.896291,0.02046098867443724,0,5.6761173360282555
3,x,4,"['x', 'z', 'x']",0.15,m1,0,na,1000000,977164,10153,19200,0,0.977164,0.010390272257266964,0,2.1436448879539967
3,x,4,"['x', 'z', 'x']",0.3,m1,0,na,1000000,952954,15085,27086,0,0.952954,0.015829725254314475,0,2.76818482298404
3,x,5,"['z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,26,51,0,1.0,2.599999999997049e-05,0,0.09603226406034082
3,x,4,"['x', 'z', 'x']",0.1,m1,0,na,1000000,981831,5263,9362,0,0.981831,0.00536039298005464,0,2.5287487040041015
3,z,4,"['z', 'z', 'x']",1,normal,0,na,1000000,1000000,4726,8973,0,1.0,0.004726000000000008,0,1.824427518993616
3,z,4,"['z', 'z', 'x']",0.9,normal,0,na,1000000,1000000,3861,7382,0,1.0,0.0038610000000000033,0,2.3399318150477484
3,z,4,"['z', 'z', 'x']",0.7,normal,0,na,1000000,1000000,2342,4537,0,1.0,0.0023419999999999552,0,2.3090601980220526
3,z,4,"['z', 'z', 'x']",0.5,normal,0,na,1000000,1000000,1250,2425,0,1.0,0.0012499999999999734,0,0.8764566580066457
3,z,4,"['z', 'z', 'x']",0.3,normal,0,na,1000000,1000000,453,894,0,1.0,0.0004530000000000367,0,1.6345238300273195
3,z,4,"['z', 'z', 'x']",0.15,normal,0,na,1000000,1000000,100,200,0,1.0,9.999999999998899e-05,0,1.0989193780114874
3,z,4,"['z', 'z', 'x']",0.1,normal,0,na,1000000,1000000,51,102,0,1.0,5.100000000002325e-05,0,0.4040032539051026
3,z,4,"['z', 'z', 'x']",1,m1,0,na,1000000,1000000,2256,4401,0,1.0,0.0022560000000000358,0,0.05667193804401904
3,z,5,"['x', 'x', 'z']",1,normal,0,na,1000000,817012,37994,74885,0,0.817012,0.046503600926302235,0,31.279863356030546
3,z,5,"['x', 'x', 'z']",0.5,normal,0,na,1000000,889019,22012,42191,0,0.889019,0.024759875773183726,0,22.207543511060067
3,z,5,"['x', 'x', 'z']",1,m1,0,na,1000000,857409,54332,102715,0,0.857409,0.06336765767562502,0,5.059445471968502
3,z,4,"['z', 'z', 'x']",0.9,m1,0,na,1000000,1000000,1873,3652,0,1.0,0.0018730000000000135,0,0.1491351539734751
3,z,5,"['x', 'x', 'z']",0.1,normal,0,na,1000000,975798,5146,10002,0,0.975798,0.005273632452618249,0,9.178565985057503
3,z,5,"['x', 'x', 'z']",0.3,normal,0,na,1000000,944453,13283,25262,0,0.944453,0.014064225535839303,0,23.16156564000994
3,z,5,"['x', 'x', 'z']",0.15,normal,0,na,1000000,970413,7516,13942,0,0.970413,0.00774515592845515,0,16.943379452917725
3,z,4,"['z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,562,1114,0,1.0,0.0005619999999999514,0,0.158661199035123
3,z,5,"['x', 'x', 'z']",0.7,normal,0,na,1000000,872251,29320,56409,0,0.872251,0.033614177570447046,0,37.2564652019646
3,z,5,"['x', 'x', 'z']",0.9,normal,0,na,1000000,822294,36064,69101,0,0.822294,0.043857792954831276,0,39.39844214497134
3,z,5,"['x', 'x', 'z']",0.9,m1,0,na,1000000,823796,31004,53581,0,0.823796,0.0376355311266382,0,5.526717321015894
3,z,4,"['z', 'z', 'x']",0.7,m1,0,na,1000000,1000000,1094,2141,0,1.0,0.0010940000000000394,0,0.07907525298651308
3,z,4,"['z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,210,413,0,1.0,0.00021000000000004349,0,0.07443297596182674
3,z,4,"['z', 'z', 'x']",0.15,m1,0,na,1000000,1000000,48,95,0,1.0,4.8000000000048004e-05,0,0.05398781306575984
3,z,5,"['x', 'x', 'z']",0.3,m1,0,na,1000000,953778,19344,36986,0,0.953778,0.02028144914225327,0,2.4401977870147675
3,z,5,"['x', 'x', 'z']",0.7,m1,0,na,1000000,881568,31891,59328,0,0.881568,0.036175314893462596,0,4.63410483696498
3,z,5,"['x', 'x', 'z']",0.5,m1,0,na,1000000,923343,23976,45457,0,0.923343,0.02596651515200743,0,3.403511676006019
3,z,5,"['x', 'x', 'z']",0.1,m1,0,na,1000000,986405,7223,14176,0,0.986405,0.007322550068176836,0,0.4591712129767984
3,z,5,"['x', 'x', 'z']",0.15,m1,0,na,1000000,975780,7628,13739,0,0.97578,0.007817335874889864,0,0.8305935100652277
3,z,4,"['z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,18,36,0,1.0,1.799999999996249e-05,0,0.039417919935658574
