n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,5,"['z', 'z', 'x']",1,m1,0,na,100000,100000,38,74,0,1.0,0.00038000000000004697,0,0.039239970035851
3,x,2,"['x', 'x', 'x']",1,m1,0,na,100000,83617,143,276,0,0.83617,0.0017101785522082302,0,0.4061322319903411
3,x,5,"['z', 'z', 'x']",1,normal,0,na,100000,100000,206,403,0,1.0,0.0020599999999999508,0,0.4202088720048778
3,x,2,"['x', 'x', 'x']",1,normal,0,na,100000,77937,139,262,0,0.77937,0.0017834917946546458,0,1.771899499988649
3,x,4,"['x', 'z', 'x']",1,m1,0,na,100000,85050,6319,11822,0,0.8505,0.07429747207524984,0,1.3890034110518172
3,x,4,"['x', 'z', 'x']",1,normal,0,na,100000,78901,4487,7876,0,0.78901,0.0568687342365749,0,3.5065138670033775
3,x,3,"['z', 'x', 'x']",1,m1,0,na,100000,93923,140,259,0,0.93923,0.0014905827113699255,0,0.16185103199677542
3,z,4,"['z', 'z', 'x']",1,normal,0,na,100000,100000,86,165,0,1.0,0.0008599999999999719,0,0.1350282960338518
3,x,6,"['x', 'x', 'z']",1,m1,0,na,100000,85171,6298,11856,0,0.85171,0.0739453569877071,0,2.6135911510209553
3,x,3,"['z', 'x', 'x']",1,normal,0,na,100000,93798,198,372,0,0.93798,0.002110919209364792,0,0.7142031620023772
3,x,7,"['z', 'x', 'z']",1,m1,0,na,100000,95096,3546,6839,0,0.95096,0.03728863464288723,0,0.15525599097600207
3,x,7,"['z', 'x', 'z']",1,normal,0,na,100000,95924,4834,9245,0,0.95924,0.050394061965722825,0,2.884103216987569
3,z,7,"['x', 'z', 'z']",1,normal,0,na,100000,77873,47,90,0,0.77873,0.000603546800559851,0,0.6281004249467514
3,z,4,"['z', 'z', 'x']",1,m1,0,na,100000,100000,28,54,0,1.0,0.00027999999999994696,0,0.03219158697174862
3,z,5,"['x', 'x', 'z']",1,normal,0,na,100000,77264,3722,6693,0,0.77264,0.04817249948229452,0,1.9709869970101863
3,z,5,"['x', 'x', 'z']",1,m1,0,na,100000,80865,3686,6689,0,0.80865,0.045582143077969484,0,0.8131849499768578
3,z,7,"['x', 'z', 'z']",1,m1,0,na,100000,85992,94,183,0,0.85992,0.0010931249418550948,0,0.12215231702430174
3,z,2,"['z', 'x', 'x']",1,m1,0,na,100000,95377,3176,6133,0,0.95377,0.0332994327772943,0,0.17556662997230887
3,z,3,"['x', 'z', 'x']",1,m1,0,na,100000,84222,6566,12388,0,0.84222,0.07796062786445346,0,2.7663543940288946
3,z,3,"['x', 'z', 'x']",1,normal,0,na,100000,78969,5328,9717,0,0.78969,0.06746951335334117,0,6.595171221008059
3,x,6,"['x', 'x', 'z']",1,normal,0,na,100000,82418,6948,12855,0,0.82418,0.08430197287000407,0,9.740527425019536
3,z,2,"['z', 'x', 'x']",1,normal,0,na,100000,94041,3952,7591,0,0.94041,0.04202422347699408,0,2.916068110964261
3,z,6,"['z', 'x', 'z']",1,normal,0,na,100000,96100,218,413,0,0.961,0.0022684703433922815,0,0.3510331629659049
3,z,6,"['z', 'x', 'z']",1,m1,0,na,100000,93177,124,241,0,0.93177,0.0013308005194414552,0,0.054430361022241414
