epoch,train_loss,val_loss,val_accuracy,val_LER,val_f1_score,learning_rate,train_time_sec,val_time_sec,total_epoch_time_sec,train_throughput_samples_per_sec,train_samples,val_samples
101,0.09059597897543364,0.07485547328911167,0.9671966470067611,0.03280335299323889,0.9671318147616116,0.0002,49.707664088811725,24.386970655061305,74.09463474387303,8251.061632411633,410141,410141
102,0.07338543672395301,0.06820124998181651,0.9680426975113436,0.03195730248865636,0.9679836828413352,0.0001999509027563903,50.13696084078401,24.41003230586648,74.5469931466505,8180.412077677632,410141,410141
103,0.06871028770420011,0.06554916725784665,0.9685010764590714,0.03149892354092865,0.9684841713403314,0.00019980365947861302,49.851693763863295,24.455825407989323,74.30751917185262,8227.222969449129,410141,410141
104,0.06661844775466343,0.06409152602793129,0.9687619623495335,0.03123803765046651,0.9687222303598457,0.00019955841547800645,49.72754233935848,24.489774857647717,74.2173171970062,8247.763326026683,410141,410141
105,0.06542502950996092,0.06313078031741536,0.9690228482399955,0.030977151760004484,0.9690149913300508,0.00019921541278079054,50.24904750334099,24.482100633904338,74.73114813724533,8162.164665364658,410141,410141
106,0.06450381080312699,0.062465914805834286,0.9692593522715359,0.030740647728464077,0.9692823451448174,0.0001987749898892162,49.711119575891644,24.42040401091799,74.13152358680964,8250.488089970633,410141,410141
107,0.06390720356833872,0.061917560860465196,0.9697104166615871,0.030289583338412918,0.969722966237805,0.00019823758144750452,49.65733839105815,24.418947577942163,74.07628596900031,8259.423748612644,410141,410141
108,0.06349594210035343,0.061497899427107906,0.9700371335711377,0.029962866428862256,0.9700400554876993,0.00019760371781290536,50.20078170578927,24.561480162199587,74.76226186798885,8170.012220202173,410141,410141
109,0.06308636547787609,0.061207806335743666,0.9702224356989425,0.02977756430105749,0.970162635988068,0.00019687402453229879,49.736839667893946,24.415022870060056,74.151862537954,8246.221568129782,410141,410141
110,0.06263112526802549,0.06080458755140387,0.970517456191895,0.029482543808105,0.970500121980971,0.00019604922172485585,49.68216856196523,24.48125852504745,74.16342708701268,8255.295851034738,410141,410141
111,0.062336594297543166,0.060465645292861255,0.9708417349155535,0.029158265084446522,0.970816403723904,0.0001951301233713678,50.221459770109504,24.45992926787585,74.68138903798535,8166.648318815001,410141,410141
