epoch,train_loss,val_loss,val_accuracy,val_LER,val_f1_score,learning_rate,train_time_sec,val_time_sec,total_epoch_time_sec,train_throughput_samples_per_sec,train_samples,val_samples
101,0.04727294510116523,0.04193536118448748,0.9785863216807091,0.021413678319290863,0.9786163583275903,0.0002,49.656417281832546,24.400460990145802,74.05687827197835,8258.046440858061,410065,410065
102,0.04182573056509318,0.03987413002192722,0.9789643105361345,0.02103568946386547,0.9790031741086207,0.0001999509027563903,49.58673523692414,24.364322720095515,73.95105795701966,8269.65110811833,410065,410065
103,0.04022002498616453,0.03905081010577006,0.9792179288649361,0.020782071135063918,0.9792462203865336,0.00019980365947861302,49.625788697972894,24.36352398386225,73.98931268183514,8263.143231751807,410065,410065
104,0.03956567803155556,0.03850655877448314,0.9793496153048907,0.02065038469510927,0.9793915794597225,0.00019955841547800645,49.59697517007589,24.360467176884413,73.9574423469603,8267.943732330896,410065,410065
105,0.039006525497290015,0.03830277123060543,0.9794471608159682,0.020552839184031835,0.9793933407336048,0.00019921541278079054,49.553630291018635,24.182694307062775,73.73632459808141,8275.175755878421,410065,410065
106,0.038785887681556545,0.038047835772784776,0.9797788155536318,0.020221184446368223,0.979794336955992,0.0001987749898892162,49.677028383594006,24.337368071079254,74.01439645467326,8254.62016031992,410065,410065
107,0.038638556905856374,0.03777557167484872,0.9799519588357943,0.020048041164205666,0.9799687628682607,0.00019823758144750452,49.7287637880072,24.386393318884075,74.11515710689127,8246.032452125686,410065,410065
108,0.038395780426774655,0.03766090789036698,0.9800397497957641,0.019960250204235863,0.9800028829075345,0.00019760371781290536,49.59895373415202,24.34807710396126,73.94703083811328,8267.613913751658,410065,410065
109,0.03822614358377836,0.03747823711605451,0.9802348408179191,0.019765159182080883,0.9802149624194135,0.00019687402453229879,49.62967900466174,24.32231129426509,73.95199029892683,8262.495511233961,410065,410065
110,0.038157797923052156,0.03733405054289468,0.9803982295489739,0.019601770451026068,0.9804272022441267,0.00019604922172485585,49.531043087132275,24.30397031828761,73.83501340541989,8278.949411152846,410065,410065
111,0.037929021768957724,0.03709963474071073,0.9806616024288832,0.019338397571116772,0.9806614609498076,0.0001951301233713678,49.62205693870783,24.476545660290867,74.0986025989987,8263.764650193845,410065,410065
112,0.037805905399139014,0.037037130844661474,0.9805494250911441,0.019450574908855933,0.9804650570422294,0.00019411763651094546,49.63492131792009,24.376462240237743,74.01138355815783,8261.622847621014,410065,410065
113,0.0376703686127534,0.03686095556791172,0.9809249753087925,0.019075024691207476,0.980908727020668,0.00019301276034588104,50.07553559402004,24.780739285983145,74.85627488000318,8188.928887841381,410065,410065
114,0.03756777547362455,0.03661792781174233,0.9810322753709778,0.018967724629022187,0.981004063928725,0.00019181658525555613,49.89856382785365,24.331591189838946,74.2301550176926,8217.97199243437,410065,410065
115,0.037376578133683405,0.03653597953376587,0.9812956482508871,0.01870435174911289,0.9813328400854746,0.00019053029172036898,49.564558850601315,24.319147244095802,73.88370609469712,8273.351150688697,410065,410065
116,0.037377746862790766,0.03632030918034659,0.9813785619353029,0.01862143806469707,0.9813704298268299,0.00018915514915674264,50.05408332310617,24.311912877019495,74.36599620012566,8192.438514016381,410065,410065
117,0.037092924068153725,0.03619389335374694,0.9812834550620023,0.01871654493799768,0.9811921828095326,0.00018769251466436445,49.634891520719975,24.352343124337494,73.98723464505747,8261.627807302033,410065,410065
118,0.03692197653993256,0.03602524331293315,0.9815224415641423,0.018477558435857744,0.9815298284616641,0.00018614383168689242,49.578418229240924,24.34251194493845,73.92093017417938,8271.038380126198,410065,410065
119,0.036788916079716946,0.03578168988289983,0.9817346030507359,0.0182653969492641,0.9817462212972125,0.00018451062858745054,50.09170394996181,24.318170906044543,74.40987485600635,8186.285705306151,410065,410065
120,0.03687525362386567,0.035550004684282835,0.981961396363991,0.018038603636008954,0.981973177882354,0.00018279451714031894,49.57046262221411,24.345732738729566,73.91619536094368,8272.36580633074,410065,410065
121,0.036610245119863924,0.0354165655194306,0.9821491714728153,0.01785082852718467,0.9821408530426424,0.0001809971909403073,49.644823716022074,24.307909642811865,73.95273335883394,8259.974944128124,410065,410065
122,0.03643209655532594,0.0352149017378289,0.9822491556216697,0.0177508443783303,0.982241706982066,0.0001791204237313812,50.32854485977441,24.8903488102369,75.21889367001131,8147.761894219766,410065,410065
123,0.03629735399180637,0.035052622719375835,0.9824125443527245,0.017587455647275485,0.982383288062064,0.00017716606765619107,49.50938088586554,24.231753668747842,73.74113455461338,8282.57176039682,410065,410065
124,0.03625164806881686,0.034859050522281505,0.9825295989660175,0.017470401033982452,0.9824977157124778,0.00017513605142823076,49.58306729607284,24.274540087673813,73.85760738374665,8270.26286113765,410065,410065
125,0.036146766311826506,0.03468179494710685,0.9826564081304183,0.017343591869581676,0.9826638910691738,0.00017303237842843048,50.04458230594173,24.34714101301506,74.39172331895679,8193.993857179492,410065,410065
126,0.03589006137215174,0.0344897069000077,0.9827198127126188,0.017280187287381232,0.9827222986218802,0.0001708571247280615,49.55552901607007,24.246285036671907,73.80181405274197,8274.858691691546,410065,410065
