n,lstate,i,meas_type,p_error,sim_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,6,"['x', 'x', 'z']",0.001,m1,1000000,966930,7990,15899,0,0.96693,0.00826326621368667,1.246859778999351,0.41512984997825697
3,x,7,"['z', 'x', 'z']",0.01,m1,1000000,903177,79677,145386,0,0.903177,0.088218588383008,1.1368652429955546,0.15123901699553244
3,x,7,"['z', 'x', 'z']",0.001,m1,1000000,989662,9386,18605,0,0.989662,0.009484046068253593,0.5553103860002011,0.10346953800763004
3,x,8,"['x', 'z', 'z']",0.01,m1,1000000,781390,131140,0,0,0.78139,0.16782912502079628,7.172560804989189,-4.204959057999076
3,x,8,"['x', 'z', 'z']",0.001,m1,1000000,975405,19344,0,0,0.975405,0.01983176219108984,1.1234597270085942,0.17208543297601864
3,z,2,"['z', 'x', 'x']",0.01,m1,1000000,838427,45590,86233,0,0.838427,0.054375634372461734,1.1535961869813036,0.14057118000346236
3,z,2,"['z', 'x', 'x']",0.001,m1,1000000,981857,5398,10749,0,0.981857,0.005497745598391668,0.5746711899992079,0.09838442300679162
3,z,3,"['x', 'z', 'x']",0.01,m1,1000000,731828,42059,81414,0,0.731828,0.05747115442426365,4.233340145990951,-1.88380876701558
3,z,3,"['x', 'z', 'x']",0.001,m1,1000000,967041,5414,10802,0,0.967041,0.005598521675916568,3.201805641001556,-0.11339142001816072
3,z,4,"['z', 'z', 'x']",0.01,m1,1000000,1000000,1796,3486,0,1.0,0.0017960000000000198,0.06326619500759989,0.019551888981368393
3,z,4,"['z', 'z', 'x']",0.001,m1,1000000,1000000,26,51,0,1.0,2.599999999997049e-05,0.012759033008478582,0.004236048989696428
3,z,5,"['x', 'x', 'z']",0.01,m1,1000000,724227,38996,76031,0,0.724227,0.05384499611309712,1.6836265790043399,-0.04746251500910148
3,z,5,"['x', 'x', 'z']",0.001,m1,1000000,966742,4938,9857,0,0.966742,0.005107877799867988,0.6075090189988259,-0.0943996729911305
3,z,6,"['z', 'x', 'z']",0.01,m1,1000000,903177,1536,2985,0,0.903177,0.0017006633251289704,0.5785219350073021,0.03894147599930875
3,z,6,"['z', 'x', 'z']",0.001,m1,1000000,989662,18,37,0,0.989662,1.8188027831711473e-05,0.1270514200150501,0.02130371201201342
3,z,7,"['x', 'z', 'z']",0.01,m1,1000000,781390,793,1554,0,0.78139,0.001014858137421748,1.5925783409911674,-0.09437564099789597
3,z,7,"['x', 'z', 'z']",0.001,m1,1000000,975533,8,16,0,0.975533,8.200645185807431e-06,0.06978423698456027,0.00725720202899538
3,z,8,"['z', 'z', 'z']",0.01,m1,1000000,749663,1,2,0,0.749663,1.3339327137318335e-06,0.5017826250114013,-0.012663283006986603
3,z,8,"['z', 'z', 'z']",0.001,m1,1000000,971511,0,0,0,0.971511,0.0,0.023628433002159,0.005889544991077855
3,x,2,"['x', 'x', 'x']",0.01,m2,1000000,686631,1595,3110,161483,0.8188635412281444,0.0023229361913458257,1.1129205730103422,0.12592816696269438
3,x,2,"['x', 'x', 'x']",0.001,m2,1000000,962619,20,40,18181,0.9804444607407271,2.0776652029486087e-05,0.13638772600097582,0.044411979004507884
3,x,3,"['z', 'x', 'x']",0.01,m2,1000000,838427,3308,6416,161573,1.0,0.003945483625885093,0.052668001007987186,0.037682544003473595
3,x,3,"['z', 'x', 'x']",0.001,m2,1000000,981857,35,70,18143,1.0,3.564673878175828e-05,0.049387077015126124,0.01867303196922876
3,x,4,"['x', 'z', 'x']",0.01,m2,1000000,732472,60510,116823,97029,0.8111799825243557,0.08261066634629033,2.664234801020939,-1.5693962760269642
3,x,4,"['x', 'z', 'x']",0.001,m2,1000000,967064,7528,15009,10317,0.9771452071016679,0.007784386555595102,1.005422821996035,0.3149490439973306
3,x,5,"['z', 'z', 'x']",0.01,m2,1000000,1000000,5496,10313,0,1.0,0.005495999999999945,0.05278971398365684,0.02361636800924316
3,x,5,"['z', 'z', 'x']",0.001,m2,1000000,1000000,58,115,0,1.0,5.8000000000002494e-05,0.032601589016849175,0.01177477795863524
3,x,6,"['x', 'x', 'z']",0.01,m2,1000000,724227,58689,112294,161483,0.8636998415058967,0.08103674676586203,2.802557821996743,-1.44533334299922
3,x,6,"['x', 'x', 'z']",0.001,m2,1000000,966742,7896,15734,18181,0.9846438090931221,0.008167639349485167,0.7096703989955131,0.24458881502505392
3,x,7,"['z', 'x', 'z']",0.01,m2,1000000,903177,79677,145386,96823,1.0,0.088218588383008,0.27828442701138556,0.12491552496794611
3,x,7,"['z', 'x', 'z']",0.001,m2,1000000,989662,9386,18605,10338,1.0,0.009484046068253593,0.22193064499879256,0.1129451209853869
3,x,8,"['x', 'z', 'z']",0.01,m2,1000000,781390,131140,0,97029,0.8653544798227185,0.16782912502079628,3.3921529689978343,-2.226228676008759
3,x,8,"['x', 'z', 'z']",0.001,m2,1000000,975405,19344,0,10317,0.9855731582739119,0.01983176219108984,0.711137726000743,0.09061595200910233
3,z,2,"['z', 'x', 'x']",0.01,m2,1000000,838427,45590,86233,161573,1.0,0.054375634372461734,0.296369658986805,0.11541884200414643
3,z,2,"['z', 'x', 'x']",0.001,m2,1000000,981857,5398,10749,18143,1.0,0.005497745598391668,0.23645301899523474,0.0805915700038895
3,z,3,"['x', 'z', 'x']",0.01,m2,1000000,732472,41877,81062,97029,0.8111799825243557,0.057172151290424744,3.3059368009853642,-2.084049300989136
3,z,3,"['x', 'z', 'x']",0.001,m2,1000000,967064,5466,10905,10317,0.9771452071016679,0.005652159526153389,1.981519731984008,0.06978559700655751
3,z,4,"['z', 'z', 'x']",0.01,m2,1000000,1000000,1796,3486,0,1.0,0.0017960000000000198,0.0640057350101415,0.018880038987845182
3,z,4,"['z', 'z', 'x']",0.001,m2,1000000,1000000,26,51,0,1.0,2.599999999997049e-05,0.03552187900641002,0.011494229984236881
3,z,5,"['x', 'x', 'z']",0.01,m2,1000000,724227,38996,76031,161483,0.8636998415058967,0.05384499611309712,2.332113468000898,-0.8875391780165955
3,z,5,"['x', 'x', 'z']",0.001,m2,1000000,966742,4938,9857,18181,0.9846438090931221,0.005107877799867988,0.348134697007481,0.09225439798319712
3,z,6,"['z', 'x', 'z']",0.01,m2,1000000,903177,1536,2985,96823,1.0,0.0017006633251289704,0.060099655005615205,0.022639023984083906
3,z,6,"['z', 'x', 'z']",0.001,m2,1000000,989662,18,37,10338,1.0,1.8188027831711473e-05,0.020002481003757566,0.010468418011441827
3,z,7,"['x', 'z', 'z']",0.01,m2,1000000,781390,793,1554,97029,0.8653544798227185,0.001014858137421748,0.29925824800739065,0.028626529994653538
3,z,7,"['x', 'z', 'z']",0.001,m2,1000000,975405,12,23,10317,0.9855731582739119,1.230258200435319e-05,0.14378873401437886,0.013512075995095074
3,z,8,"['z', 'z', 'z']",0.01,m2,1000000,749663,1,2,114694,0.8467840498087666,1.3339327137318335e-06,0.2187382569827605,-0.008617603976745158
3,z,8,"['z', 'z', 'z']",0.001,m2,1000000,971511,0,0,12289,0.9835984412444531,0.0,0.013330164976650849,0.002262252033688128
