n,lstate,i,meas_type,p_error,sim_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.01,normal,100000,2732,0,0,0,0.02732,0.0,50.85882380100065,8.805687318998935
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.01,normal,100000,6016,0,0,0,0.06016,0.0,72.15929351100021,18.8869592179999
5,x,4,"['x', 'z', 'x', 'x', 'x']",0.01,normal,100000,3213,0,0,0,0.03213,0.0,56.25640908400055,11.4272650289995
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.01,normal,100000,13345,0,0,0,0.13345,0.0,86.50708557300004,26.198497144000612
5,x,6,"['x', 'x', 'z', 'x', 'x']",0.01,normal,100000,3105,0,0,0,0.03105,0.0,51.46630400600043,9.051560873998824
5,x,7,"['z', 'x', 'z', 'x', 'x']",0.01,normal,100000,7061,1,2,0,0.07061,0.00014162299957509727,76.92305016899991,21.037238986000375
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.01,normal,100000,3938,48,82,0,0.03938,0.012188928390045706,20.57519646200035,3.197567808999338
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.01,normal,100000,31275,0,0,0,0.31275,0.0,98.48173125899939,33.01177365100102
5,x,10,"['x', 'x', 'x', 'z', 'x']",0.01,normal,100000,3192,0,0,0,0.03192,0.0,17.824799977999646,2.8709656600003655
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.01,normal,100000,6942,3,6,0,0.06942,0.0004321521175453258,72.88178382600017,19.59063147100005
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.01,normal,100000,3712,72,134,0,0.03712,0.0193965517241379,23.411749547,1.609219889999622
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.01,normal,100000,18026,32,57,0,0.18026,0.0017752135803839053,35.97257847600031,5.350136093999936
5,x,14,"['x', 'x', 'z', 'z', 'x']",0.01,normal,100000,3872,128,241,0,0.03872,0.03305785123966942,24.007375699000477,1.8017013749995385
5,x,15,"['z', 'x', 'z', 'z', 'x']",0.01,normal,100000,11876,1132,1915,0,0.11876,0.09531828898619066,102.1599053050004,3.955893140999251
5,x,16,"['x', 'z', 'z', 'z', 'x']",0.01,normal,100000,8763,3193,5660,0,0.08763,0.364372931644414,79.17662739700063,2.907779465999738
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.01,normal,100000,100000,0,0,0,1.0,0.0,44.11122773100033,11.04662944699976
5,x,18,"['x', 'x', 'x', 'x', 'z']",0.01,normal,100000,3661,0,1,0,0.03661,0.0,68.04880283700004,-8.976540180000484
5,x,19,"['z', 'x', 'x', 'x', 'z']",0.01,normal,100000,7334,4,6,0,0.07334,0.0005454049631851143,33.866404250000414,1.6072550760000013
5,x,20,"['x', 'z', 'x', 'x', 'z']",0.01,normal,100000,3734,81,152,0,0.03734,0.0216925549009106,75.08032087999982,1.1786838940006419
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.01,normal,100000,16745,18,31,0,0.16745,0.001074947745595689,111.62190698799986,4.443437171000369
5,x,22,"['x', 'x', 'z', 'x', 'z']",0.01,normal,100000,3654,122,212,0,0.03654,0.03338806787082649,68.69517978799922,1.1202116010008467
5,x,23,"['z', 'x', 'z', 'x', 'z']",0.01,normal,100000,9381,602,1051,0,0.09381,0.06417226308495894,100.00452669199967,-26.50635658399915
5,x,24,"['x', 'z', 'z', 'x', 'z']",0.01,normal,100000,6088,1889,3462,0,0.06088,0.31028252299605785,28.669690052000078,2.328347947000111
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.01,normal,100000,52931,286,489,0,0.52931,0.005403260849029867,58.4023422249993,-7.6544622489991525
5,x,26,"['x', 'x', 'x', 'z', 'z']",0.01,normal,100000,3763,136,242,0,0.03763,0.03614137656125427,68.07587078899996,-9.575277095999809
5,x,27,"['z', 'x', 'x', 'z', 'z']",0.01,normal,100000,8958,571,972,0,0.08958,0.0637419066755972,63.121149044999584,30.526089695001247
5,x,28,"['x', 'z', 'x', 'z', 'z']",0.01,normal,100000,5173,1486,2689,0,0.05173,0.2872607771119273,27.74688316299944,12.358621549000418
5,x,29,"['z', 'z', 'x', 'z', 'z']",0.01,normal,100000,29290,3560,5163,0,0.2929,0.12154318880163884,115.81391713799985,-47.35687601100017
5,x,30,"['x', 'x', 'z', 'z', 'z']",0.01,normal,100000,5048,1402,2357,0,0.05048,0.2777337559429477,69.13753255099982,1.493390501000249
5,x,31,"['z', 'x', 'z', 'z', 'z']",0.01,normal,100000,16486,5738,7589,0,0.16486,0.34805289336406653,102.1339295380003,4.9045284009998795
5,x,32,"['x', 'z', 'z', 'z', 'z']",0.01,normal,100000,9254,4251,0,0,0.09254,0.4593689215474389,79.44046357099978,2.662363323000136
5,z,2,"['z', 'x', 'x', 'x', 'x']",0.01,normal,100000,6016,1352,2053,0,0.06016,0.22473404255319152,37.808666967000136,20.154370290999395
5,z,3,"['x', 'z', 'x', 'x', 'x']",0.01,normal,100000,3213,717,1270,0,0.03213,0.22315592903828196,27.980060787000184,-0.06554003800010832
5,z,4,"['z', 'z', 'x', 'x', 'x']",0.01,normal,100000,13345,532,897,0,0.13345,0.03986511802173098,110.81785039500028,4.117692272000568
5,z,5,"['x', 'x', 'z', 'x', 'x']",0.01,normal,100000,3105,649,1226,0,0.03105,0.20901771336553943,33.84178210899972,8.775702330999593
5,z,6,"['z', 'x', 'z', 'x', 'x']",0.01,normal,100000,7061,234,437,0,0.07061,0.033139781900580645,43.67333310699996,57.88371889799964
5,z,7,"['x', 'z', 'z', 'x', 'x']",0.01,normal,100000,3938,100,182,0,0.03938,0.02539360081259523,78.27011563199994,1.317842240000573
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.01,normal,100000,31275,13,22,0,0.31275,0.00041566746602716975,55.59444326499943,10.669526210000186
5,z,9,"['x', 'x', 'x', 'z', 'x']",0.01,normal,100000,3192,684,1297,0,0.03192,0.2142857142857143,67.95561381200059,0.9659624930000064
5,z,10,"['z', 'x', 'x', 'z', 'x']",0.01,normal,100000,6942,179,344,0,0.06942,0.025785076346874103,41.28987774500001,-6.156404446000124
5,z,11,"['x', 'z', 'x', 'z', 'x']",0.01,normal,100000,3712,72,125,0,0.03712,0.0193965517241379,75.10397387099965,1.2472304690008968
5,z,12,"['z', 'z', 'x', 'z', 'x']",0.01,normal,100000,18026,5,10,0,0.18026,0.0002773771219349852,55.09075146499981,51.05271420000099
5,z,13,"['x', 'x', 'z', 'z', 'x']",0.01,normal,100000,3872,44,76,0,0.03872,0.011363636363636354,69.18158249799944,-23.95519388499997
5,z,14,"['z', 'x', 'z', 'z', 'x']",0.01,normal,100000,11876,3,6,0,0.11876,0.0002526103065004781,102.37820545299928,3.3289778810003554
5,z,15,"['x', 'z', 'z', 'z', 'x']",0.01,normal,100000,8763,0,1,0,0.08763,0.0,29.073742626999774,22.956982016999973
5,z,16,"['z', 'z', 'z', 'z', 'x']",0.01,normal,100000,100000,0,0,0,1.0,0.0,43.7326601980003,19.83391990399923
5,z,17,"['x', 'x', 'x', 'x', 'z']",0.01,normal,100000,3661,918,1691,0,0.03661,0.25075116088500404,67.78663205200064,-6.883876310001142
5,z,18,"['z', 'x', 'x', 'x', 'z']",0.01,normal,100000,7334,240,440,0,0.07334,0.03272429779110986,94.30563019300007,1.8359987129997535
5,z,19,"['x', 'z', 'x', 'x', 'z']",0.01,normal,100000,3734,55,104,0,0.03734,0.01472951258703803,68.02852369700031,-40.01830133600015
5,z,20,"['z', 'z', 'x', 'x', 'z']",0.01,normal,100000,16745,3,6,0,0.16745,0.000179157957599263,111.21040273899962,-16.60234041199965
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.01,normal,100000,3654,32,63,0,0.03654,0.008757525998905336,25.08209105700007,1.8064350280001236
5,z,22,"['z', 'x', 'z', 'x', 'z']",0.01,normal,100000,9381,0,1,0,0.09381,0.0,99.51727183900039,-4.086014922000686
5,z,23,"['x', 'z', 'z', 'x', 'z']",0.01,normal,100000,6088,0,1,0,0.06088,0.0,68.18713936200038,3.6074076280001464
5,z,24,"['z', 'z', 'z', 'x', 'z']",0.01,normal,100000,52931,0,0,0,0.52931,0.0,125.05395468999996,-44.34489606999978
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.01,normal,100000,3763,16,32,0,0.03763,0.0042519266542652145,67.7986373220001,-7.258513498999491
5,z,26,"['z', 'x', 'x', 'z', 'z']",0.01,normal,100000,8958,0,1,0,0.08958,0.0,76.46499331900031,-12.984144345000459
5,z,27,"['x', 'z', 'x', 'z', 'z']",0.01,normal,100000,5173,0,0,0,0.05173,0.0,28.891675484999723,-0.6282394540003224
5,z,28,"['z', 'z', 'x', 'z', 'z']",0.01,normal,100000,29290,0,0,0,0.2929,0.0,44.331912245999774,0.8491810190007527
5,z,29,"['x', 'x', 'z', 'z', 'z']",0.01,normal,100000,5048,0,0,0,0.05048,0.0,25.585308364999946,6.604283417000261
5,z,30,"['z', 'x', 'z', 'z', 'z']",0.01,normal,100000,16486,0,0,0,0.16486,0.0,68.6130428409997,-37.41895447099978
5,z,31,"['x', 'z', 'z', 'z', 'z']",0.01,normal,100000,9254,0,0,0,0.09254,0.0,55.06645095100066,-28.837636345000647
5,z,32,"['z', 'z', 'z', 'z', 'z']",0.01,normal,100000,7148,0,0,0,0.07148,0.0,16.36434270100017,0.13688904599985108
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.01,m1,100000,4624,0,0,0,0.04624,0.0,74.669181579,2.362087473000429
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.01,m1,100000,10087,0,0,0,0.10087,0.0,98.77523896999992,-23.505474276000314
5,x,4,"['x', 'z', 'x', 'x', 'x']",0.01,m1,100000,5557,0,1,0,0.05557,0.0,33.95782959600001,12.722885377000239
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.01,m1,100000,22077,0,0,0,0.22077,0.0,75.55232894599976,-30.46231839899974
5,x,6,"['x', 'x', 'z', 'x', 'x']",0.01,m1,100000,5365,0,1,0,0.05365,0.0,44.79216391599948,-16.003167727999426
5,x,7,"['z', 'x', 'z', 'x', 'x']",0.01,m1,100000,12081,2,4,0,0.12081,0.0001655492095025135,104.32850686700021,-35.353694673000064
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.01,m1,100000,6619,61,112,0,0.06619,0.009215893639522577,83.81871096000032,3.7524945619998107
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.01,m1,100000,49367,0,0,0,0.49367,0.0,104.59044817299946,27.94595965999997
5,x,10,"['x', 'x', 'x', 'z', 'x']",0.01,m1,100000,5365,0,1,0,0.05365,0.0,34.19584673600002,37.89708063099988
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.01,m1,100000,11999,3,6,0,0.11999,0.000250020835069642,100.41966129899993,6.456221156000538
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.01,m1,100000,6478,98,184,0,0.06478,0.015128125964803951,32.314963828000145,10.579500610999276
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.01,m1,100000,28546,27,48,0,0.28546,0.0009458417992013191,103.26110579099986,4.644737790999898
5,x,14,"['x', 'x', 'z', 'z', 'x']",0.01,m1,100000,6781,212,396,0,0.06781,0.03126382539448458,29.23730424200039,34.12424624800042
5,x,15,"['z', 'x', 'z', 'z', 'x']",0.01,m1,100000,17597,1174,2137,0,0.17597,0.06671591748593508,80.86848364800062,-2.863216361000923
5,x,16,"['x', 'z', 'z', 'z', 'x']",0.01,m1,100000,11839,3894,7345,0,0.11839,0.32891291494214037,86.6266302640006,3.2654729619989666
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.01,m1,100000,100000,0,0,0,1.0,0.0,106.54562715599968,24.459612082000604
5,x,18,"['x', 'x', 'x', 'x', 'z']",0.01,m1,100000,6274,2,3,0,0.06274,0.0003187759005419677,76.5853713890001,-21.468877491000057
5,x,19,"['z', 'x', 'x', 'x', 'z']",0.01,m1,100000,12625,7,12,0,0.12625,0.000554455445544555,69.01036846600073,-28.976027688000613
5,x,20,"['x', 'z', 'x', 'x', 'z']",0.01,m1,100000,6578,136,259,0,0.06578,0.020674977196716293,31.40917385800003,25.490338507999695
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.01,m1,100000,27384,25,46,0,0.27384,0.0009129418638621489,59.766390704000514,-10.855661752000742
5,x,22,"['x', 'x', 'z', 'x', 'z']",0.01,m1,100000,6413,180,341,0,0.06413,0.028067986901606168,78.45131614100046,1.7983551369989073
5,x,23,"['z', 'x', 'z', 'x', 'z']",0.01,m1,100000,15331,828,1538,0,0.15331,0.054008218641967254,106.22947095699965,4.626316833000601
5,x,24,"['x', 'z', 'z', 'x', 'z']",0.01,m1,100000,9098,2600,4954,0,0.09098,0.28577709386678396,86.16043984899989,-31.626140641999882
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.01,m1,100000,66526,114,205,0,0.66526,0.0017136157291886,101.38824320099957,-42.39967264999996
5,x,26,"['x', 'x', 'x', 'z', 'z']",0.01,m1,100000,6439,235,434,0,0.06439,0.03649635036496346,61.687824244000694,-26.81784333900123
5,x,27,"['z', 'x', 'x', 'z', 'z']",0.01,m1,100000,15021,851,1496,0,0.15021,0.05665401770854139,101.56436126600056,-45.31777263800086
5,x,28,"['x', 'z', 'x', 'z', 'z']",0.01,m1,100000,8616,2361,4378,0,0.08616,0.274025069637883,30.46153954500005,18.55763589899925
5,x,29,"['z', 'z', 'x', 'z', 'z']",0.01,m1,100000,37336,2854,4390,0,0.37336,0.0764409685022498,66.48620610499984,42.49038714500057
5,x,30,"['x', 'x', 'z', 'z', 'z']",0.01,m1,100000,8466,2272,3920,0,0.08466,0.268367587999055,78.78399157700005,2.235556970000289
5,x,31,"['z', 'x', 'z', 'z', 'z']",0.01,m1,100000,20951,6020,8613,0,0.20951,0.287337119946542,108.7411919899996,4.879876152000179
5,x,32,"['x', 'z', 'z', 'z', 'z']",0.01,m1,100000,11630,4997,0,0,0.1163,0.42966466036113504,43.33032966100018,46.16438260199902
5,z,2,"['z', 'x', 'x', 'x', 'x']",0.01,m1,100000,10087,2072,3272,0,0.10087,0.20541290770298404,100.88846765199924,2.4153154930008895
5,z,3,"['x', 'z', 'x', 'x', 'x']",0.01,m1,100000,5557,1170,2119,0,0.05557,0.2105452582328594,68.93827550599963,14.497868229000233
5,z,4,"['z', 'z', 'x', 'x', 'x']",0.01,m1,100000,22077,737,1268,0,0.22077,0.03338315894369703,112.3508970869998,9.442626521999955
5,z,5,"['x', 'x', 'z', 'x', 'x']",0.01,m1,100000,5365,1124,2114,0,0.05365,0.20950605778191989,28.362323489999653,25.631596238000384
5,z,6,"['z', 'x', 'z', 'x', 'x']",0.01,m1,100000,12081,354,656,0,0.12081,0.02930221008194689,64.49684345399965,44.15346337500068
