n,lstate,i,meas_type,p_error,sim_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,7,"['z', 'x', 'z']",1.0,m1,100000,89745,7274,13357,0,0.89745,0.0810518691849128,0.7288419910182711,0.17561158299213275
3,x,7,"['z', 'x', 'z']",0.5,m1,100000,94760,3960,7566,0,0.9476,0.041789784719290846,0.5422874600044452,0.1572754559747409
3,x,8,"['x', 'z', 'z']",1.0,m1,100000,68161,13802,0,0,0.68161,0.20249116063438033,1.4253169280127622,0.05359859799500555
3,x,8,"['x', 'z', 'z']",0.5,m1,100000,82555,9291,0,0,0.82555,0.11254315304948215,2.776799877989106,-1.0740583609731402
3,z,2,"['z', 'x', 'x']",1.0,m1,100000,91300,7528,13835,0,0.913,0.0824534501642935,0.7942024380026851,0.14627894200384617
3,z,2,"['z', 'x', 'x']",0.5,m1,100000,95576,4088,7828,0,0.95576,0.04277224407801117,0.6296215530019253,0.05916969300596975
3,z,3,"['x', 'z', 'x']",1.0,m1,100000,73115,6342,12245,0,0.73115,0.08674006701771186,1.2504540810186882,0.10466007198556326
3,z,3,"['x', 'z', 'x']",0.5,m1,100000,85372,3768,7403,0,0.85372,0.04413625076137373,2.401099148002686,-0.7677460980194155
3,z,4,"['z', 'z', 'x']",1.0,m1,100000,100000,418,804,0,1.0,0.0041799999999999615,0.06137342800502665,0.01931859497562982
3,z,4,"['z', 'z', 'x']",0.5,m1,100000,100000,104,208,0,1.0,0.001040000000000041,0.04813959001330659,0.01520619197981432
3,z,5,"['x', 'x', 'z']",1.0,m1,100000,69232,7772,14911,0,0.69232,0.11226022648486245,2.4151838830148336,-1.5821222609956749
3,z,5,"['x', 'x', 'z']",0.5,m1,100000,83005,4636,9088,0,0.83005,0.055852057104993635,1.5266004310105927,-0.8110466940270271
3,z,6,"['z', 'x', 'z']",1.0,m1,100000,87542,286,558,0,0.87542,0.0032670032670032434,0.32531805700273253,0.045305125997401774
3,z,6,"['z', 'x', 'z']",0.5,m1,100000,93541,78,157,0,0.93541,0.0008338589495515691,0.20032129200990312,0.03075948398327455
3,z,7,"['x', 'z', 'z']",1.0,m1,100000,68161,328,641,0,0.68161,0.004812135972183551,0.3119503240159247,0.010187574982410297
3,z,7,"['x', 'z', 'z']",0.5,m1,100000,82555,92,179,0,0.82555,0.0011144085761007894,0.4762926080147736,0.011462895985459909
3,z,8,"['z', 'z', 'z']",1.0,m1,100000,83649,3,2,0,0.83649,3.5864146612607506e-05,0.18450011798995547,0.005301824014168233
3,z,8,"['z', 'z', 'z']",0.5,m1,100000,91430,0,1,0,0.9143,0.0,0.08476229102234356,0.004036925965920091
3,x,2,"['x', 'x', 'x']",1.0,m2,100000,72625,711,1332,14217,0.8466129652728396,0.009790017211703916,0.4686423639941495,0.12425185900065117
3,x,2,"['x', 'x', 'x']",0.5,m2,100000,85493,220,424,7318,0.9224336980211907,0.002573310095563386,0.23659810001845472,0.09129091197974049
3,x,3,"['z', 'x', 'x']",1.0,m2,100000,92205,394,744,7795,1.0,0.00427308714277963,0.10630293100257404,0.05718616399099119
3,x,3,"['z', 'x', 'x']",0.5,m2,100000,96044,112,221,3956,1.0,0.0011661321894131937,0.06766686702030711,0.03037979395594448
3,x,4,"['x', 'z', 'x']",1.0,m2,100000,73115,6441,12456,13816,0.8483593242365172,0.08809409833823434,0.459106968017295,0.18416555496514775
3,x,4,"['x', 'z', 'x']",0.5,m2,100000,85372,3776,7451,7197,0.9199271575272351,0.0442299583001452,0.3262875000073109,0.13985953899100423
3,x,5,"['z', 'z', 'x']",1.0,m2,100000,100000,416,799,0,1.0,0.0041600000000000525,0.041363585012732074,0.015342723985668272
3,x,5,"['z', 'z', 'x']",0.5,m2,100000,100000,122,235,0,1.0,0.0012199999999999989,0.037997631006874144,0.011385626014089212
3,x,6,"['x', 'x', 'z']",1.0,m2,100000,69232,7698,14543,16109,0.825261351038848,0.11119135659810497,2.3607760629965924,-0.9261512340162881
3,x,6,"['x', 'x', 'z']",0.5,m2,100000,83005,4830,9371,8358,0.9057528207590406,0.058189265706885096,1.7755880969925784,-0.41912831499939784
3,x,7,"['z', 'x', 'z']",1.0,m2,100000,89745,7274,13357,10255,1.0,0.0810518691849128,0.259700916998554,0.12853435502620414
3,x,7,"['z', 'x', 'z']",0.5,m2,100000,94760,3960,7566,5240,1.0,0.041789784719290846,0.23485891698510386,0.11116515498724766
3,x,8,"['x', 'z', 'z']",1.0,m2,100000,68161,13802,0,16924,0.8204655977659011,0.20249116063438033,2.23038791998988,-0.9743034149869345
3,x,8,"['x', 'z', 'z']",0.5,m2,100000,82555,9291,0,8935,0.9065502662933069,0.11254315304948215,1.724479208001867,-0.9637216059782077
3,z,2,"['z', 'x', 'x']",1.0,m2,100000,91300,7528,13835,8700,1.0,0.0824534501642935,0.29714037699159235,0.10060195199912414
3,z,2,"['z', 'x', 'x']",0.5,m2,100000,95576,4088,7828,4424,1.0,0.04277224407801117,0.26595746201928705,0.09083638997981325
3,z,3,"['x', 'z', 'x']",1.0,m2,100000,73115,6342,12245,13816,0.8483593242365172,0.08674006701771186,1.984884361998411,-1.196213056013221
3,z,3,"['x', 'z', 'x']",0.5,m2,100000,85372,3768,7403,7197,0.9199271575272351,0.04413625076137373,0.5832658389990684,0.13616287798504345
3,z,4,"['z', 'z', 'x']",1.0,m2,100000,100000,418,804,0,1.0,0.0041799999999999615,0.05598724802257493,0.01773223897907883
3,z,4,"['z', 'z', 'x']",0.5,m2,100000,100000,104,208,0,1.0,0.001040000000000041,0.016329908015904948,0.005056234978837892
3,z,5,"['x', 'x', 'z']",1.0,m2,100000,69232,7772,14911,16109,0.825261351038848,0.11226022648486245,0.5607633820036426,0.12171854102052748
3,z,5,"['x', 'x', 'z']",0.5,m2,100000,83005,4636,9088,8358,0.9057528207590406,0.055852057104993635,1.1726013430161402,-0.25005430102464743
3,z,6,"['z', 'x', 'z']",1.0,m2,100000,87542,286,558,12458,1.0,0.0032670032670032434,0.13010412600124255,0.040664137981366366
3,z,6,"['z', 'x', 'z']",0.5,m2,100000,93541,78,157,6459,1.0,0.0008338589495515691,0.0893376599997282,0.02664831100264564
3,z,7,"['x', 'z', 'z']",1.0,m2,100000,68161,328,641,16924,0.8204655977659011,0.004812135972183551,0.5043860549922101,0.03228675000718795
3,z,7,"['x', 'z', 'z']",0.5,m2,100000,82555,92,179,8935,0.9065502662933069,0.0011144085761007894,0.2859494579897728,0.03682556198327802
3,z,8,"['z', 'z', 'z']",1.0,m2,100000,83649,3,2,8672,0.9159184477925718,3.5864146612607506e-05,0.03424489000462927,0.002173148008296266
3,z,8,"['z', 'z', 'z']",0.5,m2,100000,91430,0,1,4556,0.9579439252336449,0.0,0.04758291601319797,0.004148945998167619
4,x,2,"['x', 'x', 'x', 'x']",1.0,normal,100000,27233,1,2,0,0.27233,3.672015569344822e-05,41.087646244995994,-12.248334095987957
4,x,2,"['x', 'x', 'x', 'x']",0.5,normal,100000,52659,0,0,0,0.52659,0.0,42.065813048015116,6.627804093965096
4,x,3,"['z', 'x', 'x', 'x']",1.0,normal,100000,54756,6,11,0,0.54756,0.00010957703265390695,22.324689661996672,39.055824720009696
4,x,3,"['z', 'x', 'x', 'x']",0.5,normal,100000,74163,0,0,0,0.74163,0.0,47.32837142498465,8.445299796003383
4,x,4,"['x', 'z', 'x', 'x']",1.0,normal,100000,38635,608,1164,0,0.38635,0.015737026012682787,47.54339298402192,6.22264231799636
4,x,4,"['x', 'z', 'x', 'x']",0.5,normal,100000,62029,230,450,0,0.62029,0.0037079430588917717,17.911907481000526,3.7825525410007685
4,x,5,"['z', 'z', 'x', 'x']",1.0,normal,100000,58460,60,109,0,0.5846,0.0010263427984946727,56.58950003198697,8.33755962899886
4,x,5,"['z', 'z', 'x', 'x']",0.5,normal,100000,75965,4,9,0,0.75965,5.265582834201865e-05,27.71679563599173,11.73401125302189
4,x,6,"['x', 'x', 'z', 'x']",1.0,normal,100000,33354,845,1564,0,0.33354,0.025334292738502073,40.95446547798929,-22.897292291978374
4,x,6,"['x', 'x', 'z', 'x']",0.5,normal,100000,57386,406,787,0,0.57386,0.007074896316174639,49.46442293500877,-14.12462338298792
4,x,7,"['z', 'x', 'z', 'x']",1.0,normal,100000,63677,3026,5657,0,0.63677,0.04752108296559199,20.246706134988926,45.99774875599542
4,x,7,"['z', 'x', 'z', 'x']",0.5,normal,100000,79459,1064,2047,0,0.79459,0.013390553618847445,34.73282814200502,37.370779496006435
4,x,8,"['x', 'z', 'z', 'x']",1.0,normal,100000,29161,8228,14867,0,0.29161,0.2821576763485477,45.673305155010894,5.267286661983235
4,x,8,"['x', 'z', 'z', 'x']",0.5,normal,100000,51629,7632,14205,0,0.51629,0.14782389742199153,17.484782818995882,3.310436166008003
4,x,9,"['z', 'z', 'z', 'x']",1.0,normal,100000,100000,1336,2111,0,1.0,0.013360000000000039,50.71745684501366,-25.49590973102022
4,x,9,"['z', 'z', 'z', 'x']",0.5,normal,100000,100000,130,228,0,1.0,0.0012999999999999678,17.29880091600353,5.309742245997768
4,x,10,"['x', 'x', 'x', 'z']",1.0,normal,100000,32899,1155,2102,0,0.32899,0.03510745007447036,44.8960270290263,6.166658470960101
4,x,10,"['x', 'x', 'x', 'z']",0.5,normal,100000,56596,504,955,0,0.56596,0.008905222983956462,49.537767411995446,10.494065918988781
4,x,11,"['z', 'x', 'x', 'z']",1.0,normal,100000,44470,1270,2323,0,0.4447,0.028558578817180158,55.3093730469991,-1.823758306010859
4,x,11,"['z', 'x', 'x', 'z']",0.5,normal,100000,66131,499,958,0,0.66131,0.007545629130060072,19.853419210005086,4.891850412008353
4,x,12,"['x', 'z', 'x', 'z']",1.0,normal,100000,45118,11725,21912,0,0.45118,0.25987410789485355,49.361856442992575,8.08336091201636
4,x,12,"['x', 'z', 'x', 'z']",0.5,normal,100000,66682,9998,19275,0,0.66682,0.14993551483158873,39.94150918000378,-0.8784731560153887
4,x,13,"['z', 'z', 'x', 'z']",1.0,normal,100000,72856,8336,12255,0,0.72856,0.11441748105852645,59.83043288299814,11.880342635995476
4,x,13,"['z', 'z', 'x', 'z']",0.5,normal,100000,85221,3196,5447,0,0.85221,0.037502493516856195,21.01421090500662,40.07169602299109
4,x,14,"['x', 'x', 'z', 'z']",1.0,normal,100000,36330,9475,16476,0,0.3633,0.26080374346270296,16.281264644989278,3.846676162997028
4,x,14,"['x', 'x', 'z', 'z']",0.5,normal,100000,60156,8912,16459,0,0.60156,0.14814814814814814,50.651576907985145,9.921496079012286
4,x,15,"['z', 'x', 'z', 'z']",1.0,normal,100000,53815,13524,20323,0,0.53815,0.25130539812319985,57.22426443299628,8.93713712898898
4,x,15,"['z', 'x', 'z', 'z']",0.5,normal,100000,73276,10613,18206,0,0.73276,0.1448359626617174,58.646608209004626,12.430577230989002
4,x,16,"['x', 'z', 'z', 'z']",1.0,normal,100000,27380,11276,0,0,0.2738,0.41183345507669833,15.61399634598638,1.905015247000847
