n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept.1,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal,meas_type
4,z,8,0.0025,m1,anqi,39997000000,1.0,39997000000,2.775208140610545e-09,0.0,39997,0.0,5.202122000701977e-10,5.3080886912949734e-08,0.9999999972247918,5.2021220007814e-10,5.308088691376015e-08,3,-1,8,8,0,1.0,0.0,39997000000,111.0,0,0,0,0,118360.36931830645,"['z', 'z', 'z', 'x']"
4,z,12,0.0025,m1,anqi,39997000000,0.912895223666775,36513070261,7.39460077924624e-10,2.763184397409266e-06,39997,0.0002819470179644,2.7883528931292315e-10,2.8451513550358217e-08,0.9128952229917244,2.763184373534976e-06,0.0002819470155283,2,0,24,8,16,1.0,0.0,36513070261,27.0,0,0,0,0,362819.5724906288,"['z', 'z', 'x', 'z']"
4,z,14,0.0025,m1,anqi,39998000000,0.8489622058102906,33956790308,1.7677675159212602e-10,3.5036672158246435e-06,39998,0.0003575081248009,1.4144203640632543e-10,1.4432500031756485e-08,0.848962205660283,3.503668828654835e-06,0.0003575082893713,1,1,40,8,32,1.0,0.0,33956790308,6.0,0,0,0,0,589992.0839670888,"['z', 'x', 'z', 'z']"
4,z,15,0.0025,m1,anqi,39998000000,0.7900093147157359,31598792570,3.1644668472225127e-11,3.998399068339986e-06,39998,0.0004079897048075,6.202355020556133e-11,6.3287754691248305e-09,0.7900093146907345,3.99839903699847e-06,0.0004079897016094,0,2,56,8,48,1.0,0.0,31598792570,1.0,0,0,0,0,698237.2750469927,"['x', 'z', 'z', 'z']"
