n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,2,0.01,normal,anqi,127000000,0.25387758267716537,32242453,1.7399420571381463e-05,0.0,1,,0.0,,0.2538731653543307,0.0,,0,2,64,64,64,1.0,0.0,32242453,561.0,0,0,0,0.0,49056.995547160215
4,x,2,0.01,normal,val,652100000,0.245425743645047,154318808,1.0319948256378861e-06,0.01736218245570792,2,0.012527466276152218,1.8312487077625477e-06,1.321314672753061e-06,0.24542548209058695,0.01736171510244954,0.012527129063235682,0,2,64,64,64,1.0,0.0,154318808,-1223.0,2479,0,0,320.8766591362655,71937.83090006323
4,x,2,0.05,m1,anqi,3000000,0.003736,11208,0.0014275517487508922,0.0,1,,0.0,,0.003730666666666667,0.0,,0,2,56,56,48,1.0,0.0,11208,16.0,0,0,0,0.0,1077.9529795520357
4,x,2,0.05,m1,val,3000000,0.003736,11208,0.0013829407566024268,0.0,1,,0.0,,0.0037308333333333334,0.0,,0,2,56,56,48,1.0,0.0,11208,-72.0,175,0,0,0.0,1228.2560596499245
4,x,2,0.05,normal,anqi,8000000,0.0015832666666666666,12664,0.008253720388107939,2.0906666666668946e-06,2,1.5084944665314658e-06,0.0021566734039905285,0.0015561208048636504,0.0015702,5.488000000000026e-06,3.9597979746446855e-06,0,2,64,64,64,1.0,0.0,12664,108.0,0,0,0,0.0,2602.434212538181
4,x,2,0.05,normal,val,8000000,0.0015832666666666666,12664,0.0013372323271442132,2.0906666666668946e-06,2,1.5084944665314658e-06,0.0009714908251201838,0.0007009670921459146,0.00158115,3.6260000000000344e-06,2.616295090390251e-06,0,2,64,64,64,1.0,0.0,12664,-75.0,187,0,0,0.0,2207.461266113911
4,x,2,0.1,m1,anqi,372000000,5.2937908496732025e-05,18621,0.0507688124816577,4.157576111518869e-06,3,3.6740474803496575e-06,0.015730346422472914,0.013900897563460413,5.028006535947713e-05,4.723697009392271e-06,4.174328173381925e-06,0,2,56,56,48,1.0,0.0,18621,1043.0,0,0,0,0.0,139386.57210262702
4,x,2,0.1,m1,val,373000000,5.238235294117647e-05,18673,0.05593721181431052,3.130768624546285e-06,3,2.7666583288044367e-06,0.008494837820183121,0.007506883013578988,4.9461274509803926e-05,3.276997460151329e-06,2.8958806618654433e-06,0,2,56,56,48,1.0,0.0,18673,-483.0,3092,0,0,0.0,141214.4931022033
4,x,2,0.1,normal,anqi,373000000,1.8965032679738563e-05,7671,0.20753185152528078,2.614832088171524e-06,3,2.3107255254971947e-06,0.009931254610827497,0.00877624365757954,1.5022549019607843e-05,1.9878745865320807e-06,1.7566835627288457e-06,0,2,64,64,64,1.0,0.0,7671,1658.0,0,0,0,0.0,139070.5566868303
4,x,2,0.1,normal,val,373000000,1.8965032679738563e-05,7671,0.10673301952504267,2.614832088171524e-06,3,2.3107255254971947e-06,0.01719057052667162,0.015191296715964957,1.6959803921568626e-05,2.584513613720251e-06,2.283933108069856e-06,0,2,64,64,64,1.0,0.0,7671,-40.0,1686,0,0,0.0,139175.33183185713
