n,lstate,i,p_error,sim_type,decoder_type,shots,prep_rate,count_accept,LER,prep_rate_SEM,N_samples,prep_rate_SD,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
4,x,3,0.08,normal,val,6000000,1.0,6000000,0.004157166666666667,0.0,6,0.0,4.1299504328475946e-05,5.161362869113842e-05,0.9958428333333332,4.129950432845309e-05,5.161362869110985e-05,1,1,48,48,48,1.0,0.0,6000000,3135.0,43616,0,0,0,2325.1959327280056
4,x,3,0.1,m1,anqi,5000000,1.0,5000000,0.0015157999999999999,0.0,5,0.0,2.9054314378419022e-05,3.3146643872344124e-05,0.9984842,2.9054314378433384e-05,3.314664387236051e-05,1,1,40,40,32,1.0,0.0,5000000,7579.0,0,0,0,0,512.3309978789184
4,x,3,0.1,m1,val,5000000,1.0,5000000,0.0092763,0.0,5,0.0,5.476841155264547e-05,6.248259757724495e-05,0.9907237,5.4768411552669285e-05,6.24825975772721e-05,1,1,40,40,32,1.0,0.0,5000000,7577.0,77609,0,0,0,498.06172034784686
4,x,3,0.1,normal,anqi,6000000,1.0,6000000,0.009326666666666667,0.0,6,0.0,4.495104260316034e-05,5.617710091012801e-05,0.9906733333333334,4.495104260315924e-05,5.617710091012663e-05,1,1,48,48,48,1.0,0.0,6000000,55960.0,0,0,0,0,2551.5871422571363
4,x,3,0.1,normal,val,6000000,1.0,6000000,0.009309333333333334,0.0,6,0.0,4.932991159304609e-05,6.164954717324866e-05,0.9906906666666666,4.932991159305034e-05,6.164954717325398e-05,1,1,48,48,48,1.0,0.0,6000000,9070.0,93572,0,0,0,2518.8267460520146
4,x,3,0.2,m1,anqi,5000000,1.0,5000000,0.028532000000000002,0.0,5,0.0,0.0001582352562484096,0.00018052285173905216,0.971468,0.00015823525624841767,0.00018052285173906138,1,1,40,40,32,1.0,0.0,5000000,142660.0,0,0,0,0,1188.9316606440116
4,x,3,0.2,m1,val,5000000,1.0,5000000,0.0907767,0.0,5,0.0,0.00022564861245751377,0.0002574314471854626,0.9092233000000001,0.00022564861245752415,0.00025743144718547444,1,1,40,40,32,1.0,0.0,5000000,142659.0,622449,0,0,0,1203.3049551221775
4,x,3,0.2,normal,anqi,5000000,1.0,5000000,0.09064,0.0,5,0.0,0.00013680182221008556,0.0001560704968916285,0.9093600000000001,0.0001368018222100479,0.00015607049689158554,1,1,48,48,48,1.0,0.0,5000000,453200.0,0,0,0,0,2542.4537249689456
4,x,3,0.2,normal,val,5000000,1.0,5000000,0.0907447,0.0,5,0.0,0.0001738925984163798,0.00019838554634851917,0.9092553000000001,0.00017389259841638698,0.00019838554634852732,1,1,48,48,48,1.0,0.0,5000000,142620.0,622207,0,0,0,2561.7994213668862
4,x,3,0.4,m1,anqi,5000000,1.0,5000000,0.2269348,0.0,5,0.0,0.00032860403951259786,0.0003748882500159162,0.7730652,0.00032860403951261803,0.0003748882500159392,1,1,40,40,32,1.0,0.0,5000000,1134674.0,0,0,0,0,1200.8293435280211
4,x,3,0.4,m1,val,5000000,1.0,5000000,0.42973910000000004,0.0,5,0.0,0.0003544438497364597,0.000404367623580329,0.5702609,0.00035444384973648443,0.0004043676235803572,1,1,40,40,32,1.0,0.0,5000000,1134676.0,2028039,0,0,0,1243.7582956879633
4,x,3,0.4,normal,anqi,5000000,1.0,5000000,0.42961600000000005,0.0,5,0.0,0.00035070474487808784,0.00040010186203016614,0.570384,0.00035070474487807526,0.0004001018620301518,1,1,48,48,48,1.0,0.0,5000000,2148080.0,0,0,0,0,2639.9810851190705
4,x,3,0.4,normal,val,5000000,1.0,5000000,0.42980070000000004,0.0,5,0.0,0.0003344097755508762,0.00038151172983275837,0.5701993,0.0003344097755509351,0.0003815117298328256,1,1,48,48,48,1.0,0.0,5000000,1134656.0,2028695,0,0,0,2604.125948542147
