n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,normal,val,0,1000000,12232,0,0,0,0.012232,0.0,0,930.6860219419468
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,normal,anqi,0,1000000,12232,0,0,0,0.012232,0.0,0,965.0910162949003
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,12195,0,1,0,0.012195,0.0,0,967.202498574974
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,12195,0,0,0,0.012195,0.0,0,962.8284505601041
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,21682,0,0,0,0.021682,0.0,0,1005.7241398678161
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,21682,0,0,0,0.021682,0.0,0,1043.7194767119363
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,m1,anqi,0,1000000,22041,1,0,0,0.022041,4.5369992287103145e-05,0,1038.5071078320034
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,m1,val,0,1000000,22041,2,3,0,0.022041,9.073998457420629e-05,0,1044.5794897889718
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,normal,anqi,0,1000000,26192,0,0,0,0.026192,0.0,0,1130.4668638089206
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,m1,anqi,0,1000000,47344,0,0,0,0.047344,0.0,0,1145.5692137398291
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,m1,val,0,1000000,47344,2,3,0,0.047344,4.224400135177664e-05,0,1165.6599109000526
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,26181,1,2,0,0.026181,3.819563805818049e-05,0,1178.329342019977
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,normal,val,0,1000000,26192,1,2,0,0.026192,3.817959682350658e-05,0,1188.8219760421198
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,26181,0,0,0,0.026181,0.0,0,1193.2740399150643
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,47732,4,7,0,0.047732,8.380122349782582e-05,0,1205.77099672216
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,47732,0,0,0,0.047732,0.0,0,1212.4810766680166
