n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,12048,0,0,0,0.012048,0.0,0,953.3365087599959
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,normal,val,0,1000000,12208,0,1,0,0.012208,0.0,0,964.3787919790484
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,normal,anqi,0,1000000,12208,1,0,0,0.012208,8.191349934472125e-05,0,970.1817899078596
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,12048,0,0,0,0.012048,0.0,0,964.5802541088779
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,21895,0,0,0,0.021895,0.0,0,1011.012678737985
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,21895,0,1,0,0.021895,0.0,0,1029.8997133651283
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,m1,anqi,0,1000000,22009,1,0,0,0.022009,4.543595801720368e-05,0,1042.1497175358236
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,m1,val,0,1000000,22009,2,3,0,0.022009,9.087191603429634e-05,0,1044.9486286258325
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,26276,0,1,0,0.026276,0.0,0,1141.1989938670304
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,47568,2,5,0,0.047568,4.204507231753141e-05,0,1152.800035652006
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,normal,val,0,1000000,26449,3,6,0,0.026449,0.00011342583840601161,0,1152.3982929969206
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,m1,val,0,1000000,47628,1,2,0,0.047628,2.0996052742083826e-05,0,1169.3909799638204
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,m1,anqi,0,1000000,47628,0,0,0,0.047628,0.0,0,1194.975318401819
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,47568,0,0,0,0.047568,0.0,0,1198.9000259130262
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,26276,0,0,0,0.026276,0.0,0,1199.6957842730917
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,normal,anqi,0,1000000,26449,0,0,0,0.026449,0.0,0,1201.4063381159212
