n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,12133,1,0,0,0.012133,8.241984669909996e-05,0,958.3537194810342
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,normal,anqi,0,1000000,12322,0,0,0,0.012322,0.0,0,958.5642369179986
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,normal,val,0,1000000,12322,2,3,0,0.012322,0.00016231131309851765,0,965.8108780549373
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,12133,0,1,0,0.012133,0.0,0,993.6280604992062
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,21886,0,0,0,0.021886,0.0,0,1019.0656695170328
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,m1,val,0,1000000,22022,0,1,0,0.022022,0.0,0,1030.5215980210342
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,21886,2,3,0,0.021886,9.138261902585931e-05,0,1035.0995794390328
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,m1,anqi,0,1000000,22022,0,0,0,0.022022,0.0,0,1036.4240088858642
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,m1,val,0,1000000,47958,3,6,0,0.047958,6.25547353935163e-05,0,1150.1924704359844
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,47522,0,1,0,0.047522,0.0,0,1157.8723081571516
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,47522,0,0,0,0.047522,0.0,0,1152.719477537088
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,m1,anqi,0,1000000,47958,0,0,0,0.047958,0.0,0,1153.973344478989
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,26188,0,0,0,0.026188,0.0,0,1166.6610172640067
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,26188,2,5,0,0.026188,7.637085688105838e-05,0,1173.4493717020378
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,normal,val,0,1000000,26409,0,1,0,0.026409,0.0,0,1175.074053446995
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,normal,anqi,0,1000000,26409,0,0,0,0.026409,0.0,0,1184.145111930091
