n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,normal,val,0,1000000,11908,2,4,0,0.011908,0.0001679543164259112,0,897.7992273579584
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.005,normal,val,0,1000000,12412,2,3,0,0.012412,0.00016113438607801012,0,902.9088838910684
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,11910,1,2,0,0.01191,8.396305625524292e-05,0,902.070945928921
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,21751,0,1,0,0.021751,0.0,0,968.7737245740136
6,z,23,"['x', 'z', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,14478,0,1,0,0.014478,0.0,0,981.8100066370098
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.005,m1,val,0,1000000,22193,3,6,0,0.022193,0.00013517775875271365,0,992.3560995790176
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,m1,val,0,1000000,22046,2,4,0,0.022046,9.07194048807014e-05,0,993.8994137090631
6,z,15,"['x', 'z', 'z', 'z', 'x', 'x']",0.005,normal,val,0,1000000,15527,2,5,0,0.015527,0.00012880788304248103,0,998.343914631987
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.0025,normal,val,0,1000000,108364,1,2,0,0.108364,9.228156952478805e-06,0,1116.2981283469126
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.0025,normal,val,0,1000000,108178,0,1,0,0.108178,0.0,0,1122.4650092129596
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.0025,normal,val,0,1000000,108347,1,2,0,0.108347,9.229604880589548e-06,0,1139.6494891450275
6,z,26,"['z', 'x', 'x', 'z', 'z', 'x']",0.005,normal,val,0,1000000,26540,0,1,0,0.02654,0.0,0,1194.2671801209217
6,z,23,"['x', 'z', 'z', 'x', 'z', 'x']",0.0025,normal,val,0,1000000,117882,0,1,0,0.117882,0.0,0,1201.9035062770126
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,normal,val,0,1000000,26039,2,4,0,0.026039,7.680786512542781e-05,0,1227.4843578200089
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,26139,2,4,0,0.026139,7.651402119435158e-05,0,1232.2338301639538
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.0025,m1,val,0,1000000,146556,1,2,0,0.146556,6.8233303310849536e-06,0,1225.1591539600631
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,26139,1,2,0,0.026139,3.82570105972313e-05,0,1239.5943413790083
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.0025,m1,val,0,1000000,147442,0,1,0,0.147442,0.0,0,1230.8989016771084
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.0025,m1,val,0,1000000,146669,0,0,0,0.146669,0.0,0,1232.6033348380588
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.005,m1,val,0,1000000,49009,4,7,0,0.049009,8.161766206205012e-05,0,1270.9088698249543
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,47424,2,4,0,0.047424,4.2172739541213033e-05,0,1271.0755793460412
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.005,normal,val,0,1000000,27567,6,8,0,0.027567,0.00021765153988462238,0,1262.396427055006
6,z,15,"['x', 'z', 'z', 'z', 'x', 'x']",0.0025,normal,val,0,1000000,121622,0,1,0,0.121622,0.0,0,1265.047094797017
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.0025,normal,val,0,1000000,160450,0,1,0,0.16045,0.0,0,1317.9983119589742
6,z,26,"['z', 'x', 'x', 'z', 'z', 'x']",0.0025,normal,val,0,1000000,160240,0,1,0,0.16024,0.0,0,1320.155983395991
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.0025,normal,val,0,1000000,160087,1,2,0,0.160087,6.24660340942107e-06,0,1328.5640574090648
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.0025,normal,val,0,1000000,164198,2,5,0,0.164198,1.2180416326668109e-05,0,1328.661462671007
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.0025,m1,val,0,1000000,216003,1,2,0,0.216003,4.629565330094287e-06,0,1361.2446754720295
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.0025,m1,val,0,1000000,220983,0,1,0,0.220983,0.0,0,1356.4005872949492
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.0025,normal,val,0,1000000,160087,2,3,0,0.160087,1.249320681884214e-05,0,1369.7221365339356
6,z,15,"['x', 'z', 'z', 'z', 'x', 'x']",0.005,m1,val,0,1000000,26943,2,5,0,0.026943,7.423078350587975e-05,0,588.8761942810379
6,z,23,"['x', 'z', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,25943,2,4,0,0.025943,7.709208649731014e-05,0,633.1670529589755
6,z,26,"['z', 'x', 'x', 'z', 'z', 'x']",0.005,m1,val,0,1000000,47941,1,2,0,0.047941,2.0858972487047822e-05,0,603.4448122660397
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,47424,2,3,0,0.047424,4.2172739541213033e-05,0,677.083215120947
6,z,23,"['x', 'z', 'z', 'x', 'z', 'x']",0.0025,m1,val,0,1000000,159419,0,1,0,0.159419,0.0,0,615.5058318310184
6,z,15,"['x', 'z', 'z', 'z', 'x', 'x']",0.0025,m1,val,0,1000000,162739,0,0,0,0.162739,0.0,0,639.5196700030938
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.0025,m1,val,0,1000000,216003,1,2,0,0.216003,4.629565330094287e-06,0,696.4036082350649
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,m1,val,0,1000000,47800,2,3,0,0.0478,4.184100418413994e-05,0,713.0856428670231
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.0025,m1,val,0,1000000,216711,2,5,0,0.216711,9.228880859746269e-06,0,570.3692427689675
6,z,26,"['z', 'x', 'x', 'z', 'z', 'x']",0.0025,m1,val,0,1000000,217315,0,0,0,0.217315,0.0,0,593.7590764580527
