n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.001,normal,val,0,100000,40814,0,0,0,0.40814,0.0,0,53.061336911981925
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.001,normal,val,0,100000,47993,0,0,0,0.47993,0.0,0,60.58969337004237
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.001,normal,val,0,100000,48018,0,0,0,0.48018,0.0,0,60.896423413883895
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.00075,normal,val,0,100000,51447,0,0,0,0.51447,0.0,0,60.116544431075454
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.00075,normal,val,0,100000,57714,0,0,0,0.57714,0.0,0,62.87138478597626
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.00075,normal,val,0,100000,51344,0,0,0,0.51344,0.0,0,64.6554399470333
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.0005,normal,val,0,100000,69402,0,0,0,0.69402,0.0,0,66.97844120301306
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.001,normal,val,0,100000,41083,0,0,0,0.41083,0.0,0,68.29496443085372
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.0005,normal,val,0,100000,64220,0,0,0,0.6422,0.0,0,79.69516085693613
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.00025,normal,val,0,100000,80040,0,0,0,0.8004,0.0,0,67.90772879007272
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.00025,normal,val,0,100000,83530,0,0,0,0.8353,0.0,0,76.49542840500362
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.00025,normal,val,0,100000,83356,0,0,0,0.83356,0.0,0,71.37580615794286
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.0001,normal,val,0,100000,91401,0,0,0,0.91401,0.0,0,70.64399672509171
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.00025,normal,val,0,100000,80086,0,0,0,0.80086,0.0,0,75.5206694288645
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.0005,normal,val,0,100000,64316,0,0,0,0.64316,0.0,0,137.81018264894374
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.0001,normal,val,0,100000,92823,0,0,0,0.92823,0.0,0,73.33235781593248
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.0001,normal,val,0,100000,91362,0,0,0,0.91362,0.0,0,73.46749793901108
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.0001,normal,val,0,100000,92916,0,0,0,0.92916,0.0,0,85.80602855305187
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.001,m1,val,0,100000,54529,0,0,0,0.54529,0.0,0,71.5895075390581
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.00075,normal,val,0,100000,58192,0,0,0,0.58192,0.0,0,159.66074516694061
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.0005,normal,val,0,100000,69490,0,0,0,0.6949,0.0,0,166.98781327810138
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.001,m1,val,0,100000,46440,0,0,0,0.4644,0.0,0,60.79584980313666
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.001,m1,val,0,100000,54011,0,0,0,0.54011,0.0,0,62.18776066903956
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.001,m1,val,0,100000,46194,0,0,0,0.46194,0.0,0,64.47547322208993
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.00075,m1,val,0,100000,56022,0,0,0,0.56022,0.0,0,60.258662587963045
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.00075,m1,val,0,100000,63478,0,0,0,0.63478,0.0,0,64.72523582796566
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.00075,m1,val,0,100000,56286,0,0,0,0.56286,0.0,0,69.1972646820359
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.0005,m1,val,0,100000,73935,0,0,0,0.73935,0.0,0,71.14837479009293
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.0005,m1,val,0,100000,73642,0,0,0,0.73642,0.0,0,67.06326969503425
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.0005,m1,val,0,100000,68159,0,0,0,0.68159,0.0,0,74.98959390213713
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.00025,m1,val,0,100000,85892,0,0,0,0.85892,0.0,0,70.3741003649775
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.00025,m1,val,0,100000,82506,0,0,0,0.82506,0.0,0,70.72530142311007
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.00025,m1,val,0,100000,82408,0,0,0,0.82408,0.0,0,80.46437669894658
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.0001,m1,val,0,100000,92534,0,0,0,0.92534,0.0,0,70.92223513685167
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.0001,m1,val,0,100000,94043,0,0,0,0.94043,0.0,0,73.56725401105359
6,z,15,"['x', 'z', 'z', 'z', 'x', 'x']",0.001,normal,val,0,100000,42751,0,0,0,0.42751,0.0,0,61.067365234019235
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.0001,m1,val,0,100000,93970,0,0,0,0.9397,0.0,0,77.62388403480873
