n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,11829,0,0,0,0.011829,0.0,0,940.2622213067953
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,11829,0,0,0,0.011829,0.0,0,954.259990704013
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,normal,val,0,1000000,11826,2,3,0,0.011826,0.0001691188905801333,0,960.2429689369164
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,normal,anqi,0,1000000,11826,3,0,0,0.011826,0.0002536783358700889,0,963.9500635499135
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,m1,anqi,0,1000000,21655,2,0,0,0.021655,9.235742322788454e-05,0,1007.1620117621496
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,m1,val,0,1000000,21655,3,2,0,0.021655,0.0001385361348418268,0,1027.1937802089378
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,21654,1,2,0,0.021654,4.618084418583912e-05,0,1033.5270386531483
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,21654,0,0,0,0.021654,0.0,0,1035.2615057199728
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,normal,anqi,0,1000000,26182,0,0,0,0.026182,0.0,0,1105.9399578880984
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,26034,3,4,0,0.026034,0.00011523392486745276,0,1105.1474592909217
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,m1,anqi,0,1000000,47711,0,0,0,0.047711,0.0,0,1121.150944374036
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,normal,val,0,1000000,26182,3,6,0,0.026182,0.00011458253762131054,0,1121.245148262009
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,47422,0,0,0,0.047422,0.0,0,1131.5896971328184
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,47422,0,1,0,0.047422,0.0,0,1175.7069090488367
6,z,38,"['z', 'x', 'z', 'x', 'x', 'z']",0.005,m1,val,0,1000000,47711,1,2,0,0.047711,2.095952715308602e-05,0,1187.9678211749997
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,26034,1,0,0,0.026034,3.841130828918793e-05,0,1188.5221287137829
