n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,12160,0,0,0,0.01216,0.0,0,881.3138551330194
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,12160,0,0,0,0.01216,0.0,0,898.0552100880304
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,normal,val,0,1000000,12383,2,3,0,0.012383,0.00016151174997980355,0,899.3751568479929
6,x,42,"['x', 'x', 'x', 'z', 'x', 'z']",0.005,normal,anqi,0,1000000,12200,0,0,0,0.0122,0.0,0,893.9874268930871
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.005,normal,val,0,1000000,12323,2,3,0,0.012323,0.00016229814168622347,0,895.8927068490302
6,x,14,"['x', 'x', 'z', 'z', 'x', 'x']",0.005,normal,anqi,0,1000000,12346,0,0,0,0.012346,0.0,0,900.88978197705
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,normal,anqi,0,1000000,12383,0,0,0,0.012383,0.0,0,898.629405552987
6,x,50,"['x', 'x', 'x', 'x', 'z', 'z']",0.005,normal,anqi,0,1000000,12970,6,0,0,0.01297,0.0004626060138781529,0,905.6038346099667
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.005,normal,anqi,0,1000000,12323,1,0,0,0.012323,8.114907084311174e-05,0,909.411746867001
6,x,50,"['x', 'x', 'x', 'x', 'z', 'z']",0.005,normal,val,0,1000000,12970,4,7,0,0.01297,0.00030840400925213896,0,911.5833592659328
6,x,14,"['x', 'x', 'z', 'z', 'x', 'x']",0.005,normal,val,0,1000000,12346,1,2,0,0.012346,8.099789405480173e-05,0,907.8064293049974
6,x,42,"['x', 'x', 'x', 'z', 'x', 'z']",0.005,normal,val,0,1000000,12200,1,2,0,0.0122,8.196721311470867e-05,0,916.1594006519299
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,21875,1,2,0,0.021875,4.571428571431557e-05,0,981.3022941040108
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.005,m1,val,0,1000000,22241,5,10,0,0.022241,0.00022481003551999557,0,987.9157716289628
6,x,14,"['x', 'x', 'z', 'z', 'x', 'x']",0.005,m1,anqi,0,1000000,22311,0,0,0,0.022311,0.0,0,988.7571892180713
6,x,14,"['x', 'x', 'z', 'z', 'x', 'x']",0.005,m1,val,0,1000000,22311,0,1,0,0.022311,0.0,0,995.8526831400814
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.005,m1,anqi,0,1000000,22241,0,0,0,0.022241,0.0,0,991.7199428180465
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,21875,0,0,0,0.021875,0.0,0,997.0016723610461
6,x,43,"['z', 'x', 'x', 'z', 'x', 'z']",0.005,normal,anqi,0,1000000,26305,5,0,0,0.026305,0.0001900779319521373,0,1188.158833276946
6,x,27,"['z', 'x', 'x', 'z', 'z', 'x']",0.005,normal,anqi,0,1000000,26530,9,0,0,0.02653,0.00033923859781381793,0,1199.3331799739972
6,x,43,"['z', 'x', 'x', 'z', 'x', 'z']",0.005,normal,val,0,1000000,26305,4,9,0,0.026305,0.00015206234556164322,0,1204.30437152402
6,x,27,"['z', 'x', 'x', 'z', 'z', 'x']",0.005,normal,val,0,1000000,26530,8,17,0,0.02653,0.00030154542027893694,0,1220.3128406410106
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,25986,2,3,0,0.025986,7.696451935657045e-05,0,1223.487428510096
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.005,normal,val,0,1000000,27625,4,2,0,0.027625,0.0001447963800904617,0,1239.1879645249574
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,25986,1,0,0,0.025986,3.8482259678285224e-05,0,1226.653870810056
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,47707,0,0,0,0.047707,0.0,0,1268.1292855100473
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.005,normal,anqi,0,1000000,27625,4,0,0,0.027625,0.0001447963800904617,0,1267.8755650509847
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.005,m1,anqi,0,1000000,49503,0,0,0,0.049503,0.0,0,1297.7830305011012
6,x,23,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,47707,3,6,0,0.047707,6.288385352248849e-05,0,1298.0839368610177
6,x,15,"['z', 'x', 'z', 'z', 'x', 'x']",0.005,m1,val,0,1000000,49503,3,6,0,0.049503,6.060238773408777e-05,0,1316.4451488669729
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,m1,anqi,0,1000000,21989,0,0,0,0.021989,0.0,0,970.3314157350687
6,x,50,"['x', 'x', 'x', 'x', 'z', 'z']",0.005,m1,val,0,1000000,23202,10,21,0,0.023202,0.0004309973278165957,0,988.9063140300568
6,x,42,"['x', 'x', 'x', 'z', 'x', 'z']",0.005,m1,anqi,0,1000000,21852,1,0,0,0.021852,4.5762401610804915e-05,0,988.4356536529958
6,x,42,"['x', 'x', 'x', 'z', 'x', 'z']",0.005,m1,val,0,1000000,21852,4,7,0,0.021852,0.00018304960644333068,0,994.290828376892
6,x,50,"['x', 'x', 'x', 'x', 'z', 'z']",0.005,m1,anqi,0,1000000,23202,0,0,0,0.023202,0.0,0,983.539330005995
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,m1,val,0,1000000,21989,2,5,0,0.021989,9.095456819319114e-05,0,1023.4588931100443
6,z,15,"['x', 'z', 'z', 'z', 'x', 'x']",0.005,normal,val,0,1000000,15673,0,1,0,0.015673,0.0,0,982.4307616020087
6,z,23,"['x', 'z', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,14337,0,0,0,0.014337,0.0,0,968.1656311489642
6,z,23,"['x', 'z', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,14337,0,0,0,0.014337,0.0,0,976.3361234531039
6,z,15,"['x', 'z', 'z', 'z', 'x', 'x']",0.005,normal,anqi,0,1000000,15673,0,0,0,0.015673,0.0,0,999.5620959909866
6,z,27,"['x', 'z', 'x', 'z', 'z', 'x']",0.005,normal,val,0,1000000,14403,0,0,0,0.014403,0.0,0,938.5919358460233
6,z,27,"['x', 'z', 'x', 'z', 'z', 'x']",0.005,normal,anqi,0,1000000,14403,0,0,0,0.014403,0.0,0,938.4311373070814
6,x,43,"['z', 'x', 'x', 'z', 'x', 'z']",0.005,m1,anqi,0,1000000,47575,0,0,0,0.047575,0.0,0,1256.199028559029
6,x,27,"['z', 'x', 'x', 'z', 'z', 'x']",0.005,m1,anqi,0,1000000,48453,0,0,0,0.048453,0.0,0,1268.9785029630875
6,z,14,"['z', 'x', 'z', 'z', 'x', 'x']",0.005,normal,anqi,0,1000000,27625,0,0,0,0.027625,0.0,0,1240.589185682009
6,z,14,"['z', 'x', 'z', 'z', 'x', 'x']",0.005,normal,val,0,1000000,27625,4,7,0,0.027625,0.0001447963800904617,0,1257.1615544409724
6,x,27,"['z', 'x', 'x', 'z', 'z', 'x']",0.005,m1,val,0,1000000,48453,11,22,0,0.048453,0.00022702412647312986,0,1290.483244647039
6,x,43,"['z', 'x', 'x', 'z', 'x', 'z']",0.005,m1,val,0,1000000,47575,18,36,0,0.047575,0.0003783499737256557,0,1286.4812337539624
6,z,22,"['z', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,25986,2,4,0,0.025986,7.696451935657045e-05,0,1202.8982715030434
