n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,11915,0,0,0,0.011915,0.0,0,877.1818065200932
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,normal,val,0,1000000,11975,2,3,0,0.011975,0.0001670146137786599,0,901.4920984240016
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.005,normal,val,0,1000000,12169,2,4,0,0.012169,0.0001643520420741007,0,905.676131626009
6,z,23,"['x', 'z', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,14178,0,0,0,0.014178,0.0,0,947.5013289280469
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.005,m1,val,0,1000000,22307,2,3,0,0.022307,8.965795490201156e-05,0,976.9508855559397
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.005,m1,val,0,1000000,22138,1,2,0,0.022138,4.5171198843618754e-05,0,982.9647582910256
6,z,15,"['x', 'z', 'z', 'z', 'x', 'x']",0.005,normal,val,0,1000000,15812,1,2,0,0.015812,6.324310650140941e-05,0,992.9447206900222
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,21983,1,2,0,0.021983,4.548969658368929e-05,0,1003.1260531320004
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.0025,normal,val,0,1000000,108776,1,2,0,0.108776,9.193204383306508e-06,0,1146.9755001729354
6,x,22,"['x', 'x', 'z', 'x', 'z', 'x']",0.0025,normal,val,0,1000000,108546,0,0,0,0.108546,0.0,0,1149.5153384099249
6,x,38,"['x', 'x', 'z', 'x', 'x', 'z']",0.0025,normal,val,0,1000000,108666,0,0,0,0.108666,0.0,0,1161.1929231439717
6,z,23,"['x', 'z', 'z', 'x', 'z', 'x']",0.0025,normal,val,0,1000000,118157,0,0,0,0.118157,0.0,0,1188.8530609239824
6,x,26,"['x', 'x', 'x', 'z', 'z', 'x']",0.0025,m1,val,0,1000000,147758,0,1,0,0.147758,0.0,0,1216.1441987990402
