n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,7,"['z', 'x', 'z', 'x']",0.3,normal,0,na,1000000,884670,1800,3419,0,0.88467,0.002034656990742345,0,268.91845519299386
4,x,10,"['x', 'x', 'x', 'z']",0.3,normal,0,na,1000000,771344,1287,2486,0,0.771344,0.0016685162521521413,0,278.3356748520164
4,x,6,"['x', 'x', 'z', 'x']",0.1,normal,0,na,1000000,916009,286,562,0,0.916009,0.0003122240065326354,0,430.78242741996655
4,x,6,"['x', 'x', 'z', 'x']",0.3,normal,0,na,1000000,772893,452,881,0,0.772893,0.00058481575069258,0,460.9799807239906
4,x,11,"['z', 'x', 'x', 'z']",0.15,normal,0,na,1000000,932019,767,1490,0,0.932019,0.0008229445966230209,0,540.8749887159793
4,x,7,"['z', 'x', 'z', 'x']",0.3,m1,0,na,1000000,880553,1778,3387,0,0.880553,0.0020191856708228206,0,82.8859192209784
4,x,10,"['x', 'x', 'x', 'z']",0.15,normal,0,na,1000000,886020,1196,2343,0,0.88602,0.0013498566623778574,0,592.1434411829687
4,x,6,"['x', 'x', 'z', 'x']",0.3,m1,0,na,1000000,795526,1438,2823,0,0.795526,0.0018076090536324196,0,198.19265773001825
4,x,6,"['x', 'x', 'z', 'x']",0.15,normal,0,na,1000000,885857,688,1342,0,0.885857,0.0007766490528381409,0,693.8114759890013
4,x,11,"['z', 'x', 'x', 'z']",0.3,normal,0,na,1000000,849344,1772,3356,0,0.849344,0.002086316027428259,0,734.1822524680174
4,x,7,"['z', 'x', 'z', 'x']",0.15,m1,0,na,1000000,938727,492,965,0,0.938727,0.0005241140395449984,0,68.52468847204
4,x,7,"['z', 'x', 'z', 'x']",0.15,normal,0,na,1000000,927367,441,862,0,0.927367,0.00047553988873871855,0,736.3908020620001
4,x,7,"['z', 'x', 'z', 'x']",0.1,normal,0,na,1000000,960199,617,1222,0,0.960199,0.0006425751328630325,0,748.9147350980202
4,x,7,"['z', 'x', 'z', 'x']",0.1,m1,0,na,1000000,957625,475,938,0,0.957625,0.0004960187965017404,0,37.44944816903444
4,x,10,"['x', 'x', 'x', 'z']",0.1,normal,0,na,1000000,914148,609,1206,0,0.914148,0.0006661940954856282,0,568.3501479469705
4,x,11,"['z', 'x', 'x', 'z']",0.1,normal,0,na,1000000,951286,333,660,0,0.951286,0.0003500524553078366,0,649.7284808660042
4,x,6,"['x', 'x', 'z', 'x']",0.15,m1,0,na,1000000,889386,396,786,0,0.889386,0.0004452509933819959,0,381.88210121402517
4,x,10,"['x', 'x', 'x', 'z']",0.15,m1,0,na,1000000,894469,886,1722,0,0.894469,0.000990531812729123,0,317.7756585070165
4,x,11,"['z', 'x', 'x', 'z']",0.3,m1,0,na,1000000,896599,1518,2886,0,0.896599,0.001693064569556757,0,445.659331716015
4,z,6,"['z', 'x', 'z', 'x']",0.3,normal,0,na,1000000,860017,1598,3075,0,0.860017,0.0018581028049445836,0,274.13317061198177
4,x,10,"['x', 'x', 'x', 'z']",0.3,m1,0,na,1000000,795814,1698,3259,0,0.795814,0.0021336643989675608,0,593.6649240429979
4,x,6,"['x', 'x', 'z', 'x']",0.1,m1,0,na,1000000,932204,214,415,0,0.932204,0.00022956348610392308,0,430.6149749580072
4,x,11,"['z', 'x', 'x', 'z']",0.15,m1,0,na,1000000,948057,731,1418,0,0.948057,0.0007710506857709909,0,474.77292958297767
4,x,10,"['x', 'x', 'x', 'z']",0.1,m1,0,na,1000000,922778,392,777,0,0.922778,0.0004248042324372925,0,471.3645815550117
4,x,11,"['z', 'x', 'x', 'z']",0.1,m1,0,na,1000000,959905,272,537,0,0.959905,0.0002833613743026264,0,452.7039281949983
