n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,7,"['z', 'x', 'z', 'x']",0.5,normal,0,na,1000000,739469,3069,5658,0,0.739469,0.004150275400321091,0,297.6981015380006
4,x,6,"['x', 'x', 'z', 'x']",1,normal,0,na,1000000,355411,5503,9978,0,0.355411,0.015483482503355295,0,398.73593944404274
4,x,7,"['z', 'x', 'z', 'x']",1,normal,0,na,1000000,615777,24727,42636,0,0.615777,0.04015577067672227,0,439.3877764319768
4,x,6,"['x', 'x', 'z', 'x']",0.3,normal,0,na,1000000,747109,1295,2464,0,0.747109,0.0017333481459866906,0,481.6765492859995
4,x,7,"['z', 'x', 'z', 'x']",0.9,normal,0,na,1000000,639667,12097,21206,0,0.639667,0.018911402339029548,0,460.9599287100136
4,x,7,"['z', 'x', 'z', 'x']",0.7,normal,0,na,1000000,645811,4988,9061,0,0.645811,0.0077236219265388595,0,506.6889645899646
4,x,6,"['x', 'x', 'z', 'x']",0.9,normal,0,na,1000000,399387,4996,9220,0,0.399387,0.01250917030349008,0,524.6464292589808
4,x,6,"['x', 'x', 'z', 'x']",0.5,normal,0,na,1000000,605106,2422,4556,0,0.605106,0.004002604502351681,0,546.6864658609265
4,x,6,"['x', 'x', 'z', 'x']",0.7,normal,0,na,1000000,497929,2813,5360,0,0.497929,0.005649399814029676,0,555.4300835970789
4,x,7,"['z', 'x', 'z', 'x']",0.3,normal,0,na,1000000,796254,1912,3678,0,0.796254,0.0024012438242068113,0,711.9808917149203
4,x,7,"['z', 'x', 'z', 'x']",0.9,m1,0,na,1000000,643806,8124,14297,0,0.643806,0.012618708120147981,0,203.1924211969599
4,x,6,"['x', 'x', 'z', 'x']",0.1,normal,0,na,1000000,892174,234,459,0,0.892174,0.0002622806761909402,0,357.5960602880223
4,x,7,"['z', 'x', 'z', 'x']",1,m1,0,na,1000000,641441,7806,14056,0,0.641441,0.012169474667194646,0,334.6453978710342
4,x,6,"['x', 'x', 'z', 'x']",0.15,normal,0,na,1000000,851322,657,1276,0,0.851322,0.0007717408924002855,0,551.7683656610316
4,x,6,"['x', 'x', 'z', 'x']",0.9,m1,0,na,1000000,500186,6609,12092,0,0.500186,0.013213084732479508,0,352.5807332630502
4,x,7,"['z', 'x', 'z', 'x']",0.15,normal,0,na,1000000,913951,920,1791,0,0.913951,0.0010066185167476593,0,505.4959820860531
4,x,7,"['z', 'x', 'z', 'x']",0.7,m1,0,na,1000000,669920,6798,12325,0,0.66992,0.010147480296154754,0,227.63434762798715
4,x,6,"['x', 'x', 'z', 'x']",1,m1,0,na,1000000,394781,3896,7295,0,0.394781,0.009868762681081389,0,471.82142521895
4,x,7,"['z', 'x', 'z', 'x']",0.1,normal,0,na,1000000,942470,616,1218,0,0.94247,0.000653601706155138,0,476.8009935050504
4,x,7,"['z', 'x', 'z', 'x']",0.15,m1,0,na,1000000,936102,970,1856,0,0.936102,0.00103621186580094,0,67.52604078198783
4,x,7,"['z', 'x', 'z', 'x']",0.3,m1,0,na,1000000,856375,2522,4721,0,0.856375,0.002944971537001906,0,174.59973832999822
4,x,6,"['x', 'x', 'z', 'x']",0.7,m1,0,na,1000000,509988,2674,4935,0,0.509988,0.005243260625740209,0,505.9490351869026
4,x,7,"['z', 'x', 'z', 'x']",0.5,m1,0,na,1000000,806987,4892,9011,0,0.806987,0.006062055522579657,0,224.2537479189923
4,x,7,"['z', 'x', 'z', 'x']",0.1,m1,0,na,1000000,952280,712,1388,0,0.95228,0.000747679254000877,0,92.79987868398894
4,x,6,"['x', 'x', 'z', 'x']",0.3,m1,0,na,1000000,768009,1382,2671,0,0.768009,0.001799458079267291,0,288.0198026150465
4,x,6,"['x', 'x', 'z', 'x']",0.15,m1,0,na,1000000,873821,647,1262,0,0.873821,0.0007404262429032693,0,324.02637552598026
4,x,6,"['x', 'x', 'z', 'x']",0.5,m1,0,na,1000000,601653,1672,3251,0,0.601653,0.002779010492759082,0,438.1642973739654
4,x,6,"['x', 'x', 'z', 'x']",0.1,m1,0,na,1000000,917228,484,945,0,0.917228,0.0005276768698730949,0,699.5831354541006
4,z,6,"['z', 'x', 'z', 'x']",0.9,normal,0,na,1000000,594225,9548,16746,0,0.594225,0.016067987715091103,0,785.6805618819781
4,z,7,"['x', 'z', 'z', 'x']",0.7,normal,0,na,1000000,569460,7700,14257,0,0.56946,0.013521581849471387,0,771.2022137010936
4,z,7,"['x', 'z', 'z', 'x']",1,normal,0,na,1000000,417552,9614,17239,0,0.417552,0.023024677165957796,0,911.6547384079313
