n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.3,m2,0,50000,50000,0,0,0,1.0,0.0,0,20.9708423510001
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.5,m2,0,50000,50000,0,0,0,1.0,0.0,0,16.342866239000045
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.1,m2,0,50000,50000,0,0,0,1.0,0.0,0,22.041979459000004
5,x,17,"['z', 'z', 'z', 'z', 'x']",0.8,m2,0,50000,50000,0,0,0,1.0,0.0,0,25.571026116999974
5,x,17,"['z', 'z', 'z', 'z', 'x']",1,m2,0,50000,50000,0,1,0,1.0,0.0,0,23.669305119
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.3,m2,0,50000,33693,0,0,0,0.67386,0.0,0,13.616696393999973
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.1,m2,0,50000,40534,0,0,0,0.81068,0.0,0,12.681821721999995
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.8,m2,0,50000,9960,0,0,0,0.1992,0.0,0,11.874437566000097
5,x,9,"['z', 'z', 'z', 'x', 'x']",0.5,m2,0,50000,33656,0,0,0,0.67312,0.0,0,10.612950361000003
5,x,9,"['z', 'z', 'z', 'x', 'x']",1,m2,0,50000,11708,0,0,0,0.23416,0.0,0,8.732529385000134
