n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,9,"['z', 'z', 'z', 'x']",0.01,m1,0,1000000,1000000,228,417,0,1.0,0.00022800000000000598,0,5.956880226032808
4,x,5,"['z', 'z', 'x', 'x']",0.01,m1,0,1000000,609103,48,96,0,0.609103,7.880440582297421e-05,0,27.410453917924315
4,x,3,"['z', 'x', 'x', 'x']",0.01,m2,0,1000000,403718,8,16,390776,0.66267579740785,1.981581202725735e-05,0,22.096615948015824
4,x,3,"['z', 'x', 'x', 'x']",0.01,m1,0,1000000,403718,8,16,0,0.403718,1.981581202725735e-05,0,32.477617813041434
4,x,9,"['z', 'z', 'z', 'x']",0.01,normal,0,1000000,1000000,835,1490,0,1.0,0.0008350000000000302,0,78.52970340917818
4,x,2,"['x', 'x', 'x', 'x']",0.01,m2,0,1000000,272873,1,2,391192,0.4482086306356027,3.6647084907803773e-06,0,31.300773425027728
4,x,5,"['z', 'z', 'x', 'x']",0.01,m2,0,1000000,609103,48,96,390897,1.0,7.880440582297421e-05,0,3.8813562211580575
4,x,5,"['z', 'z', 'x', 'x']",0.01,normal,0,1000000,524279,80,144,0,0.524279,0.00015259051001470514,0,91.14290511491708
4,x,9,"['z', 'z', 'z', 'x']",0.01,m2,0,1000000,1000000,228,417,0,1.0,0.00022800000000000598,0,2.253245280124247
4,x,2,"['x', 'x', 'x', 'x']",0.01,m1,0,1000000,272873,1,2,0,0.272873,3.6647084907803773e-06,0,32.64139749784954
4,x,3,"['z', 'x', 'x', 'x']",0.01,normal,0,1000000,340292,8,15,0,0.340292,2.350922149207957e-05,0,78.58024177909829
4,x,2,"['x', 'x', 'x', 'x']",0.01,normal,0,1000000,229643,2,4,0,0.229643,8.709170320919668e-06,0,83.74608627799898
