n,N,i,lstate,sim_type,p_error,prob_threshold,count_accept,total_data,prep_rate,ler_clean,ler_all,total_params,model_mem_mb,train_time_sec,latency_us,train_pooled_loss,test_bce_loss
5,32,25,z,m1,0.0025,0.05,297,683,0.43484626647144947,0.0,0.0,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.1,1276,2935,0.4347529812606474,-0.00039184952978056425,0.0,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.15,2800,6296,0.44472681067344344,-0.00017857142857142857,0.0,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.2,4875,10650,0.45774647887323944,-0.00010256410256410256,0.0,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.25,7318,15868,0.4611797327955634,0.0,0.0001366493577480421,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.3,10122,21832,0.463631366801026,-4.939735230191662e-05,0.00019758940920766577,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.35,13340,28644,0.4657170786203044,3.748125937031484e-05,0.0004497751124438176,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.39999999999999997,16960,36287,0.46738501391682974,0.0,0.0003537735849056256,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.44999999999999996,20936,44733,0.4680213712471777,0.0,0.0002865876958348945,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.49999999999999994,24925,53180,0.46869123730725837,0.0,0.0002407221664995074,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.5499999999999999,28697,61092,0.4697341714136057,-1.742342405129456e-05,0.00020908108861550367,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.6,32245,68396,0.47144569857886426,1.5506280043417584e-05,0.0002481004806946796,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.65,35355,74945,0.4717459470278204,-1.414227124876255e-05,0.00022627633998018037,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.7,38287,81061,0.47232331207362355,-1.3059262935199937e-05,0.00020894820696315541,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
5,32,25,z,m1,0.0025,0.75,40848,86395,0.4728051391862955,0.0,0.00022032902467683524,2284033,8.712894439697266,5354.636397265131,285.372813930735,150984616.88811833,0.5485315159825813,0.8257156610488892
