n,N,i,lstate,sim_type,p_error,prob_threshold,count_accept,total_data,prep_rate,ler_clean,ler_all,total_params,model_mem_mb,train_time_sec,latency_us,train_pooled_loss,test_bce_loss
6,64,23,z,m1,0.05,0.05,0,18895,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.1,0,25060,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.15,0,29376,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.2,0,32939,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.25,0,36076,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.3,0,38793,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.35,0,41359,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.39999999999999997,0,43900,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.44999999999999996,0,46547,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.49999999999999994,0,49145,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.5499999999999999,0,51821,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.6,0,54322,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.65,0,56935,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.7,0,59617,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.75,0,62476,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.7999999999999999,0,65526,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.85,0,69039,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.9,0,73492,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,0.95,0,79826,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.05,1.0,0,99999,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5620359182357788
6,64,23,z,m1,0.025,0.05,0,18024,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.1,0,24258,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.15,0,28751,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.2,0,32362,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.25,0,35557,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.3,0,38433,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.35,0,41111,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.39999999999999997,0,43618,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.44999999999999996,0,46353,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.49999999999999994,0,49078,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.5499999999999999,0,51865,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.6,0,54598,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.65,0,57280,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.7,0,59994,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.75,0,62860,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.7999999999999999,0,65984,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.85,0,69518,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.9,0,74007,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,0.95,0,80312,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.025,1.0,0,99999,0.0,1,1,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.5331264734268188
6,64,23,z,m1,0.01,0.05,15,17827,0.0008414203174959331,0.0,0.0,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.516226887702942
6,64,23,z,m1,0.01,0.1,17,24089,0.0007057163020465773,0.0,0.0,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.516226887702942
6,64,23,z,m1,0.01,0.15,18,28482,0.0006319780914261639,0.0,0.0,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.516226887702942
6,64,23,z,m1,0.01,0.2,19,31967,0.0005943629367785529,0.0,0.0,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.516226887702942
6,64,23,z,m1,0.01,0.25,23,35125,0.0006548042704626335,0.0,0.0,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.516226887702942
6,64,23,z,m1,0.01,0.3,27,38020,0.0007101525512887953,0.0,0.0,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.516226887702942
6,64,23,z,m1,0.01,0.35,30,40733,0.0007365035720423244,0.0,0.0,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.516226887702942
6,64,23,z,m1,0.01,0.39999999999999997,34,43449,0.0007825266404290087,0.0,0.0,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.516226887702942
6,64,23,z,m1,0.01,0.44999999999999996,37,46240,0.0008001730103806228,0.0,0.0,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.516226887702942
6,64,23,z,m1,0.01,0.49999999999999994,38,49066,0.0007744670443891901,0.0,0.0,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.516226887702942
6,64,23,z,m1,0.01,0.5499999999999999,39,51892,0.0007515609342480537,0.0,0.0,11242497,42.886722564697266,10763.371998778079,337.5252760015428,120999309.66480541,0.23608118488922003,1.516226887702942
