n,N,i,lstate,sim_type,p_error,prob_threshold,count_accept,total_data,prep_rate,ler_clean,ler_all,total_params,model_mem_mb,train_time_sec,latency_us,train_pooled_loss,test_bce_loss
5,32,25,x,normal,0.05,0.05,12,1613,0.007439553626782393,0.16666666666666666,0.16666666666666663,2259457,8.619144439697266,3556.300852011889,280.5352380964905,130464310.55541769,0.5325791291190904,0.8809427618980408
5,32,25,x,normal,0.05,0.1,65,4900,0.013265306122448979,0.23076923076923078,0.3384615384615385,2259457,8.619144439697266,3556.300852011889,280.5352380964905,130464310.55541769,0.5325791291190904,0.8809427618980408
5,32,25,x,normal,0.05,0.15,148,9057,0.016340951750027602,0.21283783783783783,0.33783783783783783,2259457,8.619144439697266,3556.300852011889,280.5352380964905,130464310.55541769,0.5325791291190904,0.8809427618980408
5,32,25,x,normal,0.05,0.2,261,13778,0.01894324285092176,0.18773946360153257,0.29885057471264365,2259457,8.619144439697266,3556.300852011889,280.5352380964905,130464310.55541769,0.5325791291190904,0.8809427618980408
5,32,25,x,normal,0.05,0.25,399,18908,0.021102178971863762,0.20802005012531327,0.3258145363408521,2259457,8.619144439697266,3556.300852011889,280.5352380964905,130464310.55541769,0.5325791291190904,0.8809427618980408
5,32,25,x,normal,0.05,0.3,559,24371,0.022937097369824792,0.2101967799642218,0.32558139534883723,2259457,8.619144439697266,3556.300852011889,280.5352380964905,130464310.55541769,0.5325791291190904,0.8809427618980408
5,32,25,x,normal,0.05,0.35,754,30055,0.025087339876892364,0.2002652519893899,0.3275862068965517,2259457,8.619144439697266,3556.300852011889,280.5352380964905,130464310.55541769,0.5325791291190904,0.8809427618980408
5,32,25,x,normal,0.05,0.39999999999999997,934,36172,0.02582107707619153,0.1943254817987152,0.32548179871520344,2259457,8.619144439697266,3556.300852011889,280.5352380964905,130464310.55541769,0.5325791291190904,0.8809427618980408
5,32,25,x,normal,0.05,0.44999999999999996,1144,42746,0.02676273803396809,0.18793706293706294,0.31905594405594406,2259457,8.619144439697266,3556.300852011889,280.5352380964905,130464310.55541769,0.5325791291190904,0.8809427618980408
5,32,25,x,normal,0.05,0.49999999999999994,1376,49372,0.02787004780037268,0.19694767441860464,0.33139534883720934,2259457,8.619144439697266,3556.300852011889,280.5352380964905,130464310.55541769,0.5325791291190904,0.8809427618980408
5,32,25,x,normal,0.05,0.5499999999999999,1595,55858,0.02855454903505317,0.19968652037617554,0.33228840125391845,2259457,8.619144439697266,3556.300852011889,280.5352380964905,130464310.55541769,0.5325791291190904,0.8809427618980408
