n,N,i,lstate,sim_type,p_error,prob_threshold,count_accept,total_data,prep_rate,ler_clean,ler_all,total_params,model_mem_mb,train_time_sec,latency_us,train_pooled_loss,test_bce_loss
4,16,6,x,normal,0.05,0.05,0,0,0.0,0.0,0.0,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.1,0,3,0.0,1,1,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.15,0,52,0.0,1,1,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.2,3,390,0.007692307692307693,0.5,0.6666666666666667,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.25,12,1665,0.007207207207207207,0.125,0.33333333333333337,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.3,30,5072,0.005914826498422713,0.16666666666666666,0.43333333333333335,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.35,67,11671,0.00574072487361837,0.1417910447761194,0.35820895522388063,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.39999999999999997,111,22267,0.004984955315040194,0.15315315315315314,0.3783783783783784,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.44999999999999996,172,36254,0.004744304076791527,0.14825581395348839,0.34883720930232553,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.49999999999999994,265,52145,0.005081982932208265,0.12641509433962264,0.33207547169811324,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.5499999999999999,341,67787,0.005030463068139908,0.12023460410557185,0.32844574780058655,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.6,415,80901,0.005129726455791647,0.1108433734939759,0.327710843373494,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.65,473,90307,0.005237689215675418,0.1109936575052854,0.32980972515856233,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.7,499,96008,0.00519748354303808,0.10521042084168336,0.3286573146292585,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.75,511,98736,0.005175417274347755,0.10469667318982387,0.3287671232876712,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.7999999999999999,515,99749,0.005162959027158167,0.1029126213592233,0.32815533980582523,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.85,516,99971,0.005161496834081884,0.10271317829457365,0.32751937984496127,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.9,516,99999,0.0051600516005160055,0.10271317829457365,0.32751937984496127,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,0.95,516,100000,0.00516,0.10271317829457365,0.32751937984496127,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.05,1.0,516,100000,0.00516,0.10271317829457365,0.32751937984496127,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7234999537467957
4,16,6,x,normal,0.025,0.05,0,0,0.0,0.0,0.0,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.1,0,5,0.0,1,1,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.15,1,51,0.0196078431372549,0.0,0.0,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.2,16,407,0.03931203931203931,0.03125,0.25,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.25,73,1684,0.04334916864608076,-0.00684931506849315,0.0821917808219178,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.3,178,5059,0.03518481913421625,0.0,0.0842696629213483,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.35,407,11637,0.03497464982383776,0.0171990171990172,0.09090909090909094,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.39999999999999997,774,22140,0.034959349593495934,0.020671834625323,0.09173126614987082,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.44999999999999996,1299,36112,0.03597142224191405,0.016551193225558123,0.08929946112394149,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.49999999999999994,1904,52220,0.03646112600536193,0.013130252100840336,0.07878151260504207,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.5499999999999999,2458,67745,0.036283120525500034,0.012815296989422294,0.08136696501220508,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.6,2957,80867,0.036566213659465545,0.012850862360500507,0.07778153533987153,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.65,3302,90166,0.03662134285650911,0.014233797698364628,0.07783161720169596,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.7,3512,95919,0.03661422658701613,0.014094533029612756,0.07744874715261962,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.75,3610,98709,0.036572146410155104,0.013988919667590027,0.07700831024930743,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.7999999999999999,3647,99709,0.03657643743292983,0.013984096517685769,0.07677543186180424,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.85,3655,99964,0.03656316273858589,0.014227086183310533,0.07715458276333786,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.9,3655,99997,0.03655109653289599,0.014227086183310533,0.07715458276333786,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,0.95,3655,100000,0.03655,0.014227086183310533,0.07715458276333786,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.025,1.0,3655,100000,0.03655,0.014227086183310533,0.07715458276333786,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7236509919166565
4,16,6,x,normal,0.01,0.05,0,0,0.0,0.0,0.0,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.1,0,2,0.0,1,1,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.15,14,46,0.30434782608695654,0.0,0.0,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.2,76,365,0.20821917808219179,0.0,0.013157894736842146,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.25,382,1635,0.23363914373088684,0.0,0.010471204188481686,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.3,1128,4874,0.23143208863356585,0.0004432624113475177,0.010638297872340385,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.35,2590,11359,0.2280130293159609,0.0,0.01158301158301156,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.39999999999999997,5027,21834,0.23023724466428505,0.0004973145016908693,0.011935548040580835,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.44999999999999996,8262,35850,0.2304602510460251,0.0004841442749939482,0.01101428225611234,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.49999999999999994,11960,51924,0.23033664586703645,0.0002926421404682274,0.01053511705685617,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.5499999999999999,15647,67708,0.23109529154605069,0.00047932511024477534,0.01048124241068571,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.6,18635,80814,0.23059123419209543,0.0004829621679635095,0.010356855379661911,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.65,20823,90251,0.23072320528304396,0.0005042501080535945,0.010757335638476695,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.7,22203,95985,0.2313173933427098,0.00047290906634238616,0.010899428005224476,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.75,22840,98721,0.23135908266731495,0.0004597197898423818,0.010858143607705761,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.7999999999999999,23057,99714,0.23123132157971799,0.0004987639328620376,0.010842694192652935,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.85,23104,99956,0.23114170234903358,0.0004977493074792244,0.010820637119113519,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.9,23115,99999,0.23115231152311524,0.0004975124378109452,0.010815487778498833,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,0.95,23115,100000,0.23115,0.0004975124378109452,0.010815487778498833,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.01,1.0,23115,100000,0.23115,0.0004975124378109452,0.010815487778498833,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7241716980934143
4,16,6,x,normal,0.0075,0.05,0,0,0.0,0.0,0.0,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7226492762565613
4,16,6,x,normal,0.0075,0.1,0,2,0.0,1,1,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7226492762565613
4,16,6,x,normal,0.0075,0.15,15,51,0.29411764705882354,0.0,0.0,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7226492762565613
4,16,6,x,normal,0.0075,0.2,139,428,0.3247663551401869,0.0,0.007194244604316502,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7226492762565613
4,16,6,x,normal,0.0075,0.25,567,1727,0.328314997104806,0.0026455026455026454,0.010582010582010581,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7226492762565613
4,16,6,x,normal,0.0075,0.3,1590,4886,0.3254195661072452,0.0006289308176100629,0.00691823899371069,440065,1.6787147521972656,4001.570700414013,225.55288905277848,101532317.4508315,0.6586072222930248,0.7226492762565613
