n,N,i,lstate,sim_type,p_error,prob_threshold,count_accept,total_data,prep_rate,ler_clean,ler_all,total_params,model_mem_mb,train_time_sec,latency_us,train_pooled_loss,test_bce_loss,
4,16,7,z,m1,0.01,0.6,35502,93293,0.380543020376663,0.000309841699059208,0.00588699228212497,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.703742027282715
4,16,7,z,m1,0.01,0.65,35749,97197,0.3677994176775,0.000307700914710901,0.00587429018993535,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.703742027282715
4,16,7,z,m1,0.01,0.7,35765,98920,0.36155479175091,0.000307563260170558,0.00587166223961977,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.703742027282715
4,16,7,z,m1,0.01,0.75,35765,99574,0.359180107256914,0.000307563260170558,0.00587166223961977,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.703742027282715
4,16,7,z,m1,0.01,0.8,35765,99850,0.358187280921382,0.000307563260170558,0.00587166223961977,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.703742027282715
4,16,7,z,m1,0.01,0.85,35765,99961,0.357789537919789,0.000307563260170558,0.00587166223961977,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.703742027282715
4,16,7,z,m1,0.01,0.9,35765,99996,0.357664306572263,0.000307563260170558,0.00587166223961977,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.703742027282715
4,16,7,z,m1,0.01,0.95,35765,100000,0.35765,0.000307563260170558,0.00587166223961977,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.703742027282715
4,16,7,z,m1,0.01,1,35765,100000,0.35765,0.000307563260170558,0.00587166223961977,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.703742027282715
4,16,7,z,m1,0.0075,0.05,0,0,0,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.1,0,1,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.15,0,21,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.2,0,97,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.25,0,287,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.3,0,854,0,1,1,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.35,22,2175,0.0101149425287356,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.4,285,5617,0.0507388285561688,0,0,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.45,4291,16961,0.252992158481222,0.000349568865066418,0.00419482638079705,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.5,23968,52357,0.457780239509521,0.000125166889185581,0.00333778371161553,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.55,41419,84439,0.490519783512358,7.24305270528019E-05,0.0033559477534465,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.6,44734,94729,0.472231312480866,6.70630840076899E-05,0.00339786292305633,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.65,45033,97938,0.459811309195614,6.66178136033575E-05,0.00341971443163902,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.7,45057,99215,0.454134959431538,6.65823290498702E-05,0.00341789289122663,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.75,45057,99709,0.451884985307244,6.65823290498702E-05,0.00341789289122663,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.8,45057,99907,0.450989420160749,6.65823290498702E-05,0.00341789289122663,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.85,45057,99984,0.450642102736438,6.65823290498702E-05,0.00341789289122663,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
4,16,7,z,m1,0.0075,0.9,45057,99997,0.450583517505525,6.65823290498702E-05,0.00341789289122663,440065,1.67871475219727,3445.46595156798,225.289375055581,152737047.248561,0.666310068727623,0.701954364776611
