n,N,i,lstate,sim_type,p_error,prob_threshold,count_accept,total_data,prep_rate,ler_clean,ler_all,total_params,model_mem_mb,train_time_sec,latency_us,train_pooled_loss,test_bce_loss
6,64,23,x,m1,0.05,0.05,0,21159,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.1,0,27719,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.15,0,32319,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.2,0,36182,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.25,0,39468,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.3,0,42518,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.35,0,45483,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.39999999999999997,0,48448,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.44999999999999996,0,51325,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.49999999999999994,0,54181,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.5499999999999999,0,56907,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.6,0,59488,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.65,0,62043,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.7,0,64622,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.75,0,67354,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.7999999999999999,0,70352,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.85,0,73755,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.9,0,77823,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
6,64,23,x,m1,0.05,0.95,0,83474,0.0,1,1,11209729,42.761722564697266,10481.07745119487,333.35286006331444,122157534.53216437,0.2387199740302843,1.5311152935028076
