n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,22,"['x', 'x', 'z', 'x', 'z']",0.005,normal,val,0,1000000,161761,1702,3277,0,0.161761,0.010521695587935254,0,545.9460127820494
5,z,11,"['x', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,161397,13,0,0,0.161397,8.054672639512539e-05,0,572.0614351890981
5,x,22,"['x', 'x', 'z', 'x', 'z']",0.005,normal,anqi,0,1000000,161761,1703,0,0,0.161761,0.010527877547740205,0,576.0204611879308
5,z,11,"['x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,161397,684,1343,0,0.161397,0.00423799698879157,0,590.591061529005
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.005,normal,val,0,1000000,166295,570,1079,0,0.166295,0.0034276436453291037,0,604.1047283869702
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,161397,819,0,0,0.161397,0.005074443762895231,0,609.0536509690573
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,161397,831,1616,0,0.161397,0.0051487945872600305,0,606.3454230660573
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.005,normal,anqi,0,1000000,166295,588,0,0,0.166295,0.0035358850236025807,0,613.2925447269809
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.005,m1,anqi,0,1000000,222254,12,0,0,0.222254,5.399227910407589e-05,0,626.4646884480026
5,x,22,"['x', 'x', 'z', 'x', 'z']",0.005,m1,anqi,0,1000000,218291,92,0,0,0.218291,0.0004214557631785354,0,625.7536630980903
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,217723,30,0,0,0.217723,0.0001377897603835887,0,626.2671708100243
5,x,12,"['x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,217723,1184,2309,0,0.217723,0.0054381025431397,0,629.8522877549985
5,x,22,"['x', 'x', 'z', 'x', 'z']",0.005,m1,val,0,1000000,218291,2390,4595,0,0.218291,0.01094868776083302,0,631.7116293429863
5,z,11,"['x', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,217723,836,1614,0,0.217723,0.003839741322689827,0,631.5767104499973
5,z,11,"['x', 'z', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,217723,29,0,0,0.217723,0.00013319676837086902,0,644.01314769499
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.005,m1,val,0,1000000,222254,710,1397,0,0.222254,0.0031945431803251934,0,643.9110634789104
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,223142,6,0,0,0.223142,2.688870763911666e-05,0,661.6093389639864
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.005,m1,val,0,1000000,299606,7,14,0,0.299606,2.3364018077121074e-05,0,673.5643564249622
5,z,22,"['z', 'x', 'z', 'x', 'z']",0.005,normal,anqi,0,1000000,245287,0,0,0,0.245287,0.0,0,669.0807591030607
5,z,22,"['z', 'x', 'z', 'x', 'z']",0.005,normal,val,0,1000000,245287,3,6,0,0.245287,1.2230570719196088e-05,0,679.2172437750269
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.005,normal,val,0,1000000,223142,10,20,0,0.223142,4.481451273175008e-05,0,680.310694986023
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,299606,0,0,0,0.299606,0.0,0,703.0585723550757
5,z,12,"['z', 'z', 'x', 'z', 'x']",0.005,m1,anqi,0,1000000,445596,0,0,0,0.445596,0.0,0,715.9450921049574
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.005,normal,anqi,0,1000000,533903,5,0,0,0.533903,9.364997012539789e-06,0,725.1161122960038
5,z,12,"['z', 'z', 'x', 'z', 'x']",0.005,normal,val,0,1000000,338992,6,12,0,0.338992,1.7699532732340373e-05,0,724.1150737330317
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.005,m1,val,0,1000000,645963,38,76,0,0.645963,5.882689875424951e-05,0,736.2661107690074
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.005,normal,val,0,1000000,533903,100,191,0,0.533903,0.00018729994025135088,0,743.6110694819363
5,z,12,"['z', 'z', 'x', 'z', 'x']",0.005,m1,val,0,1000000,445596,8,17,0,0.445596,1.795348252675577e-05,0,742.1654216559837
5,z,12,"['z', 'z', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,338992,0,0,0,0.338992,0.0,0,743.7803988299565
5,z,8,"['z', 'z', 'z', 'x', 'x']",0.005,m1,anqi,0,1000000,645963,0,0,0,0.645963,0.0,0,766.141396727995
5,z,22,"['z', 'x', 'z', 'x', 'z']",0.005,m1,val,0,1000000,324930,1,2,0,0.32493,3.07758594153551e-06,0,268.7867218819447
5,z,22,"['z', 'x', 'z', 'x', 'z']",0.005,m1,anqi,0,1000000,324930,0,0,0,0.32493,0.0,0,250.64447311905678
