n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.0025,m1,val,0,1000000,466130,192,376,0,0.46613,0.00041190225902643096,0,786.6682193519082
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.0025,normal,val,0,1000000,400402,199,392,0,0.400402,0.0004970005144829814,0,789.2432001868729
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.0025,normal,val,0,1000000,405157,104,205,0,0.405157,0.00025669061623023737,0,789.4031811009627
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.0025,m1,val,0,1000000,470256,128,254,0,0.470256,0.000272192167670382,0,825.5910917110741
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.001,normal,val,0,1000000,696208,38,75,0,0.696208,5.4581389469787744e-05,0,884.4107729389798
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.001,m1,val,0,1000000,739055,28,56,0,0.739055,3.788621956413163e-05,0,897.3555500509683
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.0025,normal,val,0,1000000,571885,3,6,0,0.571885,5.245809909348864e-06,0,910.3793558359612
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.001,normal,val,0,1000000,693452,50,101,0,0.693452,7.210304390214972e-05,0,908.4949426949024
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.001,m1,val,0,1000000,736730,44,89,0,0.73673,5.972337219872781e-05,0,906.7629769660998
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.0025,m1,val,0,1000000,662546,3,6,0,0.662546,4.527987490732244e-06,0,911.9291180691216
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.001,normal,val,0,1000000,798055,0,0,0,0.798055,0.0,0,924.4411205369979
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.001,m1,val,0,1000000,846385,0,1,0,0.846385,0.0,0,932.6347459638491
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.001,m1,val,0,1000000,929402,0,0,0,0.929402,0.0,0,938.3022229599301
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.001,normal,val,0,1000000,907243,2,3,0,0.907243,2.204481048595497e-06,0,950.6961182819214
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.0025,m1,val,0,1000000,833292,14,27,0,0.833292,1.680083332133986e-05,0,958.9312783959322
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.0025,normal,val,0,1000000,785061,62,121,0,0.785061,7.897475482798733e-05,0,957.275541755138
