n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.05,normal,val,0,1000000,3,1,2,0,3e-06,0.33333333333333337,0,344.5298449569382
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.1,normal,anqi,0,1000000,0,0,0,0,0.0,1,0,363.0979153541848
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.05,normal,anqi,0,1000000,3,2,0,0,3e-06,0.6666666666666667,0,368.2927399331238
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.1,normal,val,0,1000000,0,0,0,0,0.0,1,0,379.9198569091968
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.01,normal,anqi,0,1000000,29528,440,0,0,0.029528,0.01490111081007861,0,499.12824323400855
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.01,normal,val,0,1000000,29528,458,801,0,0.029528,0.015510701706854535,0,498.7538395659067
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.1,normal,val,0,1000000,10,6,7,0,1e-05,0.6,0,530.5811257089954
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.0075,normal,val,0,1000000,69300,520,939,0,0.0693,0.007503607503607457,0,545.2394266990013
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.05,normal,anqi,0,1000000,31,4,0,0,3.1e-05,0.12903225806451613,0,548.517524353927
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.05,normal,val,0,1000000,31,8,13,0,3.1e-05,0.25806451612903225,0,553.2417638748884
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.0075,normal,anqi,0,1000000,69300,510,0,0,0.0693,0.007359307359307343,0,547.1136032750364
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.1,normal,anqi,0,1000000,10,5,0,0,1e-05,0.5,0,554.7542526738252
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.005,normal,anqi,0,1000000,166467,588,0,0,0.166467,0.003532231613472936,0,595.7743669420015
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.01,normal,val,0,1000000,53777,20,37,0,0.053777,0.0003719062052550681,0,605.93740931293
5,x,8,"['x', 'z', 'z', 'x', 'x']",0.005,normal,val,0,1000000,166467,560,1079,0,0.166467,0.0033640301080695156,0,623.966785768047
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.01,normal,anqi,0,1000000,53777,21,0,0,0.053777,0.00039050151551778267,0,660.9729050060268
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.1,normal,anqi,0,1000000,446,230,0,0,0.000446,0.5156950672645739,0,670.9539011861198
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.0075,normal,val,0,1000000,108211,12,22,0,0.108211,0.00011089445620127147,0,678.0850892288145
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.1,normal,val,0,1000000,446,231,278,0,0.000446,0.5179372197309418,0,679.3115710269194
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.05,normal,anqi,0,1000000,1937,577,0,0,0.001937,0.2978833247289623,0,683.6370389959775
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.0075,normal,anqi,0,1000000,108211,12,0,0,0.108211,0.00011089445620127147,0,677.737415388925
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.05,normal,val,0,1000000,1937,611,724,0,0.001937,0.31543624161073824,0,683.3282094800379
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.005,normal,val,0,1000000,223933,7,14,0,0.223933,3.1259349894785515e-05,0,726.6053700139746
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.01,normal,anqi,0,1000000,129873,378,0,0,0.129873,0.0029105356771614854,0,742.0821220229845
5,x,11,"['z', 'x', 'x', 'z', 'x']",0.005,normal,anqi,0,1000000,223933,3,0,0,0.223933,1.3396864240622364e-05,0,744.8002962851897
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.01,normal,val,0,1000000,129873,389,662,0,0.129873,0.002995233805332953,0,759.3955704681575
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.0075,normal,val,0,1000000,207262,201,350,0,0.207262,0.0009697870328376768,0,773.1085454889107
5,x,13,"['z', 'z', 'x', 'z', 'x']",0.0075,normal,anqi,0,1000000,207262,212,0,0,0.207262,0.0010228599550327067,0,786.8012203599792
