n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.0025,normal,val,0,1000000,400657,176,351,0,0.400657,0.00043927848508829026,0,714.6726839710027
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.0025,normal,val,0,1000000,404589,98,191,0,0.404589,0.00024222111822125303,0,731.2644463370088
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.0025,m1,val,0,1000000,470351,121,238,0,0.470351,0.0002572546885198923,0,778.7132411079947
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.0025,m1,val,0,1000000,465928,195,386,0,0.465928,0.0004185195995948243,0,782.2365268459544
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.001,m1,val,0,1000000,738978,32,63,0,0.738978,4.3303048263942934e-05,0,874.8460555528291
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.001,normal,val,0,1000000,692539,50,99,0,0.692539,7.219810003478155e-05,0,874.8922552489676
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.001,normal,val,0,1000000,694935,24,49,0,0.694935,3.4535604049312774e-05,0,878.5484344209544
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.0025,m1,val,0,1000000,662041,4,9,0,0.662041,6.041921874921918e-06,0,887.3974402789026
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.001,m1,val,0,1000000,736362,52,103,0,0.736362,7.061744087821786e-05,0,887.7278521840926
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.0025,normal,val,0,1000000,571998,6,11,0,0.571998,1.048954716620365e-05,0,893.2156134778634
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.001,normal,val,0,1000000,796868,0,0,0,0.796868,0.0,0,911.523652307922
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.001,m1,val,0,1000000,929047,0,1,0,0.929047,0.0,0,926.1945999159943
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.001,m1,val,0,1000000,846653,1,2,0,0.846653,1.1811214275514459e-06,0,931.068907706067
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.001,normal,val,0,1000000,907025,2,5,0,0.907025,2.2050108872129215e-06,0,937.470793858869
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.0025,normal,val,0,1000000,785076,52,94,0,0.785076,6.62356255954899e-05,0,940.2964719310403
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.0025,m1,val,0,1000000,833954,20,35,0,0.833954,2.398213810350658e-05,0,955.9415733390488
