n,lstate,i,meas_type,p_error,sim_type,decoder_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.0025,normal,val,0,1000000,404594,100,201,0,0.404594,0.0002471613518737481,0,774.4484533008654
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.0025,normal,val,0,1000000,399816,179,356,0,0.399816,0.0004477059447345333,0,780.8737011700869
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.0025,m1,val,0,1000000,464995,197,392,0,0.464995,0.00042366046946740177,0,817.5293289348483
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.0025,m1,val,0,1000000,470062,138,273,0,0.470062,0.00029357829392717694,0,826.45845985692
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.001,normal,val,0,1000000,695174,34,69,0,0.695174,4.890861856166051e-05,0,891.3976372301113
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.001,normal,val,0,1000000,692797,48,97,0,0.692797,6.9284364684008e-05,0,897.757662022952
5,z,25,"['x', 'x', 'x', 'z', 'z']",0.001,m1,val,0,1000000,738920,26,51,0,0.73892,3.518648838840566e-05,0,912.5994552678894
5,z,21,"['x', 'x', 'z', 'x', 'z']",0.001,m1,val,0,1000000,736313,53,106,0,0.736313,7.198025839549871e-05,0,915.3526927039493
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.0025,m1,val,0,1000000,661885,10,19,0,0.661885,1.5108364746163616e-05,0,930.5530721470714
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.0025,normal,val,0,1000000,571929,6,9,0,0.571929,1.0490812670793659e-05,0,938.5557265419047
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.001,normal,val,0,1000000,796988,0,0,0,0.796988,0.0,0,939.4702982110903
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.001,normal,val,0,1000000,906781,3,6,0,0.906781,3.308406329671776e-06,0,944.6850015129894
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.0025,normal,val,0,1000000,784415,62,115,0,0.784415,7.903979398660166e-05,0,946.9446274219081
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.001,m1,val,0,1000000,929066,0,0,0,0.929066,0.0,0,949.3434104719199
5,x,21,"['z', 'z', 'x', 'x', 'z']",0.001,m1,val,0,1000000,846842,0,0,0,0.846842,0.0,0,948.033516620053
5,x,25,"['z', 'z', 'z', 'x', 'z']",0.0025,m1,val,0,1000000,832892,17,32,0,0.832892,2.04108095647193e-05,0,964.8457930199802
