n,N,i,lstate,sim_type,p_error,prob_threshold,count_accept,total_data,prep_rate,ler_clean,ler_all,total_params,model_mem_mb,train_time_sec,latency_us,train_pooled_loss,test_bce_loss
4,16,7,x,normal,0.01,0.05,0,0,0.0,0.0,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.1,0,0,0.0,0.0,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.15,0,0,0.0,0.0,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.2,0,0,0.0,0.0,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.25,0,0,0.0,0.0,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.3,1,1,1.0,-0.5,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.35,4,10,0.4,-0.125,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.39999999999999997,18,46,0.391304347826087,-0.027777777777777776,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.44999999999999996,69,205,0.33658536585365856,0.0,0.02898550724637683,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.49999999999999994,176,509,0.34577603143418467,0.002840909090909091,0.022727272727272707,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.5499999999999999,293,819,0.35775335775335776,0.0034129692832764505,0.027303754266211566,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.6,347,962,0.3607068607068607,0.002881844380403458,0.028818443804034533,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.65,357,998,0.35771543086172347,0.0014005602240896359,0.02801120448179273,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.7,357,1000,0.357,0.0014005602240896359,0.02801120448179273,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.75,357,1000,0.357,0.0014005602240896359,0.02801120448179273,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.7999999999999999,357,1000,0.357,0.0014005602240896359,0.02801120448179273,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.85,357,1000,0.357,0.0014005602240896359,0.02801120448179273,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.9,357,1000,0.357,0.0014005602240896359,0.02801120448179273,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.01,0.95,357,1000,0.357,0.0014005602240896359,0.02801120448179273,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6968486309051514
4,16,7,x,normal,0.0075,0.05,0,0,0.0,0.0,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6949072480201721
4,16,7,x,normal,0.0075,0.1,0,0,0.0,0.0,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6949072480201721
4,16,7,x,normal,0.0075,0.15,0,0,0.0,0.0,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6949072480201721
4,16,7,x,normal,0.0075,0.2,0,0,0.0,0.0,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6949072480201721
4,16,7,x,normal,0.0075,0.25,0,0,0.0,0.0,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6949072480201721
4,16,7,x,normal,0.0075,0.3,0,0,0.0,0.0,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6949072480201721
4,16,7,x,normal,0.0075,0.35,2,4,0.5,0.0,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6949072480201721
4,16,7,x,normal,0.0075,0.39999999999999997,18,42,0.42857142857142855,-0.027777777777777776,0.0,438017,1.6709022521972656,8.892223603092134,1472.3899010568857,163645.36274852234,0.6776258975267411,0.6949072480201721
