n,lstate,i,p_error,sim_type,shots,prep_rate,prep_rate_SEM,prep_rate_SD,LER,N_samples,LER_SEM,LER_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
5,x,5,0.0001,normal,50000000,0.9798295,4.617695789027155e-05,0.00016659204111620746,0.0,50,0.0,0.0,0.9798295,4.617695789027155e-05,0.00016659204111620746,2,1,96,96,96,1.0,0.0,48991475,0.0,0,0,0,11711.830916079693,2359.981577371247
5,x,5,0.0005,m1,50000000,0.9217613400000001,6.927715185369595e-05,0.0002499303258012174,0.0,50,0.0,0.0,0.9217613400000001,6.927715185369595e-05,0.0002499303258012174,2,1,80,80,64,1.0,0.0,46088067,0.0,0,0,0,1804.3343764757738,117.65117117809132
5,x,5,0.0005,normal,50000000,0.90325438,8.011805314060419e-05,0.0002890409115876806,0.0,50,0.0,0.0,0.90325438,8.011805314060419e-05,0.0002890409115876806,2,1,96,96,96,1.0,0.0,45162719,0.0,0,0,0,11636.444850572385,2045.7647103038616
5,x,5,0.001,m1,50000000,0.84957592,9.366198534219024e-05,0.0003379031886472334,0.0,50,0.0,0.0,0.84957592,9.366198534219024e-05,0.0003379031886472334,2,1,80,80,64,1.0,0.0,42478796,0.0,0,0,0,2732.4721655454487,71.20149235473946
5,x,5,0.001,normal,50000000,0.8159089199999999,0.00013173109194962272,0.0004752446347484023,0.0,50,0.0,0.0,0.8159089199999999,0.00013173109194962272,0.0004752446347484023,2,1,96,96,96,1.0,0.0,40795446,0.0,0,0,0,11504.005143212155,1687.2765868590213
5,x,5,0.005,m1,50000000,0.44424616,0.00014455945647711744,0.0005215253671408741,0.0,50,0.0,0.0,0.44424616,0.00014455945647711744,0.0005215253671408741,2,1,80,80,64,1.0,0.0,22212308,0.0,0,0,0,7422.173425518908,-156.07424050290138
5,x,5,0.005,normal,50000000,0.36367508,0.00014706580756328246,0.0005305674990238413,0.0,50,0.0,0.0,0.36367508,0.00014706580756328246,0.0005305674990238413,2,1,96,96,96,1.0,0.0,18183754,0.0,0,0,0,10905.04194858158,-223.93604618450627
5,x,5,0.01,m1,50000000,0.199227,0.00012190950479761522,0.00043981141598718206,0.0,50,0.0,0.0,0.199227,0.00012190950479761522,0.00043981141598718206,2,1,80,80,64,1.0,0.0,9961350,0.0,0,0,0,9741.206337896176,-1093.3073699148372
5,x,5,0.01,normal,50000000,0.13428918,0.00010588936167453177,0.0003820157433447772,0.0,50,0.0,0.0,0.13428918,0.00010588936167453177,0.0003820157433447772,2,1,96,96,96,1.0,0.0,6714459,0.0,0,0,0,10498.233681854792,-1129.6137670516036
5,x,6,0.0001,m1,50000000,0.9686195999999999,5.180463114433106e-05,0.00018689492846440974,0.0,50,0.0,0.0,0.9686195999999999,5.180463114433106e-05,0.00018689492846440974,0,3,144,112,128,1.0,0.0,48430980,0.0,0,0,0,8701.200120785274,1275.5941749452613
