n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,8,"['z', 'z', 'z', 'x']",0.5,normal,0,na,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,47.54754382000101
4,z,14,"['z', 'x', 'z', 'z']",0.5,normal,0,na,1000000,837789,4,7,0,0.837789,4.7744718538744735e-06,0,64.87425228600114
4,z,12,"['z', 'z', 'x', 'z']",1,normal,0,na,1000000,744811,186,346,0,0.744811,0.0002497277832900213,0,130.7242868409994
4,z,14,"['z', 'x', 'z', 'z']",0.8,normal,0,na,1000000,788566,2,4,0,0.788566,2.5362493437652844e-06,0,148.44952974700027
4,z,8,"['z', 'z', 'z', 'x']",0.8,normal,0,na,1000000,1000000,10,19,0,1.0,9.99999999995449e-06,0,162.52180282100016
4,z,8,"['z', 'z', 'z', 'x']",1,normal,0,na,1000000,1000000,20,38,0,1.0,2.0000000000020002e-05,0,182.42725400500058
4,z,8,"['z', 'z', 'z', 'x']",0.3,normal,0,na,1000000,1000000,0,1,0,1.0,0.0,0,38.96655717500107
4,z,12,"['z', 'z', 'x', 'z']",0.5,normal,0,na,1000000,865818,33,66,0,0.865818,3.811424571908972e-05,0,188.20143725199887
4,z,8,"['z', 'z', 'z', 'x']",0.1,normal,0,na,1000000,1000000,0,0,0,1.0,0.0,0,24.96964206099983
4,z,15,"['x', 'z', 'z', 'z']",0.3,normal,0,na,1000000,806584,0,0,0,0.806584,0.0,0,60.3763187200002
4,z,12,"['z', 'z', 'x', 'z']",0.1,normal,0,na,1000000,980381,1,2,0,0.980381,1.020011607733018e-06,0,34.79538334999961
4,z,12,"['z', 'z', 'x', 'z']",0.3,normal,0,na,1000000,948602,2,5,0,0.948602,2.1083657846254766e-06,0,88.45989235200068
4,z,8,"['z', 'z', 'z', 'x']",1,m1,0,na,1000000,1000000,6,9,0,1.0,5.999999999950489e-06,0,2.0276398850000987
4,z,15,"['x', 'z', 'z', 'z']",0.5,normal,0,na,1000000,767522,0,0,0,0.767522,0.0,0,140.97531340300156
4,z,12,"['z', 'z', 'x', 'z']",0.8,normal,0,na,1000000,780047,143,266,0,0.780047,0.00018332228699036168,0,264.96871260100124
4,z,12,"['z', 'z', 'x', 'z']",1,m1,0,na,1000000,893305,12,23,0,0.893305,1.3433261875861469e-05,0,10.158638454000538
4,z,14,"['z', 'x', 'z', 'z']",1,normal,0,na,1000000,734007,6,11,0,0.734007,8.174308964381538e-06,0,270.1213230779995
4,z,8,"['z', 'z', 'z', 'x']",0.8,m1,0,na,1000000,1000000,2,3,0,1.0,1.999999999946489e-06,0,1.7201396929995099
4,z,15,"['x', 'z', 'z', 'z']",0.8,normal,0,na,1000000,595658,3,6,0,0.595658,5.036447088713203e-06,0,285.9529221620014
4,z,8,"['z', 'z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,1.2195888349997404
4,z,14,"['z', 'x', 'z', 'z']",0.3,normal,0,na,1000000,910235,0,1,0,0.910235,0.0,0,111.05737818200032
4,z,14,"['z', 'x', 'z', 'z']",1,m1,0,na,1000000,670589,6,11,0,0.670589,8.947358217881174e-06,0,23.39390204099982
4,z,15,"['x', 'z', 'z', 'z']",1,normal,0,na,1000000,516075,2,3,0,0.516075,3.875405706565971e-06,0,304.6740805479985
4,z,8,"['z', 'z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,2.4229660860000877
4,z,14,"['z', 'x', 'z', 'z']",0.5,m1,0,na,1000000,877291,0,1,0,0.877291,0.0,0,12.655851924000672
4,z,15,"['x', 'z', 'z', 'z']",0.5,m1,0,na,1000000,742848,0,1,0,0.742848,0.0,0,14.534926770000311
4,z,12,"['z', 'z', 'x', 'z']",0.8,m1,0,na,1000000,737805,67,130,0,0.737805,9.080990234544561e-05,0,30.150262511999244
4,z,15,"['x', 'z', 'z', 'z']",0.1,normal,0,na,1000000,942583,0,0,0,0.942583,0.0,0,60.835861699000816
4,z,12,"['z', 'z', 'x', 'z']",0.5,m1,0,na,1000000,895107,2,3,0,0.895107,2.2343697457793965e-06,0,16.06783743699998
4,z,8,"['z', 'z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.917532569001196
4,z,14,"['z', 'x', 'z', 'z']",0.1,normal,0,na,1000000,973430,0,0,0,0.97343,0.0,0,77.56386582499908
4,z,15,"['x', 'z', 'z', 'z']",0.3,m1,0,na,1000000,822136,0,0,0,0.822136,0.0,0,10.780701485000463
4,z,14,"['z', 'x', 'z', 'z']",0.8,m1,0,na,1000000,802004,3,6,0,0.802004,3.740629722526201e-06,0,37.80599209599859
4,z,12,"['z', 'z', 'x', 'z']",0.1,m1,0,na,1000000,972063,0,0,0,0.972063,0.0,0,4.954174050000802
4,z,12,"['z', 'z', 'x', 'z']",0.3,m1,0,na,1000000,893051,2,4,0,0.893051,2.239513756774336e-06,0,12.198634094000226
4,z,15,"['x', 'z', 'z', 'z']",0.1,m1,0,na,1000000,935668,0,0,0,0.935668,0.0,0,6.851082290999329
4,z,15,"['x', 'z', 'z', 'z']",1,m1,0,na,1000000,531944,2,5,0,0.531944,3.7597942640354987e-06,0,72.61151201400025
4,z,15,"['x', 'z', 'z', 'z']",0.8,m1,0,na,1000000,665659,2,4,0,0.665659,3.0045413642598717e-06,0,56.223448361999544
4,z,14,"['z', 'x', 'z', 'z']",0.1,m1,0,na,1000000,971214,0,0,0,0.971214,0.0,0,2.7591478880003706
4,z,14,"['z', 'x', 'z', 'z']",0.3,m1,0,na,1000000,921649,0,0,0,0.921649,0.0,0,4.09394400400015
