n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,8,"['z', 'z', 'z', 'x']",1,normal,0,na,1000000,1000000,23,44,0,1.0,2.2999999999995246e-05,0,65.2351952680001
4,z,15,"['x', 'z', 'z', 'z']",1,normal,0,na,1000000,575544,3,6,0,0.575544,5.212459864067931e-06,0,108.22323862500025
4,z,8,"['z', 'z', 'z', 'x']",0.5,normal,0,na,1000000,1000000,1,2,0,1.0,1.0000000000287557e-06,0,115.26967252700024
4,z,12,"['z', 'z', 'x', 'z']",0.8,normal,0,na,1000000,790883,74,139,0,0.790883,9.356630500334528e-05,0,127.20995440100023
4,z,8,"['z', 'z', 'z', 'x']",0.8,normal,0,na,1000000,1000000,8,16,0,1.0,8.000000000008e-06,0,166.43745840700012
4,z,8,"['z', 'z', 'z', 'x']",0.3,normal,0,na,1000000,1000000,0,0,0,1.0,0.0,0,41.466667786000016
4,z,14,"['z', 'x', 'z', 'z']",1,normal,0,na,1000000,728901,4,7,0,0.728901,5.487713695018215e-06,0,153.12655790000008
4,z,12,"['z', 'z', 'x', 'z']",0.5,normal,0,na,1000000,860449,17,34,0,0.860449,1.975712680235553e-05,0,194.65739282599998
4,z,15,"['x', 'z', 'z', 'z']",0.8,normal,0,na,1000000,630232,2,5,0,0.630232,3.1734345447009815e-06,0,204.4062104489999
4,z,8,"['z', 'z', 'z', 'x']",0.1,normal,0,na,1000000,1000000,0,0,0,1.0,0.0,0,30.425580729000103
4,z,12,"['z', 'z', 'x', 'z']",0.1,normal,0,na,1000000,984647,0,0,0,0.984647,0.0,0,27.262649563000195
4,z,14,"['z', 'x', 'z', 'z']",0.5,normal,0,na,1000000,826427,1,2,0,0.826427,1.2100282299476461e-06,0,179.7195386989997
4,z,8,"['z', 'z', 'z', 'x']",1,m1,0,na,1000000,1000000,6,13,0,1.0,5.999999999950489e-06,0,1.9769808140003988
4,z,12,"['z', 'z', 'x', 'z']",0.3,normal,0,na,1000000,907864,22,43,0,0.907864,2.423270445794934e-05,0,113.65137355099978
4,z,14,"['z', 'x', 'z', 'z']",0.8,normal,0,na,1000000,790307,10,16,0,0.790307,1.265331067545894e-05,0,263.191777129
4,z,12,"['z', 'z', 'x', 'z']",1,m1,0,na,1000000,812708,50,89,0,0.812708,6.152271172421564e-05,0,12.60961162500007
4,z,15,"['x', 'z', 'z', 'z']",0.1,normal,0,na,1000000,950505,0,0,0,0.950505,0.0,0,50.53124216800006
4,z,8,"['z', 'z', 'z', 'x']",0.8,m1,0,na,1000000,1000000,0,1,0,1.0,0.0,0,4.825220217000151
4,z,14,"['z', 'x', 'z', 'z']",1,m1,0,na,1000000,731658,2,3,0,0.731658,2.733517572406363e-06,0,19.532937802000106
4,z,12,"['z', 'z', 'x', 'z']",0.8,m1,0,na,1000000,911424,8,17,0,0.911424,8.777473492038723e-06,0,6.639187182000114
4,z,8,"['z', 'z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,3.389535229000103
4,z,12,"['z', 'z', 'x', 'z']",1,normal,0,na,1000000,748305,126,235,0,0.748305,0.00016838054002044078,0,294.5854907759999
4,z,15,"['x', 'z', 'z', 'z']",0.3,normal,0,na,1000000,832502,0,0,0,0.832502,0.0,0,123.8882202929999
4,z,15,"['x', 'z', 'z', 'z']",0.5,normal,0,na,1000000,745860,0,1,0,0.74586,0.0,0,188.61598888399976
4,z,14,"['z', 'x', 'z', 'z']",0.1,normal,0,na,1000000,969724,0,0,0,0.969724,0.0,0,78.77822234199994
