n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,comp_type,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,8,"['z', 'z', 'z', 'x']",1,normal,0,na,1000000,1000000,18,34,0,1.0,1.799999999996249e-05,0,73.79315141000001
4,z,8,"['z', 'z', 'z', 'x']",0.5,normal,0,na,1000000,1000000,2,3,0,1.0,1.999999999946489e-06,0,72.91947952199999
4,z,12,"['z', 'z', 'x', 'z']",0.8,normal,0,na,1000000,779748,148,276,0,0.779748,0.00018980491133036015,0,123.335279442
4,z,12,"['z', 'z', 'x', 'z']",1,normal,0,na,1000000,748062,214,388,0,0.748062,0.0002860725447890733,0,134.057570713
4,z,8,"['z', 'z', 'z', 'x']",0.8,normal,0,na,1000000,1000000,9,18,0,1.0,9.000000000036756e-06,0,142.22057636099998
4,z,12,"['z', 'z', 'x', 'z']",0.5,normal,0,na,1000000,861227,22,42,0,0.861227,2.5544949241007586e-05,0,144.90757600799998
4,z,15,"['x', 'z', 'z', 'z']",1,normal,0,na,1000000,535702,2,5,0,0.535702,3.7334189531001982e-06,0,154.95876535699998
4,z,14,"['z', 'x', 'z', 'z']",1,normal,0,na,1000000,748314,2,3,0,0.748314,2.67267483966549e-06,0,156.570239974
4,z,14,"['z', 'x', 'z', 'z']",0.8,normal,0,na,1000000,797337,3,6,0,0.797337,3.7625245034034194e-06,0,174.851703853
4,z,15,"['x', 'z', 'z', 'z']",0.8,normal,0,na,1000000,606210,0,1,0,0.60621,0.0,0,183.17852812499999
4,z,14,"['z', 'x', 'z', 'z']",0.5,normal,0,na,1000000,869907,2,5,0,0.869907,2.299096340196982e-06,0,37.836958044000085
4,z,8,"['z', 'z', 'z', 'x']",1,m1,0,na,1000000,1000000,6,11,0,1.0,5.999999999950489e-06,0,1.2472820079999565
4,z,15,"['x', 'z', 'z', 'z']",0.5,normal,0,na,1000000,726600,0,1,0,0.7266,0.0,0,46.39501030700012
4,z,12,"['z', 'z', 'x', 'z']",1,m1,0,na,1000000,891160,14,28,0,0.89116,1.570986130439156e-05,0,4.950935973000014
4,z,8,"['z', 'z', 'z', 'x']",0.3,normal,0,na,1000000,1000000,0,1,0,1.0,0.0,0,31.52370651000001
4,z,14,"['z', 'x', 'z', 'z']",1,m1,0,na,1000000,683439,3,4,0,0.683439,4.389565125828554e-06,0,37.9454177340001
4,z,8,"['z', 'z', 'z', 'x']",0.8,m1,0,na,1000000,1000000,2,3,0,1.0,1.999999999946489e-06,0,3.6261939819999043
4,z,15,"['x', 'z', 'z', 'z']",1,m1,0,na,1000000,533119,0,1,0,0.533119,0.0,0,53.20623510500013
4,z,12,"['z', 'z', 'x', 'z']",0.3,normal,0,na,1000000,951745,3,4,0,0.951745,3.1521048179383726e-06,0,45.167391221000116
4,z,14,"['z', 'x', 'z', 'z']",0.8,m1,0,na,1000000,788956,0,1,0,0.788956,0.0,0,12.59468131299991
4,z,8,"['z', 'z', 'z', 'x']",0.5,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.0411300159998973
4,z,12,"['z', 'z', 'x', 'z']",0.8,m1,0,na,1000000,902007,0,1,0,0.902007,0.0,0,15.458844896000073
4,z,8,"['z', 'z', 'z', 'x']",0.1,normal,0,na,1000000,1000000,0,0,0,1.0,0.0,0,45.76343371600001
4,z,14,"['z', 'x', 'z', 'z']",0.3,normal,0,na,1000000,903358,0,1,0,0.903358,0.0,0,64.2724876719999
4,z,8,"['z', 'z', 'z', 'x']",0.3,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,0.7767560610000146
4,z,12,"['z', 'z', 'x', 'z']",0.5,m1,0,na,1000000,855720,2,5,0,0.85572,2.3372131070509283e-06,0,14.78904580099993
4,z,12,"['z', 'z', 'x', 'z']",0.3,m1,0,na,1000000,939070,4,7,0,0.93907,4.259533368133894e-06,0,3.4625017729999854
4,z,14,"['z', 'x', 'z', 'z']",0.3,m1,0,na,1000000,882556,0,1,0,0.882556,0.0,0,5.967211934000034
4,z,14,"['z', 'x', 'z', 'z']",0.5,m1,0,na,1000000,837354,0,0,0,0.837354,0.0,0,23.042432152999936
4,z,15,"['x', 'z', 'z', 'z']",0.5,m1,0,na,1000000,710839,0,1,0,0.710839,0.0,0,19.287715112999877
4,z,8,"['z', 'z', 'z', 'x']",0.1,m1,0,na,1000000,1000000,0,0,0,1.0,0.0,0,1.209311507999928
4,z,15,"['x', 'z', 'z', 'z']",0.3,m1,0,na,1000000,857304,0,0,0,0.857304,0.0,0,9.134559223999986
4,z,12,"['z', 'z', 'x', 'z']",0.1,normal,0,na,1000000,969389,1,2,0,0.969389,1.0315776226565987e-06,0,66.38138823200006
4,z,12,"['z', 'z', 'x', 'z']",0.1,m1,0,na,1000000,964268,0,0,0,0.964268,0.0,0,1.9552146779999475
4,z,14,"['z', 'x', 'z', 'z']",0.1,normal,0,na,1000000,974801,0,0,0,0.974801,0.0,0,59.104631043000154
4,z,15,"['x', 'z', 'z', 'z']",0.8,m1,0,na,1000000,617277,0,0,0,0.617277,0.0,0,53.40683387199988
4,z,15,"['x', 'z', 'z', 'z']",0.1,m1,0,na,1000000,938293,0,0,0,0.938293,0.0,0,3.2964566339999237
4,z,14,"['z', 'x', 'z', 'z']",0.1,m1,0,na,1000000,971038,0,0,0,0.971038,0.0,0,2.4463764130000527
4,z,15,"['x', 'z', 'z', 'z']",0.1,normal,0,na,1000000,941693,0,0,0,0.941693,0.0,0,69.44918594799992
4,z,15,"['x', 'z', 'z', 'z']",0.3,normal,0,na,1000000,835348,0,0,0,0.835348,0.0,0,108.190634219
