n,N,i,lstate,sim_type,p_error,prob_threshold,count_accept,total_data,prep_rate,ler_clean,ler_all,total_params,model_mem_mb,train_time_sec,latency_us,train_pooled_loss,test_bce_loss
4,16,6,z,normal,0.05,0.05,0,0,0.0,0.0,0.0,438017,1.6709022521972656,3418.6037087559234,223.27064303681254,158908245.6433095,0.6625281778969206,0.7236220836639404
4,16,6,z,normal,0.05,0.1,0,5,0.0,1,1,438017,1.6709022521972656,3418.6037087559234,223.27064303681254,158908245.6433095,0.6625281778969206,0.7236220836639404
4,16,6,z,normal,0.05,0.15,0,73,0.0,1,1,438017,1.6709022521972656,3418.6037087559234,223.27064303681254,158908245.6433095,0.6625281778969206,0.7236220836639404
4,16,6,z,normal,0.05,0.2,5,413,0.012106537530266344,-0.1,0.0,438017,1.6709022521972656,3418.6037087559234,223.27064303681254,158908245.6433095,0.6625281778969206,0.7236220836639404
4,16,6,z,normal,0.05,0.25,23,1737,0.013241220495106506,0.08695652173913043,0.17391304347826086,438017,1.6709022521972656,3418.6037087559234,223.27064303681254,158908245.6433095,0.6625281778969206,0.7236220836639404
4,16,6,z,normal,0.05,0.3,96,4873,0.019700389903550174,0.06770833333333333,0.22916666666666663,438017,1.6709022521972656,3418.6037087559234,223.27064303681254,158908245.6433095,0.6625281778969206,0.7236220836639404
4,16,6,z,normal,0.05,0.35,317,11137,0.028463679626470326,0.0694006309148265,0.2271293375394322,438017,1.6709022521972656,3418.6037087559234,223.27064303681254,158908245.6433095,0.6625281778969206,0.7236220836639404
4,16,6,z,normal,0.05,0.39999999999999997,795,21189,0.03751946764830808,0.0830188679245283,0.23018867924528297,438017,1.6709022521972656,3418.6037087559234,223.27064303681254,158908245.6433095,0.6625281778969206,0.7236220836639404
4,16,6,z,normal,0.05,0.44999999999999996,1432,35039,0.04086874625417392,0.07960893854748603,0.23184357541899436,438017,1.6709022521972656,3418.6037087559234,223.27064303681254,158908245.6433095,0.6625281778969206,0.7236220836639404
4,16,6,z,normal,0.05,0.49999999999999994,2235,51041,0.0437883270312102,0.0756152125279642,0.2348993288590604,438017,1.6709022521972656,3418.6037087559234,223.27064303681254,158908245.6433095,0.6625281778969206,0.7236220836639404
