n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.8,m2,0,50000,23823,0,0,16725,0.7159429000751315,0.0,0,10.299266522284597
5,x,5,"['z', 'z', 'x', 'x', 'x']",1,m2,0,50000,22001,0,0,19034,0.7104889233352709,0.0,0,10.944899432826787
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.1,m2,0,50000,44775,0,0,2606,0.9447398404861375,0.0,0,11.919389761053026
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.3,m2,0,50000,38758,0,0,6165,0.8841793087715296,0.0,0,12.254855108913034
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.5,m2,0,50000,32797,0,0,9318,0.8061796371859791,0.0,0,21.98994491621852
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.3,m2,0,50000,26587,0,0,11625,0.6928208469055375,0.0,0,11.39523568795994
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.8,m2,0,50000,11570,0,0,19369,0.3777219157063106,0.0,0,9.221716823987663
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.5,m2,0,50000,19558,0,0,13278,0.5325962638200534,0.0,0,13.264783724676818
5,x,2,"['x', 'x', 'x', 'x', 'x']",1,m2,0,50000,2291,0,0,29296,0.1106549459041731,0.0,0,4.0157998977229
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.1,m2,0,50000,41884,0,0,3173,0.8944412411642856,0.0,0,10.143783634994179
5,x,3,"['z', 'x', 'x', 'x', 'x']",1,m2,0,50000,10294,0,0,20866,0.3533328756779021,0.0,0,6.449287721887231
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.8,m2,0,50000,5353,0,0,20981,0.18446535028774252,0.0,0,4.981993154156953
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.5,m2,0,50000,11813,0,0,12777,0.3173575477527335,0.0,0,6.482818050310016
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.3,m2,0,50000,18198,0,0,12091,0.48004431665303754,0.0,0,6.359392681159079
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.1,m2,0,50000,36621,0,0,4163,0.7989397211859415,0.0,0,7.105967214796692
