n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,2,0.8,normal,0,100000,37540,0,1,0,0.3754,0.0,0,9.048050227982458,"['x', 'x', 'x', 'x']"
4,x,2,1.0,normal,0,100000,29556,0,0,0,0.29556,0.0,0,8.893048838013783,"['x', 'x', 'x', 'x']"
4,x,3,0.5,normal,0,100000,67163,0,1,0,0.67163,0.0,0,11.151835835014936,"['z', 'x', 'x', 'x']"
4,x,3,0.8,normal,0,100000,52764,1,2,0,0.52764,1.8952315973042037e-05,0,11.867572031042071,"['z', 'x', 'x', 'x']"
4,x,3,1.0,normal,0,100000,45112,3,6,0,0.45112,6.650115268669321e-05,0,11.788525005045813,"['z', 'x', 'x', 'x']"
4,x,2,0.5,normal,0,100000,54149,0,0,0,0.54149,0.0,0,12.230088898038955,"['x', 'x', 'x', 'x']"
4,x,5,0.8,normal,0,100000,43430,123,198,0,0.4343,0.0028321436794842,0,12.921821765019558,"['z', 'z', 'x', 'x']"
4,x,5,1.0,normal,0,100000,36370,220,375,0,0.3637,0.0060489414352488,0,13.649883766949642,"['z', 'z', 'x', 'x']"
4,x,9,1.0,normal,0,100000,100000,1672,2580,0,1.0,0.0167199999999999,0,17.528725423966534,"['z', 'z', 'z', 'x']"
4,x,9,0.8,normal,0,100000,100000,793,1316,0,1.0,0.0079299999999999,0,19.593192182015628,"['z', 'z', 'z', 'x']"
4,x,2,0.3,normal,0,100000,68979,0,0,0,0.68979,0.0,0,8.954249473987147,"['x', 'x', 'x', 'x']"
4,x,9,0.5,normal,0,100000,100000,162,289,0,1.0,0.0016199999999999,0,12.943409983010495,"['z', 'z', 'z', 'x']"
4,x,3,0.3,normal,0,100000,78558,0,1,0,0.78558,0.0,0,10.51391479902668,"['z', 'x', 'x', 'x']"
4,x,5,0.5,normal,0,100000,57966,48,84,0,0.57966,0.0008280716281958,0,12.854174053005408,"['z', 'z', 'x', 'x']"
4,x,2,0.1,normal,0,100000,88411,0,0,0,0.88411,0.0,0,9.16888823301997,"['x', 'x', 'x', 'x']"
4,x,9,0.3,normal,0,100000,100000,18,35,0,1.0,0.0001799999999999,0,11.702063922013622,"['z', 'z', 'z', 'x']"
4,x,5,0.3,normal,0,100000,71467,9,18,0,0.71467,0.0001259322484503,0,11.674202821974175,"['z', 'z', 'x', 'x']"
4,x,3,0.1,normal,0,100000,92393,0,0,0,0.92393,0.0,0,10.712481669033878,"['z', 'x', 'x', 'x']"
4,x,9,1.0,m1,0,100000,100000,40,75,0,1.0,0.0003999999999999,0,1.0978235669899732,"['z', 'z', 'z', 'x']"
4,x,2,1.0,m1,0,100000,38642,4,7,0,0.38642,0.0001035143108534,0,5.025835478038061,"['x', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,100000,57860,4,5,0,0.5786,6.913238852401804e-05,0,3.664003378013149,"['z', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,100000,100000,12,23,0,1.0,0.00012,0,0.8614407959976234,"['z', 'z', 'z', 'x']"
4,x,5,0.1,normal,0,100000,89155,1,2,0,0.89155,1.1216420840121089e-05,0,9.831059838004876,"['z', 'z', 'x', 'x']"
4,x,2,0.8,m1,0,100000,46812,1,2,0,0.46812,2.1362043920336585e-05,0,3.897021477983799,"['x', 'x', 'x', 'x']"
4,x,3,0.8,m1,0,100000,64262,0,1,0,0.64262,0.0,0,2.9699576369603164,"['z', 'x', 'x', 'x']"
4,x,9,0.1,normal,0,100000,100000,0,0,0,1.0,0.0,0,10.081718851986809,"['z', 'z', 'z', 'x']"
4,x,5,1.0,m1,0,100000,72062,36,64,0,0.72062,0.0004995698148816,0,3.9426966920145783,"['z', 'z', 'x', 'x']"
4,x,2,0.5,m1,0,100000,62427,0,1,0,0.62427,0.0,0,2.700971214042511,"['x', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,100000,100000,4,7,0,1.0,4.000000000004e-05,0,0.531860084971413,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,100000,75901,0,0,0,0.75901,0.0,0,1.8546210630447604,"['z', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,100000,77171,21,40,0,0.77171,0.0002721229477394,0,2.4491760180098936,"['z', 'z', 'x', 'x']"
4,x,9,0.3,m1,0,100000,100000,0,0,0,1.0,0.0,0,0.459303951007314,"['z', 'z', 'z', 'x']"
4,x,2,0.3,m1,0,100000,75246,0,0,0,0.75246,0.0,0,1.6562952390522696,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,100000,100000,0,0,0,1.0,0.0,0,0.2825920019531622,"['z', 'z', 'z', 'x']"
4,x,2,0.1,m1,0,100000,91037,0,0,0,0.91037,0.0,0,0.819733764976263,"['x', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,100000,84659,2,5,0,0.84659,2.362418644208386e-05,0,1.7492133579798974,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,100000,94701,0,0,0,0.94701,0.0,0,0.5843946230015717,"['z', 'x', 'x', 'x']"
4,x,3,0.3,m1,0,100000,84511,0,0,0,0.84511,0.0,0,1.2565952390432358,"['z', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,100000,90579,2,4,0,0.90579,2.208017310856292e-05,0,0.8631683479761705,"['z', 'z', 'x', 'x']"
4,x,5,0.1,m1,0,100000,96756,0,0,0,0.96756,0.0,0,0.4582117639947682,"['z', 'z', 'x', 'x']"
