n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
5,x,2,1.0,normal,0,5000000,964,0,0,0,0.0001928,0.0,0,1990.9395547397437,"['x', 'x', 'x', 'x', 'x']"
5,x,2,1.0,m1,0,5000000,23330,0,0,0,0.004666,0.0,0,2138.512378906831,"['x', 'x', 'x', 'x', 'x']"
5,x,2,0.8,normal,0,5000000,4615,0,0,0,0.000923,0.0,0,2019.3648570519872,"['x', 'x', 'x', 'x', 'x']"
5,x,2,0.8,m1,0,5000000,67458,0,0,0,0.0134916,0.0,0,2242.326840484049,"['x', 'x', 'x', 'x', 'x']"
5,x,2,0.5,normal,0,5000000,59540,0,0,0,0.011908,0.0,0,2299.872566752136,"['x', 'x', 'x', 'x', 'x']"
5,x,2,0.5,m1,0,5000000,336593,0,0,0,0.0673186,0.0,0,2426.126099785324,"['x', 'x', 'x', 'x', 'x']"
5,x,3,1.0,normal,0,5000000,365946,0,0,0,0.0731892,0.0,0,2945.5834482419305,"['z', 'x', 'x', 'x', 'x']"
5,x,3,1.0,m1,0,5000000,173464,0,0,0,0.0346928,0.0,0,2974.559985142667,"['z', 'x', 'x', 'x', 'x']"
5,x,3,0.8,normal,0,5000000,616692,0,1,0,0.1233384,0.0,0,3096.457126209978,"['z', 'x', 'x', 'x', 'x']"
5,x,3,0.8,m1,0,5000000,339360,0,0,0,0.067872,0.0,0,3013.7105057141744,"['z', 'x', 'x', 'x', 'x']"
5,x,3,0.5,normal,0,5000000,1354058,0,0,0,0.2708116,0.0,0,3200.0503244451247,"['z', 'x', 'x', 'x', 'x']"
5,x,3,0.5,m1,0,5000000,931819,0,0,0,0.1863638,0.0,0,2923.6900300858542,"['z', 'x', 'x', 'x', 'x']"
5,x,5,1.0,normal,0,5000000,704915,1,2,0,0.140983,1.4186107545333115e-06,0,3183.7139125508256,"['z', 'z', 'x', 'x', 'x']"
5,x,5,1.0,m1,0,5000000,1121284,0,1,0,0.2242568,0.0,0,3144.353602723684,"['z', 'z', 'x', 'x', 'x']"
5,x,5,0.8,normal,0,5000000,1041982,0,1,0,0.2083964,0.0,0,3212.598751108162,"['z', 'z', 'x', 'x', 'x']"
5,x,5,0.8,m1,0,5000000,1511119,0,0,0,0.3022238,0.0,0,3101.110796044115,"['z', 'z', 'x', 'x', 'x']"
5,x,5,0.5,normal,0,5000000,1879597,0,0,0,0.3759194,0.0,0,1781.0485416981392,"['z', 'z', 'x', 'x', 'x']"
5,x,5,0.5,m1,0,5000000,2369699,0,0,0,0.4739398,0.0,0,1434.3691272102296,"['z', 'z', 'x', 'x', 'x']"
