n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,2,"['x', 'x', 'x', 'x']",1.0,normal,0,1000000,255366,58,107,0,0.255366,0.00022712498923116442,0,216.54201269336045
4,x,2,"['x', 'x', 'x', 'x']",1.0,m1,0,1000000,326802,39,70,0,0.326802,0.00011933831494304048,0,43.30586335109547
4,x,2,"['x', 'x', 'x', 'x']",0.8,normal,0,1000000,335820,21,42,0,0.33582,6.253350008933456e-05,0,159.9010307509452
4,x,2,"['x', 'x', 'x', 'x']",0.8,m1,0,1000000,409186,22,43,0,0.409186,5.376528033707029e-05,0,31.45120822219178
4,x,2,"['x', 'x', 'x', 'x']",0.5,normal,0,1000000,505360,4,7,0,0.50536,7.915149596304794e-06,0,77.15312679996714
4,x,2,"['x', 'x', 'x', 'x']",0.5,m1,0,1000000,574009,6,13,0,0.574009,1.0452797778448542e-05,0,20.233520738314837
4,x,2,"['x', 'x', 'x', 'x']",0.3,normal,0,1000000,664709,0,0,0,0.664709,0.0,0,61.75663707405329
4,x,2,"['x', 'x', 'x', 'x']",0.3,m1,0,1000000,716712,2,4,0,0.716712,2.790521157702841e-06,0,24.774357408750802
4,x,2,"['x', 'x', 'x', 'x']",0.1,normal,0,1000000,873301,0,0,0,0.873301,0.0,0,30.462134342174977
4,x,2,"['x', 'x', 'x', 'x']",0.1,m1,0,1000000,895144,0,0,0,0.895144,0.0,0,8.71109558828175
4,x,2,"['x', 'x', 'x', 'x']",0.05,normal,0,1000000,934492,0,0,0,0.934492,0.0,0,49.939298327080905
4,x,2,"['x', 'x', 'x', 'x']",0.05,m1,0,1000000,946118,0,0,0,0.946118,0.0,0,5.618394101969898
4,x,3,"['z', 'x', 'x', 'x']",1.0,normal,0,1000000,304375,27,48,0,0.304375,8.870636550306621e-05,0,160.52027805894613
4,x,3,"['z', 'x', 'x', 'x']",1.0,m1,0,1000000,509861,40,81,0,0.509861,7.845275477036395e-05,0,30.04014537902549
4,x,3,"['z', 'x', 'x', 'x']",0.8,normal,0,1000000,386327,16,28,0,0.386327,4.1415691887980444e-05,0,158.52870097616687
4,x,3,"['z', 'x', 'x', 'x']",0.8,m1,0,1000000,583696,13,26,0,0.583696,2.2271867547440927e-05,0,39.974957945756614
