n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,2,x,0.5,normal,0,100000,55559,1,2,0,0.55559,1.7998884069170273e-05,0,9.51315082499059
4,x,2,x,0.5,normal,0,100000,55559,1,2,0,0.55559,1.7998884069170273e-05,0,9.51315082499059
4,x,2,x,0.5,normal,0,100000,55559,1,2,0,0.55559,1.7998884069170273e-05,0,9.51315082499059
4,x,2,x,0.5,normal,0,100000,55559,1,2,0,0.55559,1.7998884069170273e-05,0,9.51315082499059
4,x,2,x,0.8,normal,0,100000,38813,2,1,0,0.38813,5.1529126838922856e-05,0,10.586011664010584
4,x,2,x,0.8,normal,0,100000,38813,2,1,0,0.38813,5.1529126838922856e-05,0,10.586011664010584
4,x,2,x,0.8,normal,0,100000,38813,2,1,0,0.38813,5.1529126838922856e-05,0,10.586011664010584
4,x,2,x,0.8,normal,0,100000,38813,2,1,0,0.38813,5.1529126838922856e-05,0,10.586011664010584
4,x,9,z,1,normal,0,100000,100000,2106,3249,0,1.0,0.021059999999999968,0,14.197905343025923
4,x,9,z,1,normal,0,100000,100000,2106,3249,0,1.0,0.021059999999999968,0,14.197905343025923
4,x,9,z,1,normal,0,100000,100000,2106,3249,0,1.0,0.021059999999999968,0,14.197905343025923
4,x,9,x,1,normal,0,100000,100000,2106,3249,0,1.0,0.021059999999999968,0,14.197905343025923
4,x,3,z,0.5,normal,0,100000,69281,0,1,0,0.69281,0.0,0,12.106884077948052
4,x,3,x,0.5,normal,0,100000,69281,0,1,0,0.69281,0.0,0,12.106884077948052
4,x,3,x,0.5,normal,0,100000,69281,0,1,0,0.69281,0.0,0,12.106884077948052
4,x,3,x,0.5,normal,0,100000,69281,0,1,0,0.69281,0.0,0,12.106884077948052
4,x,9,z,0.8,normal,0,100000,100000,1102,1768,0,1.0,0.01102000000000003,0,15.236358941008803
4,x,9,z,0.8,normal,0,100000,100000,1102,1768,0,1.0,0.01102000000000003,0,15.236358941008803
4,x,9,z,0.8,normal,0,100000,100000,1102,1768,0,1.0,0.01102000000000003,0,15.236358941008803
4,x,9,x,0.8,normal,0,100000,100000,1102,1768,0,1.0,0.01102000000000003,0,15.236358941008803
4,x,2,x,1,normal,0,100000,30831,2,5,0,0.30831,6.486977392883286e-05,0,15.366581924958155
4,x,2,x,1,normal,0,100000,30831,2,5,0,0.30831,6.486977392883286e-05,0,15.366581924958155
4,x,2,x,1,normal,0,100000,30831,2,5,0,0.30831,6.486977392883286e-05,0,15.366581924958155
4,x,2,x,1,normal,0,100000,30831,2,5,0,0.30831,6.486977392883286e-05,0,15.366581924958155
4,x,5,z,1,normal,0,100000,58100,156,263,0,0.581,0.0026850258175559194,0,14.360747263999656
4,x,5,z,1,normal,0,100000,58100,156,263,0,0.581,0.0026850258175559194,0,14.360747263999656
4,x,5,x,1,normal,0,100000,58100,156,263,0,0.581,0.0026850258175559194,0,14.360747263999656
4,x,5,x,1,normal,0,100000,58100,156,263,0,0.581,0.0026850258175559194,0,14.360747263999656
4,x,3,z,0.8,normal,0,100000,55664,1,2,0,0.55664,1.7964932451874915e-05,0,12.81764716701582
4,x,3,x,0.8,normal,0,100000,55664,1,2,0,0.55664,1.7964932451874915e-05,0,12.81764716701582
4,x,3,x,0.8,normal,0,100000,55664,1,2,0,0.55664,1.7964932451874915e-05,0,12.81764716701582
4,x,3,x,0.8,normal,0,100000,55664,1,2,0,0.55664,1.7964932451874915e-05,0,12.81764716701582
4,x,3,z,1,normal,0,100000,48064,6,11,0,0.48064,0.00012483355525960693,0,12.71548538695788
4,x,3,x,1,normal,0,100000,48064,6,11,0,0.48064,0.00012483355525960693,0,12.71548538695788
4,x,3,x,1,normal,0,100000,48064,6,11,0,0.48064,0.00012483355525960693,0,12.71548538695788
4,x,3,x,1,normal,0,100000,48064,6,11,0,0.48064,0.00012483355525960693,0,12.71548538695788
4,x,5,z,0.8,normal,0,100000,64553,79,146,0,0.64553,0.0012238005979582356,0,14.333206896029878
4,x,5,z,0.8,normal,0,100000,64553,79,146,0,0.64553,0.0012238005979582356,0,14.333206896029878
4,x,5,x,0.8,normal,0,100000,64553,79,146,0,0.64553,0.0012238005979582356,0,14.333206896029878
4,x,5,x,0.8,normal,0,100000,64553,79,146,0,0.64553,0.0012238005979582356,0,14.333206896029878
4,x,2,x,0.3,normal,0,100000,69995,0,0,0,0.69995,0.0,0,9.015359382028691
4,x,2,x,0.3,normal,0,100000,69995,0,0,0,0.69995,0.0,0,9.015359382028691
4,x,2,x,0.3,normal,0,100000,69995,0,0,0,0.69995,0.0,0,9.015359382028691
4,x,2,x,0.3,normal,0,100000,69995,0,0,0,0.69995,0.0,0,9.015359382028691
4,x,5,z,0.5,normal,0,100000,75479,14,27,0,0.75479,0.00018548205461121903,0,11.963843089004513
4,x,5,z,0.5,normal,0,100000,75479,14,27,0,0.75479,0.00018548205461121903,0,11.963843089004513
4,x,5,x,0.5,normal,0,100000,75479,14,27,0,0.75479,0.00018548205461121903,0,11.963843089004513
4,x,5,x,0.5,normal,0,100000,75479,14,27,0,0.75479,0.00018548205461121903,0,11.963843089004513
4,x,2,x,0.1,normal,0,100000,88918,0,0,0,0.88918,0.0,0,8.097224257013295
4,x,2,x,0.1,normal,0,100000,88918,0,0,0,0.88918,0.0,0,8.097224257013295
4,x,2,x,0.1,normal,0,100000,88918,0,0,0,0.88918,0.0,0,8.097224257013295
4,x,2,x,0.1,normal,0,100000,88918,0,0,0,0.88918,0.0,0,8.097224257013295
4,x,9,z,0.5,normal,0,100000,100000,206,371,0,1.0,0.0020599999999999508,0,14.446554363996256
4,x,9,z,0.5,normal,0,100000,100000,206,371,0,1.0,0.0020599999999999508,0,14.446554363996256
4,x,9,z,0.5,normal,0,100000,100000,206,371,0,1.0,0.0020599999999999508,0,14.446554363996256
4,x,9,x,0.5,normal,0,100000,100000,206,371,0,1.0,0.0020599999999999508,0,14.446554363996256
4,x,9,z,0.1,normal,0,100000,100000,2,3,0,1.0,2.0000000000020002e-05,0,11.085708856000565
4,x,9,z,0.1,normal,0,100000,100000,2,3,0,1.0,2.0000000000020002e-05,0,11.085708856000565
4,x,9,z,0.1,normal,0,100000,100000,2,3,0,1.0,2.0000000000020002e-05,0,11.085708856000565
4,x,9,x,0.1,normal,0,100000,100000,2,3,0,1.0,2.0000000000020002e-05,0,11.085708856000565
4,x,9,z,0.3,normal,0,100000,100000,40,73,0,1.0,0.00039999999999995595,0,12.126526486012153
4,x,9,z,0.3,normal,0,100000,100000,40,73,0,1.0,0.00039999999999995595,0,12.126526486012153
4,x,9,z,0.3,normal,0,100000,100000,40,73,0,1.0,0.00039999999999995595,0,12.126526486012153
4,x,9,x,0.3,normal,0,100000,100000,40,73,0,1.0,0.00039999999999995595,0,12.126526486012153
4,x,9,z,1,m1,0,100000,100000,70,117,0,1.0,0.0007000000000000339,0,1.4626057670102455
4,x,9,z,1,m1,0,100000,100000,70,117,0,1.0,0.0007000000000000339,0,1.4626057670102455
4,x,9,z,1,m1,0,100000,100000,70,117,0,1.0,0.0007000000000000339,0,1.4626057670102455
4,x,9,x,1,m1,0,100000,100000,70,117,0,1.0,0.0007000000000000339,0,1.4626057670102455
4,x,3,z,0.1,normal,0,100000,92716,0,0,0,0.92716,0.0,0,9.192108099989127
4,x,3,x,0.1,normal,0,100000,92716,0,0,0,0.92716,0.0,0,9.192108099989127
4,x,3,x,0.1,normal,0,100000,92716,0,0,0,0.92716,0.0,0,9.192108099989127
4,x,3,x,0.1,normal,0,100000,92716,0,0,0,0.92716,0.0,0,9.192108099989127
4,x,2,x,1,m1,0,100000,42104,2,4,0,0.42104,4.7501425042728584e-05,0,4.559008922951762
4,x,2,x,1,m1,0,100000,42104,2,4,0,0.42104,4.7501425042728584e-05,0,4.559008922951762
4,x,2,x,1,m1,0,100000,42104,2,4,0,0.42104,4.7501425042728584e-05,0,4.559008922951762
4,x,2,x,1,m1,0,100000,42104,2,4,0,0.42104,4.7501425042728584e-05,0,4.559008922951762
