n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,2,"['x', 'x', 'x']",1.0,normal,0,100000,79388,22,43,0,0.79388,0.00027711996775325876,0,2.1807184089993825
3,x,2,"['x', 'x', 'x']",1.0,m1,0,100000,87168,117,232,0,0.87168,0.001342235682819437,0,0.45756842799892183
3,x,2,"['x', 'x', 'x']",0.8,normal,0,100000,83130,16,29,0,0.8313,0.00019246962588714833,0,1.8987941599989426
3,x,2,"['x', 'x', 'x']",0.8,m1,0,100000,89485,64,127,0,0.89485,0.0007152036654187732,0,0.36080769499676535
3,x,2,"['x', 'x', 'x']",0.5,normal,0,100000,89174,5,10,0,0.89174,5.6070154977883035e-05,0,1.4627019620020292
3,x,2,"['x', 'x', 'x']",0.5,m1,0,100000,93310,34,66,0,0.9331,0.00036437680848788734,0,0.2198099480010569
3,x,2,"['x', 'x', 'x']",0.3,normal,0,100000,93456,3,6,0,0.93456,3.2100667693879537e-05,0,1.0872989669951494
3,x,2,"['x', 'x', 'x']",0.3,m1,0,100000,95886,6,13,0,0.95886,6.257430698952682e-05,0,0.14433261199883418
3,x,2,"['x', 'x', 'x']",0.1,normal,0,100000,97795,0,0,0,0.97795,0.0,0,0.1594872839996242
3,x,2,"['x', 'x', 'x']",0.1,m1,0,100000,98551,0,1,0,0.98551,0.0,0,0.033587969999643974
3,x,3,"['z', 'x', 'x']",1.0,normal,0,100000,93395,264,501,0,0.93395,0.0028267037849991627,0,0.5545459409986506
3,x,3,"['z', 'x', 'x']",1.0,m1,0,100000,94187,180,347,0,0.94187,0.0019110917642561898,0,0.24082885599636938
3,x,3,"['z', 'x', 'x']",0.8,normal,0,100000,94611,198,378,0,0.94611,0.002092779909312892,0,0.5189594359981129
3,x,3,"['z', 'x', 'x']",0.8,m1,0,100000,95225,142,267,0,0.95225,0.001491205040693111,0,0.20638809799856972
3,x,3,"['z', 'x', 'x']",0.5,normal,0,100000,96662,106,201,0,0.96662,0.0010966046636734506,0,1.288875588994415
3,x,3,"['z', 'x', 'x']",0.5,m1,0,100000,97059,74,145,0,0.97059,0.0007624228562008728,0,0.14760968000337016
3,x,3,"['z', 'x', 'x']",0.3,normal,0,100000,97985,59,116,0,0.97985,0.0006021329795377062,0,1.00516939299996
3,x,3,"['z', 'x', 'x']",0.3,m1,0,100000,98176,45,90,0,0.98176,0.0004583604954367937,0,0.12381077800091589
3,x,3,"['z', 'x', 'x']",0.1,normal,0,100000,99326,22,43,0,0.99326,0.00022149286188910544,0,0.5020918449954479
3,x,3,"['z', 'x', 'x']",0.1,m1,0,100000,99422,12,23,0,0.99422,0.00012069763231481456,0,0.10464707899518544
3,x,4,"['x', 'z', 'x']",1.0,normal,0,100000,85558,9100,17467,0,0.85558,0.10636059748942239,0,2.7542530430000625
3,x,4,"['x', 'z', 'x']",1.0,m1,0,100000,85909,6046,11233,0,0.85909,0.07037679404951747,0,0.6912599120041705
3,x,4,"['x', 'z', 'x']",0.8,normal,0,100000,88360,7530,14534,0,0.8836,0.08521955636034406,0,7.18332810899301
3,x,4,"['x', 'z', 'x']",0.8,m1,0,100000,88743,5122,9505,0,0.88743,0.057717228401113374,0,1.8237847929995041
3,x,4,"['x', 'z', 'x']",0.5,normal,0,100000,92448,5034,9785,0,0.92448,0.05445223260643817,0,5.527219643001445
3,x,4,"['x', 'z', 'x']",0.5,m1,0,100000,92835,3378,6266,0,0.92835,0.03638713847148167,0,0.48797599799581803
3,x,4,"['x', 'z', 'x']",0.3,normal,0,100000,95509,3174,6194,0,0.95509,0.03323247023840681,0,4.223743005997676
3,x,4,"['x', 'z', 'x']",0.3,m1,0,100000,95520,2107,3966,0,0.9552,0.022058207705192623,0,1.18884772000456
3,x,4,"['x', 'z', 'x']",0.1,normal,0,100000,98386,1080,2105,0,0.98386,0.010977171548797626,0,2.572470871004043
3,x,4,"['x', 'z', 'x']",0.1,m1,0,100000,98430,725,1378,0,0.9843,0.007365640556740827,0,0.2332920760018169
3,x,5,"['z', 'z', 'x']",1.0,normal,0,100000,100000,187,372,0,1.0,0.0018700000000000383,0,0.6455055920014274
3,x,5,"['z', 'z', 'x']",1.0,m1,0,100000,100000,61,118,0,1.0,0.0006099999999999994,0,0.019315188001201022
3,x,5,"['z', 'z', 'x']",0.8,normal,0,100000,100000,120,240,0,1.0,0.0011999999999999789,0,0.20568899600039003
3,x,5,"['z', 'z', 'x']",0.8,m1,0,100000,100000,42,82,0,1.0,0.00041999999999997595,0,0.052803571001277305
3,x,5,"['z', 'z', 'x']",0.5,normal,0,100000,100000,46,89,0,1.0,0.00046000000000001595,0,0.5407133619955857
