n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,2,"['x', 'x', 'x']",1.0,normal,0,100000,83307,116,225,0,0.83307,0.0013924400110434387,0,2.3886709899961716
3,x,2,"['x', 'x', 'x']",1.0,m1,0,100000,85001,54,107,0,0.85001,0.0006352866436865057,0,0.41105024999706075
3,x,2,"['x', 'x', 'x']",0.8,normal,0,100000,86278,58,113,0,0.86278,0.0006722455318852738,0,2.098809586997959
3,x,2,"['x', 'x', 'x']",0.8,m1,0,100000,88071,34,69,0,0.88071,0.00038605216245979346,0,0.3160020029899897
3,x,2,"['x', 'x', 'x']",0.5,normal,0,100000,91278,22,43,0,0.91278,0.00024102193299591068,0,1.6029766550054774
3,x,2,"['x', 'x', 'x']",0.5,m1,0,100000,92359,18,37,0,0.92359,0.00019489167271191654,0,0.19556438300060108
3,x,2,"['x', 'x', 'x']",0.3,normal,0,100000,94632,7,14,0,0.94632,7.39707498520481e-05,0,0.3722120190068381
3,x,2,"['x', 'x', 'x']",0.3,m1,0,100000,95385,8,15,0,0.95385,8.387062955395042e-05,0,0.13379325999994762
3,x,2,"['x', 'x', 'x']",0.1,normal,0,100000,98241,1,2,0,0.98241,1.0179049480307789e-05,0,0.17990429401106667
3,x,2,"['x', 'x', 'x']",0.1,m1,0,100000,98431,0,0,0,0.98431,0.0,0,0.09024270699592307
3,x,3,"['z', 'x', 'x']",1.0,normal,0,100000,93457,235,444,0,0.93457,0.0025145253967064907,0,1.6729478610068327
3,x,3,"['z', 'x', 'x']",1.0,m1,0,100000,94187,184,347,0,0.94187,0.0019535604701286235,0,0.22277983000094537
3,x,3,"['z', 'x', 'x']",0.8,normal,0,100000,94764,194,356,0,0.94764,0.002047190916381725,0,0.5415675419935724
3,x,3,"['z', 'x', 'x']",0.8,m1,0,100000,95395,146,279,0,0.95395,0.0015304785366109241,0,0.19554988699383102
3,x,3,"['z', 'x', 'x']",0.5,normal,0,100000,96647,105,208,0,0.96647,0.001086427928440603,0,1.271605711997836
3,x,3,"['z', 'x', 'x']",0.5,m1,0,100000,97134,78,152,0,0.97134,0.0008030143924887545,0,0.14893154799938202
3,x,3,"['z', 'x', 'x']",0.3,normal,0,100000,98021,64,125,0,0.98021,0.0006529213127799416,0,0.3481913230061764
3,x,3,"['z', 'x', 'x']",0.3,m1,0,100000,98255,47,94,0,0.98255,0.00047834715790540105,0,0.12517718199524097
3,x,3,"['z', 'x', 'x']",0.1,normal,0,100000,99330,18,36,0,0.9933,0.00018121413470251202,0,0.5149432140024146
3,x,3,"['z', 'x', 'x']",0.1,m1,0,100000,99383,12,23,0,0.99383,0.00012074499662917404,0,0.1013705880031921
3,x,4,"['x', 'z', 'x']",1.0,normal,0,100000,83372,5245,9456,0,0.83372,0.0629108093844456,0,7.641979029009235
3,x,4,"['x', 'z', 'x']",1.0,m1,0,100000,84873,4374,7863,0,0.84873,0.05153582411367574,0,1.8962184279953362
3,x,4,"['x', 'z', 'x']",0.8,normal,0,100000,86292,4286,7794,0,0.86292,0.049668567190469526,0,2.243975063000107
3,x,4,"['x', 'z', 'x']",0.8,m1,0,100000,87705,3593,6464,0,0.87705,0.040966877601049,0,0.5584632039972348
3,x,4,"['x', 'z', 'x']",0.5,normal,0,100000,91206,2874,5224,0,0.91206,0.03151108479705278,0,5.066398223003489
3,x,4,"['x', 'z', 'x']",0.5,m1,0,100000,92103,2376,4284,0,0.92103,0.025797205302758863,0,0.460668600993813
3,x,4,"['x', 'z', 'x']",0.3,normal,0,100000,94528,1786,3267,0,0.94528,0.01889387271496279,0,3.803298529004678
3,x,4,"['x', 'z', 'x']",0.3,m1,0,100000,95228,1438,2603,0,0.95228,0.01510060066367036,0,1.1208684489974985
3,x,4,"['x', 'z', 'x']",0.1,normal,0,100000,98169,627,1154,0,0.98169,0.006386944962259,0,0.7686811140010832
3,x,4,"['x', 'z', 'x']",0.1,m1,0,100000,98411,516,947,0,0.98411,0.005243316295942546,0,0.6121037489938317
3,x,5,"['z', 'z', 'x']",1.0,normal,0,100000,100000,224,435,0,1.0,0.0022400000000000198,0,0.6680437579925638
3,x,5,"['z', 'z', 'x']",1.0,m1,0,100000,100000,76,149,0,1.0,0.0007599999999999829,0,0.062094303997582756
3,x,5,"['z', 'z', 'x']",0.8,normal,0,100000,100000,162,311,0,1.0,0.0016199999999999548,0,0.6285640730056912
3,x,5,"['z', 'z', 'x']",0.8,m1,0,100000,100000,42,82,0,1.0,0.00041999999999997595,0,0.052020167000591755
3,x,5,"['z', 'z', 'x']",0.5,normal,0,100000,100000,70,135,0,1.0,0.0007000000000000339,0,0.5665103350038407
3,x,5,"['z', 'z', 'x']",0.5,m1,0,100000,100000,18,37,0,1.0,0.00017999999999995797,0,0.04590649899910204
3,x,5,"['z', 'z', 'x']",0.3,normal,0,100000,100000,24,48,0,1.0,0.00024000000000001798,0,0.17253617200185545
3,x,5,"['z', 'z', 'x']",0.3,m1,0,100000,100000,8,17,0,1.0,7.999999999996898e-05,0,0.03821439101011492
3,x,5,"['z', 'z', 'x']",0.1,normal,0,100000,100000,2,4,0,1.0,2.0000000000020002e-05,0,0.3707007579942001
3,x,5,"['z', 'z', 'x']",0.1,m1,0,100000,100000,0,1,0,1.0,0.0,0,0.019918161997338757
3,x,6,"['x', 'x', 'z']",1.0,normal,0,100000,81680,4735,8304,0,0.8168,0.05797012732615081,0,4.221855811003479
3,x,6,"['x', 'x', 'z']",1.0,m1,0,100000,81468,3412,6382,0,0.81468,0.04188147493494376,0,3.477939200005494
