n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,2,0.8,normal,0,100000,34096,0,0,0,0.34096,0.0,0,8.797316508018412,"['x', 'x', 'x', 'x']"
4,x,2,1.0,normal,0,100000,26158,1,2,0,0.26158,3.8229222417585085e-05,0,9.891816994990222,"['x', 'x', 'x', 'x']"
4,x,2,0.5,normal,0,100000,51290,0,1,0,0.5129,0.0,0,10.231714535009814,"['x', 'x', 'x', 'x']"
4,x,3,0.5,normal,0,100000,67740,0,1,0,0.6774,0.0,0,12.672808103990974,"['z', 'x', 'x', 'x']"
4,x,3,0.8,normal,0,100000,53396,0,0,0,0.53396,0.0,0,12.793080963019747,"['z', 'x', 'x', 'x']"
4,x,5,0.8,normal,0,100000,50932,68,117,0,0.50932,0.0013351134846462,0,12.959219167008996,"['z', 'z', 'x', 'x']"
4,x,9,1.0,normal,0,100000,100000,2172,3280,0,1.0,0.0217199999999999,0,14.260426102002384,"['z', 'z', 'z', 'x']"
4,x,5,1.0,normal,0,100000,44131,133,222,0,0.44131,0.0030137545036369,0,13.315105503017548,"['z', 'z', 'x', 'x']"
4,x,9,0.8,normal,0,100000,100000,1026,1633,0,1.0,0.01026,0,15.724943943001565,"['z', 'z', 'z', 'x']"
4,x,3,1.0,normal,0,100000,45681,1,2,0,0.45681,2.189093934024111e-05,0,16.308049382991157,"['z', 'x', 'x', 'x']"
4,x,2,0.3,normal,0,100000,67325,0,0,0,0.67325,0.0,0,9.621906574990136,"['x', 'x', 'x', 'x']"
4,x,2,0.1,normal,0,100000,87593,0,0,0,0.87593,0.0,0,7.995537604991114,"['x', 'x', 'x', 'x']"
4,x,9,0.5,normal,0,100000,100000,212,369,0,1.0,0.00212,0,13.133996250981,"['z', 'z', 'z', 'x']"
4,x,5,0.5,normal,0,100000,65014,15,30,0,0.65014,0.0002307195373304,0,13.347447767999256,"['z', 'z', 'x', 'x']"
4,x,3,0.3,normal,0,100000,79058,0,0,0,0.79058,0.0,0,10.101679762010464,"['z', 'x', 'x', 'x']"
4,x,9,0.3,normal,0,100000,100000,38,71,0,1.0,0.00038,0,11.984875836002177,"['z', 'z', 'z', 'x']"
4,x,3,0.1,normal,0,100000,92453,0,0,0,0.92453,0.0,0,11.33933438101667,"['z', 'x', 'x', 'x']"
4,x,5,0.1,normal,0,100000,91667,0,0,0,0.91667,0.0,0,9.27731405000668,"['z', 'z', 'x', 'x']"
4,x,9,1.0,m1,0,100000,100000,59,106,0,1.0,0.0005899999999999,0,1.907774255989352,"['z', 'z', 'z', 'x']"
4,x,5,0.3,normal,0,100000,76911,2,3,0,0.76911,2.6004082640973536e-05,0,12.387489166983867,"['z', 'z', 'x', 'x']"
4,x,2,1.0,m1,0,100000,25322,1,2,0,0.25322,3.94913513940276e-05,0,5.485987624997506,"['x', 'x', 'x', 'x']"
4,x,9,0.1,normal,0,100000,100000,0,0,0,1.0,0.0,0,10.340072606981266,"['z', 'z', 'z', 'x']"
4,x,2,0.8,m1,0,100000,33460,0,1,0,0.3346,0.0,0,3.943350540997926,"['x', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,100000,100000,28,53,0,1.0,0.0002799999999999,0,0.9463902940042316,"['z', 'z', 'z', 'x']"
4,x,9,0.5,m1,0,100000,100000,4,8,0,1.0,4.000000000004e-05,0,0.6702716389845591,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,100000,50649,0,0,0,0.50649,0.0,0,3.006489205989056,"['x', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,100000,42559,212,371,0,0.42559,0.0049813200498132,0,5.991705888998695,"['z', 'z', 'x', 'x']"
4,x,2,0.3,m1,0,100000,66702,0,0,0,0.66702,0.0,0,1.99410239898134,"['x', 'x', 'x', 'x']"
4,x,3,1.0,m1,0,100000,60034,6,13,0,0.60034,9.994336542629156e-05,0,4.221086849982385,"['z', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,100000,100000,2,3,0,1.0,2.000000000002e-05,0,0.4711307410034351,"['z', 'z', 'z', 'x']"
4,x,5,0.5,m1,0,100000,61303,26,51,0,0.61303,0.0004241227998629,0,3.3087462339899503,"['z', 'z', 'x', 'x']"
4,x,2,0.1,m1,0,100000,87493,0,0,0,0.87493,0.0,0,0.9866704659943936,"['x', 'x', 'x', 'x']"
4,x,5,0.8,m1,0,100000,48580,120,211,0,0.4858,0.00247015232606,0,5.005755299003795,"['z', 'z', 'x', 'x']"
4,x,9,0.1,m1,0,100000,100000,0,0,0,1.0,0.0,0,0.2883036420098506,"['z', 'z', 'z', 'x']"
4,x,3,0.8,m1,0,100000,66346,1,2,0,0.66346,1.5072498718793348e-05,0,3.371254230994964,"['z', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,100000,73571,4,7,0,0.73571,5.436924875290572e-05,0,2.0806689180026297,"['z', 'z', 'x', 'x']"
4,x,3,0.5,m1,0,100000,77552,0,1,0,0.77552,0.0,0,1.898508901009336,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,100000,89834,0,0,0,0.89834,0.0,0,0.7503581100027077,"['z', 'z', 'x', 'x']"
4,x,3,0.3,m1,0,100000,85806,0,0,0,0.85806,0.0,0,1.1409680880024098,"['z', 'x', 'x', 'x']"
4,x,3,0.1,m1,0,100000,95152,0,0,0,0.95152,0.0,0,0.5413744510151446,"['z', 'x', 'x', 'x']"
