n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.8,m2,0,50000,11360,0,0,25779,0.46901449155691344,0.0,0,31.739091868003015
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.5,m2,0,50000,22398,0,0,16176,0.6621925260170294,0.0,0,40.36325013700116
5,x,5,"['z', 'z', 'x', 'x', 'x']",1,m2,0,50000,11248,0,0,23625,0.4264644549763033,0.0,0,20.609187296009623
5,x,3,"['z', 'x', 'x', 'x', 'x']",1,m2,0,50000,918,0,0,39100,0.08422018348623853,0.0,0,9.183930667990353
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.3,m2,0,50000,5,0,0,42921,0.0007063144511936714,0.0,0,7.303780920992722
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.8,m2,0,50000,7279,0,0,26299,0.3071178431289819,0.0,0,20.49529879000329
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.5,m2,0,50000,12266,0,0,18154,0.38516611191358413,0.0,0,16.35804710899538
5,x,2,"['x', 'x', 'x', 'x', 'x']",1,m2,0,50000,117,0,0,37726,0.009532344793873227,0.0,0,5.024841386999469
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.5,m2,0,50000,17,0,0,35016,0.0011345435130806192,0.0,0,9.919330178003293
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.8,m2,0,50000,456,0,0,35561,0.03158113442759194,0.0,0,5.819877711997833
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.3,m2,0,50000,25060,0,0,14979,0.7155706576054367,0.0,0,36.17879884700233
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.3,m2,0,50000,20234,0,0,13629,0.5563223447251932,0.0,0,14.95460795899271
5,x,5,"['z', 'z', 'x', 'x', 'x']",0.1,m2,0,50000,41624,0,0,4631,0.9174546496506425,0.0,0,19.270858382005827
5,x,3,"['z', 'x', 'x', 'x', 'x']",0.1,m2,0,50000,35005,0,0,5886,0.7935122636804642,0.0,0,14.926061760008452
5,x,2,"['x', 'x', 'x', 'x', 'x']",0.1,m2,0,50000,3339,0,0,24886,0.13295373098670066,0.0,0,5.144557829000405
