n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,2,x,0.8,normal,0,100000,35011,0,1,0,0.35011,0.0,0,9.553394213027786
4,x,2,x,0.8,normal,0,100000,35011,0,1,0,0.35011,0.0,0,9.553394213027786
4,x,2,x,0.8,normal,0,100000,35011,0,1,0,0.35011,0.0,0,9.553394213027786
4,x,2,x,0.8,normal,0,100000,35011,0,1,0,0.35011,0.0,0,9.553394213027786
4,x,2,x,1,normal,0,100000,26910,0,1,0,0.2691,0.0,0,12.29297922499245
4,x,2,x,1,normal,0,100000,26910,0,1,0,0.2691,0.0,0,12.29297922499245
4,x,2,x,1,normal,0,100000,26910,0,1,0,0.2691,0.0,0,12.29297922499245
4,x,2,x,1,normal,0,100000,26910,0,1,0,0.2691,0.0,0,12.29297922499245
4,x,3,z,0.8,normal,0,100000,50131,2,3,0,0.50131,3.989547385851999e-05,0,12.163922894978896
4,x,3,x,0.8,normal,0,100000,50131,2,3,0,0.50131,3.989547385851999e-05,0,12.163922894978896
4,x,3,x,0.8,normal,0,100000,50131,2,3,0,0.50131,3.989547385851999e-05,0,12.163922894978896
4,x,3,x,0.8,normal,0,100000,50131,2,3,0,0.50131,3.989547385851999e-05,0,12.163922894978896
4,x,3,z,1,normal,0,100000,42261,8,14,0,0.42261,0.00018929982726390016,0,12.79784632800147
4,x,3,x,1,normal,0,100000,42261,8,14,0,0.42261,0.00018929982726390016,0,12.79784632800147
4,x,3,x,1,normal,0,100000,42261,8,14,0,0.42261,0.00018929982726390016,0,12.79784632800147
4,x,3,x,1,normal,0,100000,42261,8,14,0,0.42261,0.00018929982726390016,0,12.79784632800147
4,x,9,z,0.8,normal,0,100000,100000,1048,1692,0,1.0,0.010480000000000045,0,13.92724960000487
4,x,9,z,0.8,normal,0,100000,100000,1048,1692,0,1.0,0.010480000000000045,0,13.92724960000487
4,x,9,z,0.8,normal,0,100000,100000,1048,1692,0,1.0,0.010480000000000045,0,13.92724960000487
4,x,9,x,0.8,normal,0,100000,100000,1048,1692,0,1.0,0.010480000000000045,0,13.92724960000487
4,x,5,z,1,normal,0,100000,41550,105,182,0,0.4155,0.002527075812274404,0,13.041570740984753
4,x,5,z,1,normal,0,100000,41550,105,182,0,0.4155,0.002527075812274404,0,13.041570740984753
4,x,5,x,1,normal,0,100000,41550,105,182,0,0.4155,0.002527075812274404,0,13.041570740984753
4,x,5,x,1,normal,0,100000,41550,105,182,0,0.4155,0.002527075812274404,0,13.041570740984753
4,x,5,z,0.8,normal,0,100000,48793,64,110,0,0.48793,0.0013116635582972602,0,12.923548346036114
4,x,5,z,0.8,normal,0,100000,48793,64,110,0,0.48793,0.0013116635582972602,0,12.923548346036114
4,x,5,x,0.8,normal,0,100000,48793,64,110,0,0.48793,0.0013116635582972602,0,12.923548346036114
4,x,5,x,0.8,normal,0,100000,48793,64,110,0,0.48793,0.0013116635582972602,0,12.923548346036114
4,x,9,z,1,normal,0,100000,100000,2102,3178,0,1.0,0.02102000000000004,0,14.374454720993526
4,x,9,z,1,normal,0,100000,100000,2102,3178,0,1.0,0.02102000000000004,0,14.374454720993526
4,x,9,z,1,normal,0,100000,100000,2102,3178,0,1.0,0.02102000000000004,0,14.374454720993526
4,x,9,x,1,normal,0,100000,100000,2102,3178,0,1.0,0.02102000000000004,0,14.374454720993526
4,x,2,x,0.5,normal,0,100000,51867,1,2,0,0.51867,1.928008174756357e-05,0,14.984798090998083
4,x,2,x,0.5,normal,0,100000,51867,1,2,0,0.51867,1.928008174756357e-05,0,14.984798090998083
4,x,2,x,0.5,normal,0,100000,51867,1,2,0,0.51867,1.928008174756357e-05,0,14.984798090998083
4,x,2,x,0.5,normal,0,100000,51867,1,2,0,0.51867,1.928008174756357e-05,0,14.984798090998083
4,x,3,z,0.5,normal,0,100000,64843,0,1,0,0.64843,0.0,0,13.620160415011924
4,x,3,x,0.5,normal,0,100000,64843,0,1,0,0.64843,0.0,0,13.620160415011924
4,x,3,x,0.5,normal,0,100000,64843,0,1,0,0.64843,0.0,0,13.620160415011924
4,x,3,x,0.5,normal,0,100000,64843,0,1,0,0.64843,0.0,0,13.620160415011924
4,x,2,x,0.1,normal,0,100000,87562,0,0,0,0.87562,0.0,0,8.11727961600991
4,x,2,x,0.1,normal,0,100000,87562,0,0,0,0.87562,0.0,0,8.11727961600991
4,x,2,x,0.1,normal,0,100000,87562,0,0,0,0.87562,0.0,0,8.11727961600991
4,x,2,x,0.1,normal,0,100000,87562,0,0,0,0.87562,0.0,0,8.11727961600991
4,x,5,z,0.5,normal,0,100000,63375,18,32,0,0.63375,0.00028402366863899964,0,12.779839445021935
4,x,5,z,0.5,normal,0,100000,63375,18,32,0,0.63375,0.00028402366863899964,0,12.779839445021935
4,x,5,x,0.5,normal,0,100000,63375,18,32,0,0.63375,0.00028402366863899964,0,12.779839445021935
4,x,5,x,0.5,normal,0,100000,63375,18,32,0,0.63375,0.00028402366863899964,0,12.779839445021935
4,x,2,x,0.3,normal,0,100000,67326,0,0,0,0.67326,0.0,0,11.210620431986172
4,x,2,x,0.3,normal,0,100000,67326,0,0,0,0.67326,0.0,0,11.210620431986172
4,x,2,x,0.3,normal,0,100000,67326,0,0,0,0.67326,0.0,0,11.210620431986172
4,x,2,x,0.3,normal,0,100000,67326,0,0,0,0.67326,0.0,0,11.210620431986172
4,x,9,z,0.5,normal,0,100000,100000,206,370,0,1.0,0.0020599999999999508,0,13.24034246604424
4,x,9,z,0.5,normal,0,100000,100000,206,370,0,1.0,0.0020599999999999508,0,13.24034246604424
4,x,9,z,0.5,normal,0,100000,100000,206,370,0,1.0,0.0020599999999999508,0,13.24034246604424
4,x,9,x,0.5,normal,0,100000,100000,206,370,0,1.0,0.0020599999999999508,0,13.24034246604424
4,x,9,z,0.3,normal,0,100000,100000,28,54,0,1.0,0.00027999999999994696,0,11.79611570504494
4,x,9,z,0.3,normal,0,100000,100000,28,54,0,1.0,0.00027999999999994696,0,11.79611570504494
4,x,9,z,0.3,normal,0,100000,100000,28,54,0,1.0,0.00027999999999994696,0,11.79611570504494
4,x,9,x,0.3,normal,0,100000,100000,28,54,0,1.0,0.00027999999999994696,0,11.79611570504494
