n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,2,"['x', 'x', 'x']",1.0,normal,0,100000,84868,42,80,0,0.84868,0.0004948861761794321,0,0.7050197110002046
3,x,2,"['x', 'x', 'x']",1.0,m1,0,100000,84586,116,227,0,0.84586,0.001371385335634745,0,0.14204171400342602
3,x,2,"['x', 'x', 'x']",0.8,normal,0,100000,87405,30,59,0,0.87405,0.0003432297923460226,0,1.9973991169972578
3,x,2,"['x', 'x', 'x']",0.8,m1,0,100000,87490,70,136,0,0.8749,0.0008000914390215996,0,0.37069413300196175
3,x,2,"['x', 'x', 'x']",0.5,normal,0,100000,92106,13,26,0,0.92106,0.00014114172800905322,0,1.5513788600001135
3,x,2,"['x', 'x', 'x']",0.5,m1,0,100000,92080,30,59,0,0.9208,0.00032580364900092196,0,0.22296165399893653
3,x,2,"['x', 'x', 'x']",0.3,normal,0,100000,95087,6,13,0,0.95087,6.310010832188961e-05,0,1.1630543520004721
3,x,2,"['x', 'x', 'x']",0.3,m1,0,100000,95117,12,23,0,0.95117,0.00012616041296509284,0,0.14573266999650514
3,x,2,"['x', 'x', 'x']",0.1,normal,0,100000,98281,0,0,0,0.98281,0.0,0,0.5370484110026155
3,x,2,"['x', 'x', 'x']",0.1,m1,0,100000,98352,1,2,0,0.98352,1.0167561412033344e-05,0,0.09181709599943133
3,x,3,"['z', 'x', 'x']",1.0,normal,0,100000,93709,241,466,0,0.93709,0.002571791396770884,0,1.6444415139994817
3,x,3,"['z', 'x', 'x']",1.0,m1,0,100000,93872,76,149,0,0.93872,0.000809613090165362,0,0.07462403999670641
3,x,3,"['z', 'x', 'x']",0.8,normal,0,100000,94982,198,377,0,0.94982,0.002084605504200754,0,1.489797392001492
3,x,3,"['z', 'x', 'x']",0.8,m1,0,100000,95087,54,109,0,0.95087,0.0005679009748966735,0,0.06617660799383884
3,x,3,"['z', 'x', 'x']",0.5,normal,0,100000,96774,118,222,0,0.96774,0.001219335772004837,0,1.2512041000009049
3,x,3,"['z', 'x', 'x']",0.5,m1,0,100000,96789,22,45,0,0.96789,0.0002272985566541541,0,0.049183025999809615
3,x,3,"['z', 'x', 'x']",0.3,normal,0,100000,97993,66,131,0,0.97993,0.0006735174961476353,0,0.3329894050039002
3,x,3,"['z', 'x', 'x']",0.3,m1,0,100000,98046,6,12,0,0.98046,6.1195765253097e-05,0,0.12221447400224861
