n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,x,2,0.5,normal,0,100000,45449,0,1,0,0.45449,0.0,0,9.399906870967245,"['x', 'x', 'x', 'x']"
4,x,2,1.0,normal,0,100000,20673,2,4,0,0.20673,9.67445460262617e-05,0,9.33811459998833,"['x', 'x', 'x', 'x']"
4,x,2,0.8,normal,0,100000,28290,1,2,0,0.2829,3.534817956873937e-05,0,10.352074240043294,"['x', 'x', 'x', 'x']"
4,x,3,1.0,normal,0,100000,35578,4,9,0,0.35578,0.0001124290291752,0,11.522433275007645,"['z', 'x', 'x', 'x']"
4,x,3,0.8,normal,0,100000,43827,4,9,0,0.43827,9.1267939854478e-05,0,11.64225620700745,"['z', 'x', 'x', 'x']"
4,x,3,0.5,normal,0,100000,59703,0,1,0,0.59703,0.0,0,13.409976727038156,"['z', 'x', 'x', 'x']"
4,x,9,0.8,normal,0,100000,100000,981,1602,0,1.0,0.0098099999999999,0,13.965565528022124,"['z', 'z', 'z', 'x']"
4,x,5,0.8,normal,0,100000,67190,48,82,0,0.6719,0.0007143920226224,0,12.756241555965971,"['z', 'z', 'x', 'x']"
4,x,5,1.0,normal,0,100000,60829,88,155,0,0.60829,0.0014466783935294,0,13.874410538002849,"['z', 'z', 'x', 'x']"
4,x,9,1.0,normal,0,100000,100000,1975,3042,0,1.0,0.01975,0,19.614560763991904,"['z', 'z', 'z', 'x']"
4,x,2,0.3,normal,0,100000,62494,0,0,0,0.62494,0.0,0,10.776237279002087,"['x', 'x', 'x', 'x']"
4,x,3,0.3,normal,0,100000,73073,0,0,0,0.73073,0.0,0,11.017830746946856,"['z', 'x', 'x', 'x']"
4,x,5,0.5,normal,0,100000,77326,10,21,0,0.77326,0.0001293226081783,0,11.956492733967025,"['z', 'z', 'x', 'x']"
4,x,3,0.1,normal,0,100000,90181,0,0,0,0.90181,0.0,0,9.150265444011891,"['z', 'x', 'x', 'x']"
4,x,9,0.5,normal,0,100000,100000,202,351,0,1.0,0.00202,0,14.330871073994786,"['z', 'z', 'z', 'x']"
4,x,2,0.1,normal,0,100000,85323,0,0,0,0.85323,0.0,0,10.139555635978468,"['x', 'x', 'x', 'x']"
4,x,9,0.3,normal,0,100000,100000,32,58,0,1.0,0.0003199999999999,0,11.667705504980404,"['z', 'z', 'z', 'x']"
4,x,5,0.3,normal,0,100000,85806,4,6,0,0.85806,4.661678670492275e-05,0,13.122343930008356,"['z', 'z', 'x', 'x']"
4,x,5,0.1,normal,0,100000,94971,0,0,0,0.94971,0.0,0,9.00199081498431,"['z', 'z', 'x', 'x']"
4,x,9,1.0,m1,0,100000,100000,68,127,0,1.0,0.00068,0,1.1550735660130158,"['z', 'z', 'z', 'x']"
4,x,2,1.0,m1,0,100000,30355,3,6,0,0.30355,9.883050568271212e-05,0,5.428328443027567,"['x', 'x', 'x', 'x']"
4,x,9,0.8,m1,0,100000,100000,24,45,0,1.0,0.00024,0,1.5348202789900824,"['z', 'z', 'z', 'x']"
4,x,9,0.1,normal,0,100000,100000,0,0,0,1.0,0.0,0,9.243112288007978,"['z', 'z', 'z', 'x']"
4,x,2,0.8,m1,0,100000,38405,4,8,0,0.38405,0.0001041531050643,0,4.86184285703348,"['x', 'x', 'x', 'x']"
4,x,9,0.5,m1,0,100000,100000,4,9,0,1.0,4.000000000004e-05,0,0.6988707300042734,"['z', 'z', 'z', 'x']"
4,x,2,0.5,m1,0,100000,55202,0,0,0,0.55202,0.0,0,3.229041627026163,"['x', 'x', 'x', 'x']"
4,x,2,0.3,m1,0,100000,69845,0,0,0,0.69845,0.0,0,2.6064943440142088,"['x', 'x', 'x', 'x']"
4,x,9,0.3,m1,0,100000,100000,2,4,0,1.0,2.000000000002e-05,0,0.9415507539524696,"['z', 'z', 'z', 'x']"
4,x,3,1.0,m1,0,100000,51876,2,4,0,0.51876,3.8553473667990446e-05,0,4.370909721998032,"['z', 'x', 'x', 'x']"
4,x,5,1.0,m1,0,100000,70298,56,101,0,0.70298,0.0007966087228654,0,4.183528174995445,"['z', 'z', 'x', 'x']"
4,x,5,0.8,m1,0,100000,75416,27,54,0,0.75416,0.0003580142144903,0,3.2132029969943687,"['z', 'z', 'x', 'x']"
4,x,3,0.8,m1,0,100000,59210,2,3,0,0.5921,3.377807802740218e-05,0,3.8786516260006474,"['z', 'x', 'x', 'x']"
4,x,2,0.1,m1,0,100000,88727,0,0,0,0.88727,0.0,0,1.039255450014025,"['x', 'x', 'x', 'x']"
4,x,9,0.1,m1,0,100000,100000,0,1,0,1.0,0.0,0,0.2956675310269929,"['z', 'z', 'z', 'x']"
4,x,3,0.5,m1,0,100000,72049,0,0,0,0.72049,0.0,0,2.364439269003924,"['z', 'x', 'x', 'x']"
4,x,5,0.5,m1,0,100000,83770,2,3,0,0.8377,2.3874895547337797e-05,0,1.8857787430169992,"['z', 'z', 'x', 'x']"
4,x,3,0.3,m1,0,100000,82029,0,0,0,0.82029,0.0,0,1.2774661440053023,"['z', 'x', 'x', 'x']"
4,x,5,0.3,m1,0,100000,89859,0,0,0,0.89859,0.0,0,1.0346343330456875,"['z', 'z', 'x', 'x']"
4,x,3,0.1,m1,0,100000,93661,0,0,0,0.93661,0.0,0,0.5865541379898787,"['z', 'x', 'x', 'x']"
4,x,5,0.1,m1,0,100000,96511,0,0,0,0.96511,0.0,0,0.5006277890061028,"['z', 'z', 'x', 'x']"
