n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,2,"['x', 'x', 'x']",1.0,normal,0,100000,83035,68,137,0,0.83035,0.0008189317757572034,0,2.313550918999681
3,x,2,"['x', 'x', 'x']",1.0,m1,0,100000,85461,60,120,0,0.85461,0.0007020746305331782,0,0.40101489200242213
3,x,2,"['x', 'x', 'x']",0.8,normal,0,100000,86065,52,104,0,0.86065,0.0006041945041538321,0,2.0474526380021416
3,x,2,"['x', 'x', 'x']",0.8,m1,0,100000,88030,36,72,0,0.8803,0.0004089514938089289,0,0.32704576900141547
3,x,2,"['x', 'x', 'x']",0.5,normal,0,100000,91068,21,42,0,0.91068,0.00023059691658977588,0,1.5702821829981986
3,x,2,"['x', 'x', 'x']",0.5,m1,0,100000,92464,18,34,0,0.92464,0.00019467035819342726,0,0.19225526499940315
3,x,2,"['x', 'x', 'x']",0.3,normal,0,100000,94507,7,14,0,0.94507,7.406858751202172e-05,0,1.2030121339994366
3,x,2,"['x', 'x', 'x']",0.3,m1,0,100000,95459,5,10,0,0.95459,5.2378508050621164e-05,0,0.13022926900157472
3,x,2,"['x', 'x', 'x']",0.1,normal,0,100000,98156,1,2,0,0.98156,1.0187864216137932e-05,0,0.17060630199921434
3,x,2,"['x', 'x', 'x']",0.1,m1,0,100000,98461,1,2,0,0.98461,1.0156305542241562e-05,0,0.028489554999396205
3,x,3,"['z', 'x', 'x']",1.0,normal,0,100000,93287,235,438,0,0.93287,0.00251910769989383,0,0.5243132800023886
3,x,3,"['z', 'x', 'x']",1.0,m1,0,100000,93355,70,139,0,0.93355,0.0007498259332654467,0,0.22030643000107375
3,x,3,"['z', 'x', 'x']",0.8,normal,0,100000,94711,210,406,0,0.94711,0.0022172714890561496,0,0.5158852240019769
3,x,3,"['z', 'x', 'x']",0.8,m1,0,100000,94853,39,78,0,0.94853,0.00041116253571316097,0,0.19672631900175475
3,x,3,"['z', 'x', 'x']",0.5,normal,0,100000,96620,100,192,0,0.9662,0.0010349824052990897,0,1.2540067759982776
3,x,3,"['z', 'x', 'x']",0.5,m1,0,100000,96525,16,32,0,0.96525,0.00016576016576019814,0,0.14973933799774386
3,x,3,"['z', 'x', 'x']",0.3,normal,0,100000,97923,64,126,0,0.97923,0.0006535747475057141,0,0.9871155559994804
3,x,3,"['z', 'x', 'x']",0.3,m1,0,100000,97955,4,9,0,0.97955,4.0835077331435876e-05,0,0.1263800029992126
3,x,3,"['z', 'x', 'x']",0.1,normal,0,100000,99318,19,38,0,0.99318,0.00019130469804062855,0,0.5024349570012419
3,x,3,"['z', 'x', 'x']",0.1,m1,0,100000,99323,0,1,0,0.99323,0.0,0,0.09944456499943044
3,x,4,"['x', 'z', 'x']",1.0,normal,0,100000,82919,4394,8209,0,0.82919,0.05299147360677292,0,2.491622498997458
3,x,4,"['x', 'z', 'x']",1.0,m1,0,100000,83494,3632,6131,0,0.83494,0.043500131745993764,0,1.8240087130034226
3,x,4,"['x', 'z', 'x']",0.8,normal,0,100000,86028,3578,6785,0,0.86028,0.041591109871204734,0,2.160603994001576
3,x,4,"['x', 'z', 'x']",0.8,m1,0,100000,86601,2993,5092,0,0.86601,0.034560801838316,0,1.662622978001309
3,x,4,"['x', 'z', 'x']",0.5,normal,0,100000,91033,2325,4410,0,0.91033,0.025540188722770862,0,4.805147347000457
3,x,4,"['x', 'z', 'x']",0.5,m1,0,100000,91246,1974,3349,0,0.91246,0.02163382504438549,0,1.3595455639988359
3,x,4,"['x', 'z', 'x']",0.3,normal,0,100000,94393,1462,2816,0,0.94393,0.01548843664254762,0,3.6723273229981714
3,x,4,"['x', 'z', 'x']",0.3,m1,0,100000,94817,1220,2091,0,0.94817,0.012866890958372457,0,1.0742840499988233
3,x,4,"['x', 'z', 'x']",0.1,normal,0,100000,98057,518,998,0,0.98057,0.005282641728790449,0,2.3045952300017234
3,x,4,"['x', 'z', 'x']",0.1,m1,0,100000,98131,416,707,0,0.98131,0.004239231231720875,0,0.6112599250009225
3,x,5,"['z', 'z', 'x']",1.0,normal,0,100000,100000,182,348,0,1.0,0.0018200000000000438,0,0.6410190699971281
3,x,5,"['z', 'z', 'x']",1.0,m1,0,100000,100000,50,97,0,1.0,0.0004999999999999449,0,0.05777481000041007
3,x,5,"['z', 'z', 'x']",0.8,normal,0,100000,100000,101,196,0,1.0,0.0010099999999999554,0,0.5928623799991328
3,x,5,"['z', 'z', 'x']",0.8,m1,0,100000,100000,34,67,0,1.0,0.00034000000000000696,0,0.05004756400012411
3,x,5,"['z', 'z', 'x']",0.5,normal,0,100000,100000,46,89,0,1.0,0.00046000000000001595,0,0.545538653001131
3,x,5,"['z', 'z', 'x']",0.5,m1,0,100000,100000,13,26,0,1.0,0.00012999999999996348,0,0.041474582998489495
3,x,5,"['z', 'z', 'x']",0.3,normal,0,100000,100000,20,40,0,1.0,0.00019999999999997797,0,0.4968853770005808
3,x,5,"['z', 'z', 'x']",0.3,m1,0,100000,100000,4,7,0,1.0,4.0000000000040004e-05,0,0.013151205999747617
3,x,5,"['z', 'z', 'x']",0.1,normal,0,100000,100000,4,7,0,1.0,4.0000000000040004e-05,0,0.1275733559996297
3,x,5,"['z', 'z', 'x']",0.1,m1,0,100000,100000,2,5,0,1.0,2.0000000000020002e-05,0,0.03433804399901419
3,x,6,"['x', 'x', 'z']",1.0,normal,0,100000,79004,5172,9528,0,0.79004,0.0654650397448231,0,13.153800572999899
3,x,6,"['x', 'x', 'z']",1.0,m1,0,100000,86462,3960,7381,0,0.86462,0.045800467257292254,0,1.1417801390016393
3,x,6,"['x', 'x', 'z']",0.8,normal,0,100000,82705,4458,8214,0,0.82705,0.05390242427906411,0,4.093492605003121
3,x,6,"['x', 'x', 'z']",0.8,m1,0,100000,88864,3324,6220,0,0.88864,0.03740547353258916,0,3.0290524789998017
3,x,6,"['x', 'x', 'z']",0.5,normal,0,100000,88673,2990,5579,0,0.88673,0.03371939598299367,0,10.089681092998944
3,x,6,"['x', 'x', 'z']",0.5,m1,0,100000,92875,2132,4013,0,0.92875,0.02295558546433374,0,2.343503155003418
3,x,6,"['x', 'x', 'z']",0.3,normal,0,100000,92976,1877,3504,0,0.92976,0.020188005506797446,0,8.605216870997538
3,x,6,"['x', 'x', 'z']",0.3,m1,0,100000,95640,1316,2502,0,0.9564,0.013759933082392317,0,0.5878623029966548
3,x,6,"['x', 'x', 'z']",0.1,normal,0,100000,97490,692,1308,0,0.9749,0.007098163914247668,0,6.979324214000371
3,x,6,"['x', 'x', 'z']",0.1,m1,0,100000,98481,442,836,0,0.98481,0.004488175384084192,0,0.31208041300124023
3,x,7,"['z', 'x', 'z']",1.0,normal,0,100000,95229,4354,8306,0,0.95229,0.04572136639049029,0,1.7633179959993868
3,x,7,"['z', 'x', 'z']",1.0,m1,0,100000,94365,3714,7160,0,0.94365,0.03935781274837069,0,0.732974392001779
3,x,7,"['z', 'x', 'z']",0.8,normal,0,100000,96226,3582,6891,0,0.96226,0.037224866460208283,0,4.613007864998508
3,x,7,"['z', 'x', 'z']",0.8,m1,0,100000,95332,3021,5890,0,0.95332,0.031689254395166344,0,0.6819816529969103
3,x,7,"['z', 'x', 'z']",0.5,normal,0,100000,97605,2280,4459,0,0.97605,0.0233594590441063,0,3.7263924940016295
3,x,7,"['z', 'x', 'z']",0.5,m1,0,100000,97115,1892,3734,0,0.97115,0.019482057354682558,0,0.6184752900007879
3,x,7,"['z', 'x', 'z']",0.3,normal,0,100000,98523,1376,2716,0,0.98523,0.013966281984917228,0,3.0288559020009416
