n,lstate,i,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal,meas_type
4,z,15,1.0,normal,0,100000,30590,0,1,0,0.3059,0.0,0,10.982600197021384,"['x', 'z', 'z', 'z']"
4,z,8,0.5,normal,0,100000,100000,46,83,0,1.0,0.00046,0,12.122526440012734,"['z', 'z', 'z', 'x']"
4,z,8,0.8,normal,0,100000,100000,224,399,0,1.0,0.00224,0,12.9627401449834,"['z', 'z', 'z', 'x']"
4,z,8,1.0,normal,0,100000,100000,548,961,0,1.0,0.00548,0,13.751013920991682,"['z', 'z', 'z', 'x']"
4,z,14,0.8,normal,0,100000,64081,0,1,0,0.64081,0.0,0,12.53881568601355,"['z', 'x', 'z', 'z']"
4,z,12,0.5,normal,0,100000,56952,76,135,0,0.56952,0.0013344570866694,0,13.124485727981664,"['z', 'z', 'x', 'z']"
4,z,12,1.0,normal,0,100000,37045,324,547,0,0.37045,0.0087461195842893,0,13.018020287971012,"['z', 'z', 'x', 'z']"
4,z,14,1.0,normal,0,100000,57480,3,6,0,0.5748,5.219206680584509e-05,0,12.84439147397643,"['z', 'x', 'z', 'z']"
4,z,15,0.8,normal,0,100000,38648,0,0,0,0.38648,0.0,0,16.18617647199426,"['x', 'z', 'z', 'z']"
4,z,12,0.8,normal,0,100000,43527,240,409,0,0.43527,0.005513819008891,0,14.945433474960735,"['z', 'z', 'x', 'z']"
4,z,15,0.5,normal,0,100000,55132,0,1,0,0.55132,0.0,0,9.657229500007816,"['x', 'z', 'z', 'z']"
4,z,14,0.5,normal,0,100000,75716,0,0,0,0.75716,0.0,0,10.600168825010767,"['z', 'x', 'z', 'z']"
4,z,8,0.3,normal,0,100000,100000,5,10,0,1.0,4.999999999999449e-05,0,10.82833821204258,"['z', 'z', 'z', 'x']"
4,z,8,0.1,normal,0,100000,100000,0,0,0,1.0,0.0,0,9.025369088049048,"['z', 'z', 'z', 'x']"
4,z,8,1.0,m1,0,100000,100000,100,173,0,1.0,0.001,0,1.2244177740067244,"['z', 'z', 'z', 'x']"
4,z,15,0.3,normal,0,100000,69962,0,0,0,0.69962,0.0,0,11.191527712973766,"['x', 'z', 'z', 'z']"
4,z,14,0.3,normal,0,100000,84721,1,2,0,0.84721,1.1803448967784291e-05,0,10.346618556010071,"['z', 'x', 'z', 'z']"
4,z,12,0.1,normal,0,100000,88474,2,4,0,0.88474,2.260551122368337e-05,0,9.692857749003451,"['z', 'z', 'x', 'z']"
4,z,8,0.8,m1,0,100000,100000,44,77,0,1.0,0.0004399999999999,0,1.1802776589756832,"['z', 'z', 'z', 'x']"
4,z,14,0.1,normal,0,100000,94557,0,0,0,0.94557,0.0,0,9.4003911120235,"['z', 'x', 'z', 'z']"
4,z,12,0.3,normal,0,100000,70397,26,42,0,0.70397,0.0003693339204795,0,12.329625305952504,"['z', 'z', 'x', 'z']"
4,z,15,0.1,normal,0,100000,88905,0,0,0,0.88905,0.0,0,11.104875007993542,"['x', 'z', 'z', 'z']"
4,z,12,1.0,m1,0,100000,76912,26,48,0,0.76912,0.0003380486790097,0,3.0347448629909195,"['z', 'z', 'x', 'z']"
4,z,14,1.0,m1,0,100000,59332,4,7,0,0.59332,6.741724533132487e-05,0,3.9478683659690432,"['z', 'x', 'z', 'z']"
4,z,8,0.5,m1,0,100000,100000,8,15,0,1.0,7.999999999996898e-05,0,0.747740933962632,"['z', 'z', 'z', 'x']"
4,z,15,1.0,m1,0,100000,33386,2,4,0,0.33386,5.990534954769533e-05,0,5.122196112002712,"['x', 'z', 'z', 'z']"
4,z,12,0.8,m1,0,100000,81044,13,26,0,0.81044,0.0001604066926608,0,2.497527424013242,"['z', 'z', 'x', 'z']"
4,z,8,0.3,m1,0,100000,100000,0,1,0,1.0,0.0,0,0.4993347729905508,"['z', 'z', 'z', 'x']"
4,z,14,0.8,m1,0,100000,66203,2,3,0,0.66203,3.0210111324313612e-05,0,3.203250997001305,"['z', 'x', 'z', 'z']"
4,z,15,0.8,m1,0,100000,41380,0,0,0,0.4138,0.0,0,4.052316376008093,"['x', 'z', 'z', 'z']"
4,z,14,0.5,m1,0,100000,76918,1,2,0,0.76918,1.3000858056666509e-05,0,2.136054100003093,"['z', 'x', 'z', 'z']"
4,z,15,0.5,m1,0,100000,58069,0,0,0,0.58069,0.0,0,2.791514551034197,"['x', 'z', 'z', 'z']"
4,z,12,0.5,m1,0,100000,87695,2,3,0,0.87695,2.2806317349854943e-05,0,1.67117921897443,"['z', 'z', 'x', 'z']"
4,z,8,0.1,m1,0,100000,100000,0,0,0,1.0,0.0,0,0.2732226650114171,"['z', 'z', 'z', 'x']"
4,z,14,0.3,m1,0,100000,85523,1,2,0,0.85523,1.1692761011650177e-05,0,1.3752103709848598,"['z', 'x', 'z', 'z']"
4,z,15,0.3,m1,0,100000,71992,0,0,0,0.71992,0.0,0,1.74805140303215,"['x', 'z', 'z', 'z']"
4,z,12,0.3,m1,0,100000,92492,2,3,0,0.92492,2.162349176149103e-05,0,0.9859781559789552,"['z', 'z', 'x', 'z']"
4,z,15,0.1,m1,0,100000,89716,0,0,0,0.89716,0.0,0,0.7292022469919175,"['x', 'z', 'z', 'z']"
4,z,14,0.1,m1,0,100000,94990,0,0,0,0.9499,0.0,0,0.5666138610104099,"['z', 'x', 'z', 'z']"
4,z,12,0.1,m1,0,100000,97386,0,0,0,0.97386,0.0,0,0.4710678139817901,"['z', 'z', 'x', 'z']"
