n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,2,"['x', 'x', 'x']",1.0,normal,0,100000,82460,69,138,0,0.8246,0.0008367693427115963,0,2.303183757001534
3,x,2,"['x', 'x', 'x']",1.0,m1,0,100000,86585,72,143,0,0.86585,0.0008315528093780777,0,0.4456322280020686
3,x,2,"['x', 'x', 'x']",0.8,normal,0,100000,85758,45,88,0,0.85758,0.0005247323864828735,0,2.0418513219992747
3,x,2,"['x', 'x', 'x']",0.8,m1,0,100000,89048,52,101,0,0.89048,0.000583954721049329,0,0.34774007800297113
3,x,2,"['x', 'x', 'x']",0.5,normal,0,100000,90739,20,41,0,0.90739,0.00022041239158465675,0,1.5993250050014467
3,x,2,"['x', 'x', 'x']",0.5,m1,0,100000,92843,22,44,0,0.92843,0.00023695916762711544,0,0.21912962300120853
3,x,2,"['x', 'x', 'x']",0.3,normal,0,100000,94400,6,13,0,0.944,6.355932203394588e-05,0,1.215269353997428
3,x,2,"['x', 'x', 'x']",0.3,m1,0,100000,95809,8,17,0,0.95809,8.349946247221407e-05,0,0.14411394899798324
3,x,2,"['x', 'x', 'x']",0.1,normal,0,100000,98015,2,4,0,0.98015,2.0405040044857436e-05,0,0.18230748700443655
3,x,2,"['x', 'x', 'x']",0.1,m1,0,100000,98568,2,3,0,0.98568,2.029056083108216e-05,0,0.033607981000386644
3,x,3,"['z', 'x', 'x']",1.0,normal,0,100000,93390,248,461,0,0.9339,0.0026555305707248733,0,0.5467935929991654
3,x,3,"['z', 'x', 'x']",1.0,m1,0,100000,93920,66,133,0,0.9392,0.0007027257240204143,0,0.22326617399812676
3,x,3,"['z', 'x', 'x']",0.8,normal,0,100000,94697,200,385,0,0.94697,0.0021119993241601742,0,0.526047457002278
3,x,3,"['z', 'x', 'x']",0.8,m1,0,100000,95139,50,99,0,0.95139,0.0005255468314782075,0,0.19999833300244063
3,x,3,"['z', 'x', 'x']",0.5,normal,0,100000,96653,113,216,0,0.96653,0.0011691308081487328,0,1.278194746002555
3,x,3,"['z', 'x', 'x']",0.5,m1,0,100000,96925,19,38,0,0.96925,0.00019602785659011968,0,0.1495753510025679
3,x,3,"['z', 'x', 'x']",0.3,normal,0,100000,97919,74,147,0,0.97919,0.0007557266720452649,0,1.0022066620003898
3,x,3,"['z', 'x', 'x']",0.3,m1,0,100000,98127,7,14,0,0.98127,7.133612563314795e-05,0,0.11587272699398454
3,x,3,"['z', 'x', 'x']",0.1,normal,0,100000,99279,22,44,0,0.99279,0.00022159771955798657,0,0.5173335400031647
