n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
3,x,2,"['x', 'x', 'x']",1.0,normal,0,100000,85332,47,90,0,0.85332,0.0005507898560914715,0,2.1513436239911243
3,x,2,"['x', 'x', 'x']",1.0,m1,0,100000,84400,97,192,0,0.844,0.0011492890995260518,0,0.464097698990372
3,x,2,"['x', 'x', 'x']",0.8,normal,0,100000,88075,34,66,0,0.88075,0.0003860346295770922,0,1.8937635610054713
3,x,2,"['x', 'x', 'x']",0.8,m1,0,100000,87336,72,138,0,0.87336,0.0008244023083264773,0,0.3582726989989169
3,x,2,"['x', 'x', 'x']",0.5,normal,0,100000,92378,12,24,0,0.92378,0.00012990105869359336,0,1.48229136998998
3,x,2,"['x', 'x', 'x']",0.5,m1,0,100000,91922,24,49,0,0.91922,0.0002610909249145532,0,0.21373673900961876
3,x,2,"['x', 'x', 'x']",0.3,normal,0,100000,95405,5,10,0,0.95405,5.240815470886062e-05,0,1.1034172990039224
3,x,2,"['x', 'x', 'x']",0.3,m1,0,100000,95074,6,13,0,0.95074,6.310873635273495e-05,0,0.045515145000535995
3,x,2,"['x', 'x', 'x']",0.1,normal,0,100000,98421,1,2,0,0.98421,1.0160433240868905e-05,0,0.5105246119928779
3,x,2,"['x', 'x', 'x']",0.1,m1,0,100000,98314,1,2,0,0.98314,1.0171491344079797e-05,0,0.030520092012011446
3,x,3,"['z', 'x', 'x']",1.0,normal,0,100000,93587,237,452,0,0.93587,0.0025324030046908197,0,0.555532468992169
3,x,3,"['z', 'x', 'x']",1.0,m1,0,100000,94769,258,485,0,0.94769,0.0027224092266457944,0,0.06823901599273086
3,x,3,"['z', 'x', 'x']",0.8,normal,0,100000,94799,186,360,0,0.94799,0.001962046013143648,0,0.530136847999529
3,x,3,"['z', 'x', 'x']",0.8,m1,0,100000,95636,186,352,0,0.95636,0.0019448743151114778,0,0.2030846130073769
3,x,3,"['z', 'x', 'x']",0.5,normal,0,100000,96705,123,244,0,0.96705,0.00127190941523192,0,1.2860983809950994
3,x,3,"['z', 'x', 'x']",0.5,m1,0,100000,97269,108,213,0,0.97269,0.0011103229189155517,0,0.15196672300226055
3,x,3,"['z', 'x', 'x']",0.3,normal,0,100000,98004,64,128,0,0.98004,0.00065303457001753,0,0.9940362420020392
3,x,3,"['z', 'x', 'x']",0.3,m1,0,100000,98367,55,110,0,0.98367,0.0005591306027428189,0,0.12463423500594217
3,x,3,"['z', 'x', 'x']",0.1,normal,0,100000,99317,20,41,0,0.99317,0.000201375393940606,0,0.5067931780067738
3,x,3,"['z', 'x', 'x']",0.1,m1,0,100000,99457,22,43,0,0.99457,0.00022120112209300657,0,0.03647462298977189
3,x,4,"['x', 'z', 'x']",1.0,normal,0,100000,82417,4086,7559,0,0.82417,0.04957715034519572,0,2.4311599750071764
3,x,4,"['x', 'z', 'x']",1.0,m1,0,100000,84422,4935,8780,0,0.84422,0.058456326549951476,0,1.9929428220057162
3,x,4,"['x', 'z', 'x']",0.8,normal,0,100000,85710,3420,6347,0,0.8571,0.039901995099755005,0,2.111312369001098
3,x,4,"['x', 'z', 'x']",0.8,m1,0,100000,87473,4050,7237,0,0.87473,0.04630000114320987,0,1.756198762988788
3,x,4,"['x', 'z', 'x']",0.5,normal,0,100000,90743,2163,4046,0,0.90743,0.023836549375709448,0,4.727306516011595
3,x,4,"['x', 'z', 'x']",0.5,m1,0,100000,91841,2680,4805,0,0.91841,0.029180866933069094,0,1.4591673399991123
3,x,4,"['x', 'z', 'x']",0.3,normal,0,100000,94301,1398,2654,0,0.94301,0.014824869301492072,0,3.611606653998024
3,x,4,"['x', 'z', 'x']",0.3,m1,0,100000,95092,1637,2984,0,0.95092,0.01721490766836331,0,1.1523352939984761
3,x,4,"['x', 'z', 'x']",0.1,normal,0,100000,97977,462,888,0,0.97977,0.004715392388009443,0,2.25772562000202
3,x,4,"['x', 'z', 'x']",0.1,m1,0,100000,98292,556,1012,0,0.98292,0.005656614983925445,0,0.649497569000232
3,x,5,"['z', 'z', 'x']",1.0,normal,0,100000,100000,232,449,0,1.0,0.0023199999999999887,0,0.6715157419966999
3,x,5,"['z', 'z', 'x']",1.0,m1,0,100000,100000,72,143,0,1.0,0.0007200000000000539,0,0.020443899993551895
3,x,5,"['z', 'z', 'x']",0.8,normal,0,100000,100000,170,331,0,1.0,0.0017000000000000348,0,0.22477271499519702
3,x,5,"['z', 'z', 'x']",0.8,m1,0,100000,100000,58,115,0,1.0,0.0005800000000000249,0,0.05873101900215261
3,x,5,"['z', 'z', 'x']",0.5,normal,0,100000,100000,58,114,0,1.0,0.0005800000000000249,0,0.5547246869973605
3,x,5,"['z', 'z', 'x']",0.5,m1,0,100000,100000,23,44,0,1.0,0.00022999999999995246,0,0.04620521000470035
3,x,5,"['z', 'z', 'x']",0.3,normal,0,100000,100000,24,47,0,1.0,0.00024000000000001798,0,0.4969263469974976
3,x,5,"['z', 'z', 'x']",0.3,m1,0,100000,100000,7,14,0,1.0,7.00000000000145e-05,0,0.036879373001283966
3,x,5,"['z', 'z', 'x']",0.1,normal,0,100000,100000,2,3,0,1.0,2.0000000000020002e-05,0,0.37301731399202254
3,x,5,"['z', 'z', 'x']",0.1,m1,0,100000,100000,3,6,0,1.0,2.999999999997449e-05,0,0.034932338996441104
3,x,6,"['x', 'x', 'z']",1.0,normal,0,100000,84668,3608,6465,0,0.84668,0.04261350214957249,0,4.83096304400533
3,x,6,"['x', 'x', 'z']",1.0,m1,0,100000,85708,5610,10397,0,0.85708,0.06545480001866799,0,1.2290092000039294
3,x,6,"['x', 'x', 'z']",0.8,normal,0,100000,87230,2936,5301,0,0.8723,0.03365814513355492,0,7.370420127001125
3,x,6,"['x', 'x', 'z']",0.8,m1,0,100000,88313,4736,8888,0,0.88313,0.053627438768924174,0,3.32890180600225
3,x,6,"['x', 'x', 'z']",0.5,normal,0,100000,91845,1892,3418,0,0.91845,0.020599923784637153,0,8.89992381799675
3,x,6,"['x', 'x', 'z']",0.5,m1,0,100000,92446,3118,5933,0,0.92446,0.033727797849555374,0,2.63273161300458
3,x,6,"['x', 'x', 'z']",0.3,normal,0,100000,94955,1242,2264,0,0.94955,0.013079879943130979,0,7.769687913998496
3,x,6,"['x', 'x', 'z']",0.3,m1,0,100000,95427,1962,3735,0,0.95427,0.020560218805998343,0,1.9996946640021633
3,x,6,"['x', 'x', 'z']",0.1,normal,0,100000,98364,428,774,0,0.98364,0.004351185393029922,0,2.1989280999987386
3,x,6,"['x', 'x', 'z']",0.1,m1,0,100000,98463,682,1321,0,0.98463,0.006926459685364095,0,1.0678543120011454
3,x,7,"['z', 'x', 'z']",1.0,normal,0,100000,95407,4810,9147,0,0.95407,0.0504155879547622,0,5.183147363000899
3,x,7,"['z', 'x', 'z']",1.0,m1,0,100000,94157,3292,6399,0,0.94157,0.03496288114532109,0,0.720250150989159
3,x,7,"['z', 'x', 'z']",0.8,normal,0,100000,96248,3962,7580,0,0.96248,0.04116449172969827,0,4.702999194007134
3,x,7,"['z', 'x', 'z']",0.8,m1,0,100000,95223,2732,5306,0,0.95223,0.02869054745177113,0,0.6899531450035283
3,x,7,"['z', 'x', 'z']",0.5,normal,0,100000,97546,2513,4906,0,0.97546,0.025762204498390506,0,1.3510648000083165
3,x,7,"['z', 'x', 'z']",0.5,m1,0,100000,96996,1722,3387,0,0.96996,0.017753309414821228,0,0.6191143570031272
