n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,13,"['z', 'z', 'x', 'z']",0.8,m2,0,10000,8727,44,79,0,0.8727,0.005041824223673608,0,3.296703202999197
4,x,13,"['z', 'z', 'x', 'z']",1,m2,0,10000,8563,67,128,0,0.8563,0.00782436062127756,0,8.730451049981639
4,x,13,"['z', 'z', 'x', 'z']",0.5,m2,0,10000,9278,18,33,0,0.9278,0.0019400732916576846,0,4.287967493990436
4,x,7,"['z', 'x', 'z', 'x']",1,m2,0,10000,7612,66,117,1211,0.8660826032540676,0.00867052023121384,0,3.1157487059244886
4,x,7,"['z', 'x', 'z', 'x']",0.5,m2,0,10000,8498,15,28,790,0.9226927252985885,0.001765121204989395,0,4.245711634051986
4,x,7,"['z', 'x', 'z', 'x']",0.8,m2,0,10000,7851,51,82,1108,0.8829284750337382,0.006495987772258349,0,8.419715630938299
4,x,6,"['x', 'x', 'z', 'x']",0.3,m2,0,10000,8482,9,16,549,0.8974711670722675,0.0010610705022400246,0,8.044502309057862
4,x,13,"['z', 'z', 'x', 'z']",0.3,m2,0,10000,9565,8,17,0,0.9565,0.0008363826450601408,0,5.676722942967899
4,x,6,"['x', 'x', 'z', 'x']",1,m2,0,10000,5651,36,66,1784,0.6878042843232717,0.006370553884268326,0,3.642174559063278
4,x,6,"['x', 'x', 'z', 'x']",0.8,m2,0,10000,5978,24,45,1426,0.6972241660835082,0.004014720642355307,0,5.321164019056596
4,x,6,"['x', 'x', 'z', 'x']",0.5,m2,0,10000,7404,16,31,782,0.8032111087003688,0.00216099405726633,0,3.440219111042097
4,x,7,"['z', 'x', 'z', 'x']",0.3,m2,0,10000,9196,10,21,426,0.9605180697723,0.0010874293170943794,0,6.120053986902349
4,x,13,"['z', 'z', 'x', 'z']",0.1,m2,0,10000,9876,0,0,0,0.9876,0.0,0,5.75895261799451
4,x,7,"['z', 'x', 'z', 'x']",0.1,m2,0,10000,9690,2,3,144,0.9831574675324676,0.00020639834881319707,0,2.0703204800374806
4,x,6,"['x', 'x', 'z', 'x']",0.1,m2,0,10000,9432,3,6,195,0.9619581845996941,0.00031806615776086566,0,1.62758757697884
