n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,z,8,"['z', 'z', 'z', 'x']",0.00075,m2,0,10000,10000,0,0,0,1.0,0.0,0,0.48698795097880065
4,z,8,"['z', 'z', 'z', 'x']",0.0005,m2,0,10000,10000,0,0,0,1.0,0.0,0,0.32157764199655503
4,x,13,"['z', 'z', 'x', 'z']",0.0001,m2,0,10000,9966,0,0,34,1.0,0.0,0,6.748057540040463
4,x,13,"['z', 'z', 'x', 'z']",0.00075,m2,0,10000,9754,1,2,246,1.0,0.00010252204223903938,0,6.55261261400301
4,x,13,"['z', 'z', 'x', 'z']",0.0005,m2,0,10000,9845,0,1,155,1.0,0.0,0,8.303875469020568
4,x,11,"['z', 'x', 'x', 'z']",0.00025,m2,0,10000,9778,0,0,126,0.9902774964553372,0.0,0,7.565110394963995
4,x,13,"['z', 'z', 'x', 'z']",0.00025,m2,0,10000,9922,0,0,78,1.0,0.0,0,9.71624239103403
4,z,13,"['x', 'x', 'z', 'z']",0.00075,m2,0,10000,9134,0,0,378,0.9492828933693619,0.0,0,7.93114169605542
4,z,8,"['z', 'z', 'z', 'x']",0.00025,m2,0,10000,10000,0,0,0,1.0,0.0,0,0.27087183902040124
4,x,11,"['z', 'x', 'x', 'z']",0.0001,m2,0,10000,9908,0,0,52,0.995979091274628,0.0,0,8.418352134991437
4,x,11,"['z', 'x', 'x', 'z']",0.00075,m2,0,10000,9340,0,1,384,0.971297836938436,0.0,0,9.436036097933538
4,x,8,"['x', 'z', 'z', 'x']",0.00025,m2,0,10000,9696,34,69,83,0.9777150347887466,0.0035066006600660282,0,8.643873368040659
4,z,11,"['x', 'z', 'x', 'z']",0.00075,m2,0,10000,9111,0,0,264,0.9358052588331964,0.0,0,6.58551785396412
4,x,8,"['x', 'z', 'z', 'x']",0.0001,m2,0,10000,9878,16,32,37,0.9914684332028505,0.001619761085239979,0,6.170968671911396
4,x,11,"['z', 'x', 'x', 'z']",0.0005,m2,0,10000,9565,0,0,256,0.9816297208538588,0.0,0,9.304850653978065
4,x,8,"['x', 'z', 'z', 'x']",0.0005,m2,0,10000,9404,63,126,162,0.9558853425492987,0.006699276903445295,0,6.740948545048013
4,z,8,"['z', 'z', 'z', 'x']",0.0001,m2,0,10000,10000,0,0,0,1.0,0.0,0,0.19439628499094397
4,x,8,"['x', 'z', 'z', 'x']",0.00075,m2,0,10000,9110,101,202,264,0.9357025472473295,0.011086717892425879,0,7.729264669003896
4,z,11,"['x', 'z', 'x', 'z']",0.0001,m2,0,10000,9868,0,0,37,0.9904647194620094,0.0,0,2.2077118270099163
4,z,11,"['x', 'z', 'x', 'z']",0.00025,m2,0,10000,9683,0,0,83,0.9764041544822023,0.0,0,2.5362385159824044
4,z,13,"['x', 'x', 'z', 'z']",0.0005,m2,0,10000,9418,0,0,249,0.9658496564454928,0.0,0,3.9556609849678352
4,z,11,"['x', 'z', 'x', 'z']",0.0005,m2,0,10000,9406,0,0,162,0.956088635901606,0.0,0,4.800716759054922
4,z,13,"['x', 'x', 'z', 'z']",0.00025,m2,0,10000,9690,0,0,120,0.9807692307692307,0.0,0,4.736960023990832
4,z,13,"['x', 'x', 'z', 'z']",0.0001,m2,0,10000,9872,0,0,47,0.9918617502260625,0.0,0,1.5536167440004647
