n,lstate,i,meas_type,p_error,sim_type,total_meta_shots,shots,count_accept,count_logerror,count_undecided,count_detect_discard,prep_rate,LER,detect_normal,decoding_normal
4,x,13,"['z', 'z', 'x', 'z']",1,m2,0,10000,8380,90,162,0,0.838,0.010739856801909253,0,4.259518089937046
4,x,13,"['z', 'z', 'x', 'z']",0.5,m2,0,10000,9279,23,46,0,0.9279,0.0024787153788123906,0,8.745556639973074
4,x,13,"['z', 'z', 'x', 'z']",0.8,m2,0,10000,8750,36,71,0,0.875,0.004114285714285737,0,4.389604905969463
4,x,7,"['z', 'x', 'z', 'x']",0.5,m2,0,10000,8742,22,41,672,0.9371783876500858,0.002516586593456882,0,2.9667473019799218
4,x,7,"['z', 'x', 'z', 'x']",1,m2,0,10000,6834,65,100,1760,0.829368932038835,0.009511267193444528,0,2.5693579929647967
4,x,7,"['z', 'x', 'z', 'x']",0.8,m2,0,10000,7950,42,76,1195,0.9028960817717206,0.005283018867924483,0,7.638782995054498
4,x,6,"['x', 'x', 'z', 'x']",0.5,m2,0,10000,7135,16,33,1157,0.8068528779825851,0.002242466713384683,0,7.045108902966604
4,x,6,"['x', 'x', 'z', 'x']",0.3,m2,0,10000,8377,8,17,549,0.886361231615702,0.0009549958218932897,0,7.160684247966856
4,x,13,"['z', 'z', 'x', 'z']",0.3,m2,0,10000,9573,8,13,0,0.9573,0.0008356836937218892,0,7.329252711031586
4,x,6,"['x', 'x', 'z', 'x']",1,m2,0,10000,5572,40,71,1613,0.6643615118635984,0.007178750897343877,0,5.031682405970059
4,x,6,"['x', 'x', 'z', 'x']",0.8,m2,0,10000,5959,22,44,1489,0.7001527435084008,0.003691894613190083,0,3.073255808907561
4,x,13,"['z', 'z', 'x', 'z']",0.1,m2,0,10000,9818,2,3,0,0.9818,0.00020370747606435202,0,5.716333955060691
4,x,7,"['z', 'x', 'z', 'x']",0.3,m2,0,10000,8973,9,18,494,0.9439301493793394,0.0010030090270812808,0,2.041761889006011
4,x,7,"['z', 'x', 'z', 'x']",0.1,m2,0,10000,9677,6,11,164,0.9838348922326149,0.000620026867830914,0,1.9187103420263156
4,x,6,"['x', 'x', 'z', 'x']",0.1,m2,0,10000,9380,1,2,197,0.9568499438947261,0.00010660980810239806,0,1.5084255560068414
