n,lstate,i,p_error,sim_type,comp_type,decoder_type,shots,prep_rate,count_accept,LER,LER_error,N_samples,LER_undecided,prep_rate_SEM,prep_rate_SD,LER_SEM,LER_SD,LER_error_SEM,LER_error_SD,LER_undecided_SEM,LER_undecided_SD,eff,eff_SEM,eff_SD,skip,s_l,CNOT,hadamard,meas,cost,cost_SEM,count_accept,count_logerror,count_undecided,count_detect_discard,total_meta_shots,detect_normal,decoding_normal
5,x,8,0.7,normal,na,val,5900000,0.17223372881355933,1016179,0.003721043797158235,0.00045288312038406904,59,0.006536321353548332,0.004262864645004846,0.01670596155189714,0.00028066563122036497,0.0010999151121536556,5.423368231404357e-05,0.00021253919300906772,0.0005181569632429415,0.0020306322219091994,0.171595,0.004253972416239878,0.016671113334975146,0,3,160,96,160,1.0,0.0,1016179,455.0,6627,0,0,0,10677.873282729182
5,x,8,0.9,m1,na,val,5900000,0.12646305084745763,746132,0.005653226036014206,0.0006212607262725655,59,0.010063930619483281,0.0030961601144482613,0.01213370260092584,0.00022394405006507135,0.0008776259632233661,6.72595856287771e-05,0.0002635870817121866,0.00040543265763313486,0.0015888710888907259,0.1257499152542373,0.0030842430398766462,0.012087000158745842,0,3,144,80,128,1.0,0.0,746132,456.0,7503,0,0,0,10058.493872624356
5,x,8,0.9,normal,na,val,5900000,0.10585084745762711,624520,0.006707736540328447,0.0010575467828013224,59,0.011300379515054249,0.003335004119065639,0.013069720769533331,0.0004180055316955623,0.0016381435777392474,0.00014475604874357968,0.0005672919940229634,0.0007026444904447622,0.0027536299694097396,0.10514830508474576,0.003324497229804296,0.013028544775771547,0,3,160,96,160,1.0,0.0,624520,639.0,7012,0,0,0,10049.73321794602
5,x,8,1.0,m1,na,val,5900000,0.09847593220338983,581008,0.007140992078393896,0.000817796388768699,59,0.012646391379250393,0.0035118487826369875,0.013762766501994716,0.0002766386320134045,0.0010841334959111992,0.0001291661010849641,0.000506195738835479,0.00046054968949732624,0.001804872086308467,0.0977778813559322,0.0034965881374897606,0.013702960767513922,0,3,144,80,128,1.0,0.0,581008,457.0,7323,0,0,0,9723.77851725649
5,x,8,1.0,normal,na,val,5900000,0.08280627118644068,488557,0.008287887505695982,0.0015377323821154593,59,0.013500310247161047,0.002839599928963752,0.011128255571432613,0.00035575894617080546,0.0013942022023704587,0.00017409086755649182,0.0006822537383032165,0.0005911433197863255,0.0023166622434477894,0.08212161016949153,0.0028185423250931922,0.011045731834478201,0,3,160,96,160,1.0,0.0,488557,730.0,6619,0,0,0,9428.738930543419
5,x,9,0.5,m1,na,val,210000,0.8192333333333334,172039,0.0,0.0,21,0.0,0.005467316579253282,0.01278285309832408,0.0,0.0,0.0,0.0,0.0,0.0,0.8192333333333334,0.005467316579253282,0.01278285309832408,3,0,48,48,32,1.0,0.0,172039,0.0,0,0,0,0,254.90900946801412
5,x,9,0.5,normal,na,val,210000,0.776947619047619,163159,0.0,0.0,21,0.0,0.007241178111636564,0.01693022796797548,0.0,0.0,0.0,0.0,0.0,0.0,0.776947619047619,0.007241178111636564,0.01693022796797548,3,0,64,64,64,1.0,0.0,163159,0.0,0,0,0,0,245.74597052998433
5,x,10,0.5,m1,na,val,210000,0.2929095238095238,61511,2.4942023312916606e-05,0.0,21,4.988404662583321e-05,0.00834369671335461,0.019507970288113137,3.5510857388504355e-05,8.302611835489953e-05,0.0,0.0,7.102171477700871e-05,0.00016605223670979906,0.29290238095238097,0.00834476234399625,0.0195104617845816,0,3,144,112,128,1.0,0.0,61511,0.0,3,0,0,0,157.54336583300028
5,x,10,0.5,normal,na,val,210000,0.26207142857142857,55035,1.889452289207853e-05,0.0,21,3.778904578415706e-05,0.00624225446453443,0.01459469570964544,2.554711393921376e-05,5.973039970107578e-05,0.0,0.0,5.109422787842752e-05,0.00011946079940215156,0.26206666666666667,0.006243667430106909,0.014597999292140463,0,3,160,128,160,1.0,0.0,55035,0.0,2,0,0,0,175.9000644650514
5,x,11,0.5,m1,na,val,210000,0.46949523809523813,98594,4.64618784008032e-05,0.0,21,9.29237568016064e-05,0.006169449822399974,0.01442447490172436,3.187605685243903e-05,7.452777723623349e-05,0.0,0.0,6.375211370487806e-05,0.00014905555447246698,0.4694738095238095,0.006174443017615252,0.014436149235925228,1,2,112,80,96,1.0,0.0,98594,0.0,9,0,0,0,219.6728112439887
